,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP', 'NPS'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V', 'NPO'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
14,0.941176471,0,0,0.058823529,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.074074074,0.018518519,0,0.037037037,0.87037037,1,0.056603774,0.830188679,0.113207547,0,0
15,0.95,0,0,0.05,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.105263158,0,0.01754386,0,0.877192982,1,0,0.862745098,0.117647059,0,0.019607843
16,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.074074074,0,0,0,0.925925926,1,0.103448276,0.75862069,0.103448276,0,0.034482759
17,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.074074074,0.055555556,0,0.037037037,0.833333333,1,0.019607843,0.862745098,0.117647059,0,0
18,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.9,0,0,0,0.1,0.056603774,0.150943396,0,0.018867925,0.773584906,1,0.019230769,0.846153846,0.115384615,0,0.019230769
19,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.133333333,0.05,0.033333333,0,0.783333333,1,0,0.88,0.12,0,0
20,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.916666667,0,0,0,0.083333333,0,0.211538462,0.038461538,0,0.75,1,0.038461538,0.846153846,0.115384615,0,0
21,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0,0.12,0,0.02,0.86,1,0.105263158,0.771929825,0.105263158,0,0.01754386
22,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.074074074,0.037037037,0,0.018518519,0.87037037,1,0.13559322,0.745762712,0.101694915,0,0.016949153
23,0.909090909,0,0,0.090909091,0,0.75,0.211538462,0.019230769,0.019230769,1,0,0,0,0,0.056603774,0.150943396,0,0.018867925,0.773584906,1,0.055555556,0.814814815,0.111111111,0,0.018518519
24,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.072727273,0.018181818,0.018181818,0,0.890909091,1,0.120689655,0.75862069,0.103448276,0,0.017241379
25,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.15,0.733333333,0.1,0,0.016666667
26,0.95,0,0,0.05,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.166666667,0.733333333,0.1,0,0
27,0.944444444,0,0,0.055555556,0,0.709090909,0.2,0.072727273,0.018181818,0.666666667,0,0,0.333333333,0,0.037037037,0.037037037,0.037037037,0,0.888888889,1,0.107142857,0.785714286,0.107142857,0,0
28,0.944444444,0,0,0.055555556,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.019607843,0.039215686,0,0,0.941176471,1,0.087719298,0.771929825,0.105263158,0,0.035087719
29,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.75,0,0,0,0.25,0.056603774,0.037735849,0,0.018867925,0.886792453,1,0.089285714,0.785714286,0.107142857,0,0.017857143
30,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.103448276,0,0.034482759,0,0.862068966,1,0.056603774,0.830188679,0.113207547,0,0
31,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.166666667,0,0,0,0.833333333,1,0.054545455,0.8,0.109090909,0,0.036363636
32,0.9375,0,0,0.0625,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.122807018,0.035087719,0,0.035087719,0.807017544,1,0.019607843,0.862745098,0.117647059,0,0
33,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.107142857,0.035714286,0,0,0.857142857,1,0.018867925,0.830188679,0.113207547,0,0.037735849
34,0.95,0,0,0.05,0,0.629032258,0.177419355,0.177419355,0.016129032,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0.019230769,0.846153846,0.115384615,0,0.019230769
35,0.947368421,0,0,0.052631579,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.056603774,0.018867925,0,0,0.924528302,1,0.018867925,0.830188679,0.113207547,0,0.037735849
36,0.941176471,0,0,0.058823529,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.037735849,0.037735849,0.018867925,0.018867925,0.886792453,1,0.038461538,0.846153846,0.115384615,0,0
37,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0,0.039215686,0.019607843,0,0.941176471,1,0.089285714,0.785714286,0.107142857,0,0.017857143
38,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.018867925,0.830188679,0.113207547,0,0.037735849
39,0.95,0,0,0.05,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0.103448276,0.75862069,0.103448276,0,0.034482759
40,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.071428571,0,0.035714286,0,0.892857143,1,0.074074074,0.814814815,0.111111111,0,0
41,0.944444444,0,0,0.055555556,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.120689655,0.034482759,0.017241379,0,0.827586207,1,0.055555556,0.814814815,0.111111111,0,0.018518519
42,0.95,0,0,0.05,0,0.75,0.211538462,0.019230769,0.019230769,0,0,0,0,0,0.133333333,0,0.033333333,0,0.833333333,1,0.107142857,0.785714286,0.107142857,0,0
43,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.166666667,0.016666667,0,0,0.816666667,1,0.054545455,0.8,0.109090909,0,0.036363636
44,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.118644068,0.745762712,0.101694915,0,0.033898305
45,0.9375,0.0625,0,0,0.019607843,0.745098039,0.196078431,0.039215686,0,0.6,0,0.2,0,0.2,0.122807018,0.01754386,0,0.052631579,0.807017544,1,0.107142857,0.785714286,0.089285714,0.017857143,0
46,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0,0.058823529,0.019607843,0,0.921568627,1,0.120689655,0.75862069,0.103448276,0,0.017241379
47,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0,0,0.038461538,0,0.961538462,1,0.137931034,0.75862069,0.103448276,0,0
48,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.133333333,0.033333333,0.033333333,0,0.8,1,0.038461538,0.846153846,0.115384615,0,0
49,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.2,0,0.030769231,0,0.769230769,1,0,0.88,0.12,0,0
50,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.152542373,0,0,0,0.847457627,1,0.037037037,0.814814815,0.111111111,0,0.037037037
51,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0,0,0.019607843,0.019607843,0.960784314,1,0.107142857,0.785714286,0.107142857,0,0
52,0.944444444,0.055555556,0,0,0.018518519,0.703703704,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.019607843,0,0,0.019607843,0.960784314,1,0.206349206,0.682539683,0.111111111,0,0
53,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0.105263158,0.771929825,0.105263158,0,0.01754386
54,0.9,0,0,0.1,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.107142857,0,0,0.017857143,0.875,1,0.089285714,0.785714286,0.107142857,0,0.017857143
55,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.9,0,0,0,0.1,0.038461538,0.134615385,0,0.038461538,0.788461538,1,0.038461538,0.846153846,0.115384615,0,0
56,0.928571429,0,0,0.071428571,0,0.696428571,0.196428571,0.089285714,0.017857143,0.857142857,0,0,0,0.142857143,0.054545455,0.109090909,0.036363636,0,0.8,1,0,0.88,0.12,0,0
57,0.933333333,0,0,0.066666667,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.038461538,0.076923077,0,0.019230769,0.865384615,1,0.120689655,0.75862069,0.103448276,0,0.017241379
58,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.037735849,0,0.018867925,0,0.943396226,1,0.163934426,0.721311475,0.098360656,0,0.016393443
59,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.087719298,0,0.035087719,0,0.877192982,1,0.019607843,0.862745098,0.117647059,0,0
60,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.137931034,0.017241379,0,0,0.844827586,1,0.054545455,0.8,0.109090909,0,0.036363636
61,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.152542373,0,0,0,0.847457627,1,0.054545455,0.8,0.109090909,0,0.036363636
62,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.13559322,0,0.016949153,0,0.847457627,1,0,0.862745098,0.117647059,0,0.019607843
63,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.038461538,0,0,0.019230769,0.942307692,1,0.15,0.733333333,0.1,0,0.016666667
64,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.037735849,0,0.018867925,0,0.943396226,1,0.177419355,0.709677419,0.096774194,0,0.016129032
65,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.152542373,0.745762712,0.101694915,0,0
66,0.947368421,0.052631579,0,0,0.018867925,0.716981132,0.20754717,0.056603774,0,0,0,0,0,0,0.161290323,0,0.032258065,0,0.806451613,1,0.074074074,0.814814815,0.111111111,0,0
67,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.133333333,0,0.033333333,0,0.833333333,1,0.019607843,0.862745098,0.117647059,0,0
68,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.074074074,0,0,0.018518519,0.907407407,1,0.072727273,0.8,0.109090909,0,0.018181818
69,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0,0,0.019607843,0,0.980392157,1,0.13559322,0.745762712,0.101694915,0,0.016949153
70,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,1,0,0,0,0,0,0,0,0.02,0.98,1,0.072727273,0.8,0.109090909,0,0.018181818
71,0.95,0,0,0.05,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0,0,0.019607843,0,0.980392157,1,0.055555556,0.814814815,0.111111111,0,0.018518519
72,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0.666666667,0,0,0,0.333333333,0.074074074,0.037037037,0,0,0.888888889,1,0.054545455,0.8,0.109090909,0,0.036363636
73,0.9375,0,0,0.0625,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.054545455,0.072727273,0.036363636,0,0.836363636,1,0.056603774,0.830188679,0.113207547,0,0
74,0.944444444,0,0,0.055555556,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.037037037,0.037037037,0.037037037,0,0.888888889,1,0.137931034,0.75862069,0.103448276,0,0
75,0.941176471,0,0,0.058823529,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.118644068,0.050847458,0.033898305,0,0.796610169,1,0.038461538,0.846153846,0.115384615,0,0
76,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0.122807018,0.771929825,0.105263158,0,0
77,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.888888889,0,0,0.111111111,0,0.074074074,0.12962963,0,0.018518519,0.777777778,1,0.019230769,0.846153846,0.115384615,0,0.019230769
78,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.888888889,0,0,0,0.111111111,0.055555556,0.12962963,0.018518519,0.018518519,0.777777778,1,0.038461538,0.846153846,0.115384615,0,0
79,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.833333333,0,0,0,0.166666667,0.019607843,0.156862745,0,0.039215686,0.784313725,1,0.056603774,0.830188679,0.113207547,0,0
80,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.074074074,0.018518519,0,0,0.907407407,1,0.118644068,0.745762712,0.101694915,0,0.033898305
81,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.037735849,0,0.018867925,0.018867925,0.924528302,1,0.074074074,0.814814815,0.111111111,0,0
82,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0.120689655,0.75862069,0.103448276,0,0.017241379
83,0.95,0,0,0.05,0,0.678571429,0.196428571,0.107142857,0.017857143,0,1,0,0,0,0.137931034,0,0,0.017241379,0.844827586,1,0.018867925,0.830188679,0.094339623,0.018867925,0.037735849
84,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.105263158,0.052631579,0.01754386,0.01754386,0.807017544,1,0,0.88,0.12,0,0
85,0.928571429,0,0,0.071428571,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.019230769,0.096153846,0.019230769,0.019230769,0.846153846,1,0.056603774,0.830188679,0.113207547,0,0
86,0.928571429,0,0,0.071428571,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.074074074,0.074074074,0,0.037037037,0.814814815,1,0.019607843,0.862745098,0.117647059,0,0
87,0.894736842,0,0,0.105263158,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.055555556,0.018518519,0.018518519,0.018518519,0.888888889,1,0.019607843,0.862745098,0.117647059,0,0
88,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0,0.038461538,0.038461538,0,0.923076923,1,0.090909091,0.8,0.109090909,0,0
89,0.857142857,0.047619048,0,0.095238095,0.01754386,0.666666667,0.192982456,0.122807018,0,0,0,0,0,0,0,0,0.019607843,0,0.980392157,1,0.13559322,0.745762712,0.101694915,0,0.016949153
90,0.947368421,0,0,0.052631579,0,0.75,0.211538462,0.019230769,0.019230769,1,0,0,0,0,0.055555556,0.018518519,0.018518519,0,0.907407407,1,0.163934426,0.721311475,0.098360656,0,0.016393443
91,0.9,0,0,0.1,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.055555556,0,0.018518519,0.018518519,0.907407407,1,0.122807018,0.771929825,0.105263158,0,0
92,0.947368421,0,0,0.052631579,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.056603774,0,0,0.018867925,0.924528302,1,0.105263158,0.771929825,0.105263158,0,0.01754386
93,0.875,0,0,0.125,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0,0.08,0,0.02,0.9,1,0.037735849,0.830188679,0.113207547,0,0.018867925
94,0.909090909,0,0,0.090909091,0,0.709090909,0.2,0.072727273,0.018181818,0.9,0,0,0.1,0,0,0.173076923,0.038461538,0,0.788461538,1,0.019607843,0.862745098,0.117647059,0,0
95,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0.019230769,0.846153846,0.115384615,0,0.019230769
96,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,1,0,0,0,0,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.037735849,0.830188679,0.113207547,0,0.018867925
97,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.103448276,0,0.034482759,0,0.862068966,1,0.038461538,0.846153846,0.115384615,0,0
98,0.894736842,0.052631579,0,0.052631579,0.018867925,0.716981132,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.137931034,0.017241379,0,0,0.844827586,1,0.053571429,0.803571429,0.089285714,0,0.053571429
99,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.056603774,0,0,0,0.943396226,1,0.054545455,0.8,0.109090909,0,0.036363636
100,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0,0,0,0,1,1,0.103448276,0.75862069,0.103448276,0,0.034482759
101,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0.666666667,0,0,0.333333333,0,0.103448276,0.034482759,0.034482759,0,0.827586207,1,0,0.88,0.12,0,0
102,0.95,0,0,0.05,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.054545455,0,0.036363636,0,0.909090909,1,0.038461538,0.846153846,0.115384615,0,0
103,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0,0,0,0.02,0.98,1,0.13559322,0.745762712,0.101694915,0,0.016949153
104,0.947368421,0,0,0.052631579,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.090909091,0.018181818,0,0,0.890909091,1,0.054545455,0.8,0.109090909,0,0.036363636
105,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.107142857,0,0,0,0.892857143,1,0.037037037,0.814814815,0.111111111,0,0.037037037
106,1,0,0,0,0,0.75,0.192307692,0.038461538,0.019230769,0,0,1,0,0,0.206349206,0,0,0.015873016,0.777777778,1,0.018867925,0.830188679,0.094339623,0.018867925,0.037735849
107,0.941176471,0,0,0.058823529,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.107142857,0.017857143,0,0.035714286,0.839285714,1,0.019607843,0.862745098,0.117647059,0,0
108,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.037037037,0.018518519,0.037037037,0,0.907407407,1,0.122807018,0.771929825,0.105263158,0,0
109,0.947368421,0,0,0.052631579,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.037735849,0.018867925,0.018867925,0,0.924528302,1,0.037735849,0.830188679,0.113207547,0,0.018867925
110,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.090909091,0.054545455,0,0,0.854545455,1,0.054545455,0.8,0.109090909,0,0.036363636
111,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.055555556,0.055555556,0.018518519,0,0.87037037,1,0.055555556,0.814814815,0.111111111,0,0.018518519
112,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.888888889,0,0,0,0.111111111,0.019230769,0.153846154,0.019230769,0,0.807692308,1,0.019230769,0.846153846,0.115384615,0,0.019230769
113,0.95,0,0,0.05,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.054545455,0,0.036363636,0,0.909090909,1,0.056603774,0.830188679,0.113207547,0,0
114,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.5,0,0,0,0.5,0.147540984,0.016393443,0.032786885,0,0.803278689,1,0,0.88,0.12,0,0
115,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.161290323,0.032258065,0.032258065,0,0.774193548,1,0,0.88,0.12,0,0
116,0.8125,0.125,0,0.0625,0,0.711538462,0.211538462,0.076923077,0,1,0,0,0,0,0.090909091,0.072727273,0,0.036363636,0.8,1,0.090909091,0.763636364,0.109090909,0.036363636,0
117,0.933333333,0,0,0.066666667,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.037735849,0.075471698,0.018867925,0.018867925,0.849056604,1,0.090909091,0.8,0.109090909,0,0
118,0.95,0,0,0.05,0,0.629032258,0.177419355,0.177419355,0.016129032,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.038461538,0.846153846,0.115384615,0,0
119,0.95,0,0,0.05,0,0.629032258,0.177419355,0.177419355,0.016129032,0,0,0,0,0,0.056603774,0,0,0,0.943396226,1,0.018867925,0.830188679,0.113207547,0,0.037735849
120,0.95,0,0,0.05,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.13559322,0,0.016949153,0,0.847457627,1,0.019230769,0.846153846,0.115384615,0,0.019230769
121,0.904761905,0,0,0.095238095,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.15,0,0.016666667,0,0.833333333,1,0,0.862745098,0.117647059,0,0.019607843
122,0.947368421,0,0,0.052631579,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.137931034,0,0,0.017241379,0.844827586,1,0.072727273,0.8,0.109090909,0,0.018181818
123,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.074074074,0,0,0.018518519,0.907407407,1,0.089285714,0.785714286,0.107142857,0,0.017857143
124,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0,0.096153846,0.038461538,0,0.865384615,1,0.056603774,0.830188679,0.113207547,0,0
125,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.122807018,0.771929825,0.105263158,0,0
126,0.904761905,0,0,0.095238095,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.038461538,0.846153846,0.115384615,0,0
127,0.95,0.05,0,0,0,0.679245283,0.188679245,0.113207547,0.018867925,0,0.5,0.25,0.25,0,0.054545455,0.054545455,0.036363636,0,0.854545455,1,0.122807018,0.701754386,0.105263158,0.070175439,0
128,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.161290323,0,0.032258065,0,0.806451613,1,0.038461538,0.846153846,0.115384615,0,0
129,1,0,0,0,0,0.696428571,0.178571429,0.107142857,0.017857143,0.6,0,0.2,0.2,0,0.038461538,0.019230769,0,0.057692308,0.884615385,1,0.107142857,0.785714286,0.089285714,0.017857143,0
130,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.089285714,0.017857143,0.017857143,0,0.875,1,0.105263158,0.771929825,0.105263158,0,0.01754386
131,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.037735849,0.188679245,0.018867925,0,0.754716981,1,0,0.862745098,0.117647059,0,0.019607843
132,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,1,0,0,0,0,0.019230769,0.019230769,0.019230769,0.019230769,0.923076923,1,0.038461538,0.846153846,0.115384615,0,0
133,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.089285714,0,0.017857143,0.017857143,0.875,1,0.019607843,0.862745098,0.117647059,0,0
134,0.904761905,0,0,0.095238095,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0.019607843,0.862745098,0.117647059,0,0
135,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.147540984,0.016393443,0.032786885,0,0.803278689,1,0.038461538,0.846153846,0.115384615,0,0
