,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
724,0.971830986,0.028169014,0,0.6,0.090909091,0.054545455,0.254545455,1,0.214285714,0.053571429,0.142857143,0.535714286,0.053571429
725,1,0,0,0.745454545,0.090909091,0,0.163636364,1,0.087719298,0.052631579,0.192982456,0.596491228,0.070175439
726,0.985714286,0.014285714,0.016666667,0.616666667,0.15,0,0.216666667,1,0.166666667,0.018518519,0.148148148,0.611111111,0.055555556
727,0.958333333,0.041666667,0.051724138,0.637931034,0.086206897,0.017241379,0.206896552,1,0.017857143,0.107142857,0.232142857,0.642857143,0
728,0.985714286,0.014285714,0.068965517,0.655172414,0.068965517,0.017241379,0.189655172,1,0.035714286,0.071428571,0.232142857,0.625,0.035714286
729,0.971830986,0.028169014,0.035714286,0.678571429,0.071428571,0,0.214285714,1,0.034482759,0.103448276,0.224137931,0.603448276,0.034482759
730,0.958333333,0.041666667,0,0.678571429,0.107142857,0.053571429,0.160714286,1,0.054545455,0.090909091,0.2,0.654545455,0
731,0.985714286,0.014285714,0.016666667,0.666666667,0.15,0.033333333,0.133333333,1,0.094339623,0.037735849,0.150943396,0.698113208,0.018867925
732,0.945205479,0.054794521,0,0.649122807,0.122807018,0.035087719,0.192982456,1,0.125,0.017857143,0.107142857,0.660714286,0.089285714
733,0.985714286,0.014285714,0.016666667,0.65,0.15,0,0.183333333,1,0.01754386,0.122807018,0.192982456,0.666666667,0
734,0.971830986,0.028169014,0.051724138,0.603448276,0.086206897,0.017241379,0.24137931,1,0.05,0.116666667,0.166666667,0.616666667,0.05
735,0.985714286,0.014285714,0.017857143,0.160714286,0.089285714,0.125,0.607142857,1,0.655172414,0.017241379,0,0.206896552,0.120689655
736,0.958333333,0.041666667,0.019230769,0.096153846,0.019230769,0.269230769,0.596153846,1,0.690909091,0.036363636,0.036363636,0.181818182,0.054545455
737,0.958333333,0.041666667,0,0.050847458,0.152542373,0.169491525,0.627118644,1,0.722222222,0.074074074,0.018518519,0.185185185,0
738,0.985714286,0.014285714,0.06557377,0.098360656,0.114754098,0.131147541,0.590163934,1,0.660714286,0.017857143,0,0.232142857,0.089285714
739,0.985714286,0.014285714,0.1,0.066666667,0.066666667,0.166666667,0.6,1,0.716981132,0,0.056603774,0.169811321,0.056603774
740,0.985714286,0.014285714,0.053571429,0.089285714,0.053571429,0.160714286,0.642857143,1,0.701754386,0.01754386,0.01754386,0.157894737,0.105263158
