,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP', 'NPS'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V', 'NPO'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
19,1,0,0,0,1,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.072727273,0.8,0.018181818,0.109090909,0,1,0.019230769,0.019230769,0,0.942307692,0.019230769
20,1,0,0,0,1,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.087719298,0.771929825,0.035087719,0.105263158,0,1,0,0.02,0,0.98,0
21,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.103448276,0.75862069,0.034482759,0.103448276,0,1,0,0,0,1,0
22,0.944444444,0,0,0.055555556,1,0,0,0,0,0,0.684210526,0.192982456,0.122807018,0,0.13559322,0.745762712,0.016949153,0.101694915,0,1,0,0.02,0.02,0.96,0
23,0.95,0,0,0.05,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.107142857,0,0,0,0.892857143,1,0.054545455,0.8,0.109090909,0,0.036363636
24,1,0,0,0,0,0,0,0,0,0,0.6,0.169230769,0.230769231,0,0,0.862745098,0.019607843,0.117647059,0,1,0.037735849,0,0,0.943396226,0.018867925
25,1,0,0,0,0,0,0,0,0,0,0.6,0.169230769,0.215384615,0.015384615,0.038461538,0.846153846,0,0.115384615,0,1,0,0,0,0.961538462,0.038461538
26,0.941176471,0,0,0.058823529,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.122807018,0.01754386,0,0.035087719,0.824561404,1,0.019607843,0.862745098,0.117647059,0,0
27,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.074074074,0,0,0.037037037,0.888888889,1,0.107142857,0.785714286,0.107142857,0,0
28,0.947368421,0.052631579,0,0,0.018181818,0.690909091,0.2,0.090909091,0,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.180327869,0.721311475,0.098360656,0,0
29,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.2,0.676923077,0.092307692,0,0.030769231
30,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0,0,0,0,1,1,0.2,0.676923077,0.092307692,0,0.030769231
31,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.133333333,0.733333333,0.1,0,0.033333333
32,0.947368421,0,0,0.052631579,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.019230769,0,0.019230769,0.019230769,0.942307692,1,0.152542373,0.745762712,0.101694915,0,0
33,0.941176471,0,0,0.058823529,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.090909091,0.018181818,0,0.036363636,0.854545455,1,0.038461538,0.846153846,0.115384615,0,0
34,1,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,1,0,0,0,0,0.071428571,0.017857143,0.035714286,0,0.875,1,0,0.88,0.12,0,0
35,0.95,0,0,0.05,0,0,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.087719298,0.771929825,0.035087719,0.105263158,0,1,0,0,0,1,0
36,0.95,0,0,0.05,0,0,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.161290323,0.709677419,0.032258065,0.096774194,0,1,0.019607843,0,0,0.980392157,0
37,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0.087719298,0.771929825,0.035087719,0.105263158,0,1,0,0,0,1,0
38,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.089285714,0.785714286,0.107142857,0,0.017857143
39,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.15,0.733333333,0.016666667,0.1,0,1,0,0.019607843,0,0.960784314,0.019607843
40,1,0,0,0,0,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.215384615,0.676923077,0.015384615,0.092307692,0,1,0.019230769,0,0,0.961538462,0.019230769
41,1,0,0,0,0,0,0,0,0,0,0.735849057,0.20754717,0.056603774,0,0.2,0.676923077,0.030769231,0.092307692,0,1,0.019607843,0,0,0.980392157,0
42,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0.152542373,0.745762712,0,0.101694915,0,1,0,0,0,0.961538462,0.038461538
43,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.137931034,0.75862069,0,0.103448276,0,1,0.018867925,0.018867925,0,0.924528302,0.037735849
44,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.107142857,0.785714286,0,0.107142857,0,1,0.037037037,0,0,0.925925926,0.037037037
45,1,0,0,0,1,0,0,0,0,0,0.629032258,0.177419355,0.193548387,0,0.072727273,0.8,0.018181818,0.109090909,0,1,0,0.019607843,0,0.960784314,0.019607843
46,0.95,0,0,0.05,0,0,1,0,0,0,0.629032258,0.161290323,0.193548387,0.016129032,0.056603774,0.830188679,0,0.094339623,0.018867925,1,0,0,0.019230769,0.942307692,0.038461538
47,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.684210526,0.192982456,0.122807018,0,0.107142857,0.785714286,0,0.107142857,0,1,0.037037037,0,0,0.925925926,0.037037037
48,0.857142857,0.047619048,0,0.095238095,0,0,0,0,0,0.015625,0.59375,0.171875,0.21875,0,0.019230769,0.846153846,0.019230769,0.115384615,0,1,0,0,0,0.980392157,0.019607843
49,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0,0.846153846,0.115384615,0,0.038461538
50,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.1875,0.015625,0.03125,0,0.765625,1,0.019607843,0.862745098,0.117647059,0,0
51,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.118644068,0.033898305,0.033898305,0,0.813559322,1,0,0.88,0.12,0,0
52,1,0,0,0,0,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.21875,0.6875,0,0.09375,0,1,0.018867925,0,0,0.943396226,0.037735849
53,1,0,0,0,1,0,0,0,0,0,0.764705882,0.215686275,0.019607843,0,0.230769231,0.676923077,0,0.092307692,0,1,0.019230769,0,0.019230769,0.942307692,0.019230769
54,1,0,0,0,0,0,0,0,0,0,0.764705882,0.215686275,0.019607843,0,0.223880597,0.656716418,0.029850746,0.089552239,0,1,0.019607843,0,0,0.980392157,0
55,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.206349206,0.698412698,0,0.095238095,0,1,0,0,0.019230769,0.942307692,0.038461538
56,0.944444444,0,0,0.055555556,1,0,0,0,0,0,0.78,0.22,0,0,0.21875,0.6875,0,0.09375,0,1,0.019230769,0,0.038461538,0.923076923,0.019230769
57,1,0,0,0,0,0,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.212121212,0.666666667,0.03030303,0.090909091,0,1,0,0,0,0.980392157,0.019607843
58,0.95,0,0,0.05,0,0,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.166666667,0.733333333,0,0.1,0,1,0,0,0,0.961538462,0.038461538
59,1,0,0,0,1,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.105263158,0.771929825,0.01754386,0.105263158,0,1,0.019230769,0,0.019230769,0.942307692,0.019230769
60,1,0,0,0,1,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.074074074,0.814814815,0,0.111111111,0,1,0.019230769,0.019230769,0.019230769,0.923076923,0.019230769
61,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.107142857,0.785714286,0,0.107142857,0,1,0,0,0,0.961538462,0.038461538
62,0.95,0,0,0.05,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.118644068,0.745762712,0.033898305,0.101694915,0,1,0.019607843,0,0,0.980392157,0
63,1,0,0,0,0,0,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,0.087719298,0.771929825,0.035087719,0.105263158,0,1,0,0,0,1,0
64,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0.038461538,0.846153846,0,0.115384615,0,1,0,0,0.019230769,0.942307692,0.038461538
65,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.090909091,0.8,0,0.109090909,0,1,0.018867925,0,0,0.943396226,0.037735849
66,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.137931034,0.75862069,0,0.103448276,0,1,0.018867925,0,0.018867925,0.924528302,0.037735849
67,1,0,0,0,0,0,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0.074074074,0.814814815,0,0.111111111,0,1,0,0,0,0.961538462,0.038461538
68,1,0,0,0,0,0,0,0,0,0,0.619047619,0.174603175,0.206349206,0,0.054545455,0.8,0.036363636,0.109090909,0,1,0.019607843,0,0,0.980392157,0
69,1,0,0,0,0,0,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0.071428571,0.785714286,0.035714286,0.107142857,0,1,0,0,0,1,0
70,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.177419355,0.016129032,0.016129032,0,0.790322581,1,0.019230769,0.846153846,0.115384615,0,0.019230769
71,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.163934426,0.016393443,0.016393443,0.016393443,0.786885246,1,0.019607843,0.862745098,0.117647059,0,0
72,0.904761905,0,0,0.095238095,0,1,0,0,0,0,0.633333333,0.183333333,0.183333333,0,0.054545455,0.8,0.036363636,0.090909091,0.018181818,1,0.019607843,0,0.019607843,0.960784314,0
73,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.193548387,0.032258065,0,0,0.774193548,1,0,0.846153846,0.115384615,0,0.038461538
74,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0,0.846153846,0.115384615,0,0.038461538
75,0.95,0,0,0.05,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.161290323,0,0.032258065,0,0.806451613,1,0.019607843,0.862745098,0.117647059,0,0
76,1,0,0,0,0,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.174603175,0.698412698,0.031746032,0.095238095,0,1,0.019607843,0,0,0.980392157,0
77,1,0,0,0,0,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.163934426,0.721311475,0.016393443,0.098360656,0,1,0.018867925,0,0,0.943396226,0.037735849
78,0.95,0,0,0.05,0,0,0,0,0,0,0.722222222,0.203703704,0.074074074,0,0.166666667,0.733333333,0,0.1,0,1,0.018518519,0,0,0.925925926,0.055555556
79,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.105263158,0.771929825,0.01754386,0.105263158,0,1,0.019230769,0,0,0.961538462,0.019230769
80,1,0,0,0,0,0,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.193548387,0.709677419,0,0.096774194,0,1,0,0,0,0.961538462,0.038461538
81,1,0,0,0,0,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.152542373,0.745762712,0,0.101694915,0,1,0.018518519,0,0,0.925925926,0.055555556
82,1,0,0,0,0,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.152542373,0.745762712,0,0.101694915,0,1,0.037037037,0,0,0.925925926,0.037037037
83,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.107142857,0.785714286,0,0.107142857,0,1,0.018518519,0,0,0.925925926,0.055555556
84,1,0,0,0,0,1,0,0,0,0,0.633333333,0.183333333,0.183333333,0,0.090909091,0.8,0,0.090909091,0.018181818,1,0.018867925,0,0.018867925,0.924528302,0.037735849
85,1,0,0,0,0,0,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0.120689655,0.75862069,0.017241379,0.103448276,0,1,0,0,0,0.980392157,0.019607843
86,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.054545455,0,0.036363636,0,0.909090909,1,0.152542373,0.745762712,0.101694915,0,0
87,1,0,0,0,0,0,0,0,0,0,0.722222222,0.203703704,0.074074074,0,0.174603175,0.698412698,0.031746032,0.095238095,0,1,0.038461538,0,0,0.961538462,0
88,1,0,0,0,1,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.21875,0.6875,0,0.09375,0,1,0,0.019230769,0,0.942307692,0.038461538
89,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.177419355,0.709677419,0.016129032,0.096774194,0,1,0,0,0,0.980392157,0.019607843
90,0.95,0,0,0.05,0,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.2,0.676923077,0.030769231,0.092307692,0,1,0.019607843,0,0,0.980392157,0
91,0.95,0,0,0.05,0,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.163934426,0.721311475,0.016393443,0.098360656,0,1,0.019230769,0,0,0.961538462,0.019230769
92,1,0,0,0,0,0,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.174603175,0.698412698,0.031746032,0.095238095,0,1,0,0,0,1,0
93,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0.13559322,0.745762712,0.016949153,0.101694915,0,1,0,0,0,0.980392157,0.019607843
94,1,0,0,0,0,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.203125,0.6875,0.015625,0.09375,0,1,0.018867925,0,0,0.943396226,0.037735849
95,0.95,0,0,0.05,0,0,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.2,0.676923077,0.030769231,0.092307692,0,1,0,0,0,0.980392157,0.019607843
96,1,0,0,0,0,0,0,0,0,0,0.764705882,0.215686275,0,0.019607843,0.230769231,0.676923077,0,0.092307692,0,1,0,0,0,0.943396226,0.056603774
97,1,0,0,0,0,0,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.215384615,0.676923077,0.015384615,0.092307692,0,1,0,0,0,0.961538462,0.038461538
98,1,0,0,0,0,0,0,0,0,0,0.735849057,0.20754717,0.056603774,0,0.193548387,0.709677419,0,0.096774194,0,1,0.018518519,0,0,0.925925926,0.055555556
99,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.137931034,0.75862069,0,0.103448276,0,1,0.018867925,0,0,0.943396226,0.037735849
100,1,0,0,0,1,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.122807018,0.771929825,0,0.105263158,0,1,0.018867925,0,0.018867925,0.924528302,0.037735849
101,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0.089285714,0.785714286,0.017857143,0.107142857,0,1,0,0,0,0.980392157,0.019607843
102,1,0,0,0,1,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.122807018,0.771929825,0,0.105263158,0,1,0.018867925,0.018867925,0,0.924528302,0.037735849
103,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.118644068,0.745762712,0.033898305,0.101694915,0,1,0.019607843,0,0,0.980392157,0
104,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.629032258,0.177419355,0.193548387,0,0.054545455,0.8,0.036363636,0.109090909,0,1,0,0.02,0,0.98,0
105,1,0,0,0,0,0,0,0,0,0,0.609375,0.171875,0.203125,0.015625,0.056603774,0.830188679,0,0.113207547,0,1,0,0,0,0.961538462,0.038461538
106,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.120689655,0.75862069,0.017241379,0.103448276,0,1,0,0.019607843,0,0.960784314,0.019607843
107,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.019607843,0.098039216,0,0.039215686,0.843137255,1,0,0.88,0.12,0,0
108,0.947368421,0,0,0.052631579,0,0.629032258,0.177419355,0.177419355,0.016129032,1,0,0,0,0,0.037037037,0.018518519,0.037037037,0,0.907407407,1,0.019607843,0.862745098,0.117647059,0,0
109,0.882352941,0,0,0.117647059,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.090909091,0.054545455,0,0.018181818,0.836363636,1,0,0.862745098,0.117647059,0,0.019607843
110,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.166666667,0,0,0,0.833333333,1,0,0.846153846,0.115384615,0,0.038461538
111,1,0,0,0,1,0,0,0,0,0,0.609375,0.171875,0.21875,0,0,0.862745098,0.019607843,0.117647059,0,1,0.018867925,0.018867925,0,0.924528302,0.037735849
112,0.95,0,0.05,0,0,0,0,0,0,0,0.661016949,0.169491525,0.169491525,0,0.118644068,0.728813559,0.033898305,0.101694915,0.016949153,1,0.019607843,0,0,0.980392157,0
113,1,0,0,0,0,0,0,0,0,0,0.629032258,0.177419355,0.193548387,0,0.037735849,0.830188679,0.018867925,0.113207547,0,1,0.037037037,0,0,0.925925926,0.037037037
114,0.95,0,0,0.05,0,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.147540984,0.721311475,0.032786885,0.098360656,0,1,0.019607843,0,0,0.980392157,0
115,0.904761905,0,0,0.095238095,0,0.609375,0.171875,0.203125,0.015625,0,0,0,0,0,0.019230769,0,0.019230769,0,0.961538462,1,0,0.862745098,0.117647059,0,0.019607843
116,1,0,0,0,0,0,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0.161290323,0.709677419,0.032258065,0.096774194,0,1,0,0,0,1,0
117,1,0,0,0,1,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.105263158,0.771929825,0.01754386,0.105263158,0,1,0,0.04,0.02,0.94,0
118,0.941176471,0,0,0.058823529,1,0,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0.090909091,0.8,0,0.109090909,0,1,0,0.02,0.04,0.94,0
119,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.090909091,0.8,0,0.109090909,0,1,0.018867925,0,0,0.943396226,0.037735849
120,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.056603774,0.830188679,0,0.113207547,0,1,0.018867925,0,0,0.943396226,0.037735849
121,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.037037037,0.814814815,0.111111111,0,0.037037037
122,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0.133333333,0.733333333,0.033333333,0.1,0,1,0,0,0,1,0
123,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.133333333,0.733333333,0.033333333,0.1,0,1,0.019607843,0,0,0.980392157,0
124,1,0,0,0,1,0,0,0,0,0,0.619047619,0.174603175,0.206349206,0,0.038461538,0.846153846,0,0.115384615,0,1,0.018867925,0.018867925,0,0.924528302,0.037735849
125,1,0,0,0,0,0,0,0,0,0,0.619047619,0.174603175,0.206349206,0,0.056603774,0.830188679,0,0.113207547,0,1,0.018867925,0,0,0.943396226,0.037735849
126,1,0,0,0,1,0,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.107142857,0.785714286,0,0.107142857,0,1,0,0,0.019607843,0.960784314,0.019607843
127,0.944444444,0,0,0.055555556,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.137931034,0.017241379,0,0.017241379,0.827586207,1,0.072727273,0.8,0.109090909,0,0.018181818
128,0.95,0,0,0.05,0,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.147540984,0.721311475,0.032786885,0.098360656,0,1,0.019607843,0,0,0.980392157,0
129,1,0,0,0,1,0,0,0,0,0,0.629032258,0.177419355,0.193548387,0,0.074074074,0.814814815,0,0.111111111,0,1,0,0.019230769,0,0.942307692,0.038461538
130,1,0,0,0,1,0,0,0,0,0,0.629032258,0.177419355,0.193548387,0,0.074074074,0.814814815,0,0.111111111,0,1,0,0.019607843,0.019607843,0.941176471,0.019607843
131,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.090909091,0.8,0,0.109090909,0,1,0.018867925,0,0,0.943396226,0.037735849
132,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.629032258,0.177419355,0.193548387,0,0.054545455,0.8,0.036363636,0.109090909,0,1,0,0.02,0,0.98,0
133,0.95,0,0,0.05,0,0,0,0,0,0,0.65,0.183333333,0.166666667,0,0.087719298,0.771929825,0.035087719,0.105263158,0,1,0.019607843,0,0,0.980392157,0
134,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.037037037,0.814814815,0.037037037,0.111111111,0,1,0.038461538,0,0,0.961538462,0
135,0.941176471,0,0,0.058823529,1,0,0,0,0,0,0.722222222,0.203703704,0.074074074,0,0.166666667,0.733333333,0,0.1,0,1,0,0.019607843,0.039215686,0.921568627,0.019607843
136,0.95,0,0.05,0,0,0,0,0,0,0,0.78,0.2,0.02,0,0.23880597,0.641791045,0.014925373,0.089552239,0.014925373,1,0.019230769,0,0,0.961538462,0.019230769
137,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.21875,0.6875,0,0.09375,0,1,0,0,0.019607843,0.960784314,0.019607843
138,1,0,0,0,0,0,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.19047619,0.698412698,0.015873016,0.095238095,0,1,0,0,0,0.961538462,0.038461538
139,0.95,0,0,0.05,0,0,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0.147540984,0.721311475,0.032786885,0.098360656,0,1,0,0,0,1,0
140,1,0,0,0,0,0,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,0.090909091,0.8,0,0.109090909,0,1,0,0,0,0.961538462,0.038461538
141,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.103448276,0.75862069,0.034482759,0.103448276,0,1,0,0,0,1,0
142,1,0,0,0,0,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.166666667,0.733333333,0,0.1,0,1,0.018518519,0,0,0.925925926,0.055555556
143,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.65,0.183333333,0.166666667,0,0.071428571,0.785714286,0.035714286,0.107142857,0,1,0.019607843,0,0,0.980392157,0
144,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.087719298,0.771929825,0.035087719,0.105263158,0,1,0.019607843,0,0,0.980392157,0
