"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V',))","('VP', ('VP', 'NPA'))",
0.68,0.2,0.04,0.08,0,0.68,0.18,0.12,0.02,0.5,0,0.25,0.25,0,0.053571429,0.053571429,0.053571429,0.839285714,1,0.035087719,0.754385965,0.122807018,0.087719298,70
0.65,0.25,0.1,0,0,0.755555556,0.2,0.022222222,0.022222222,0.857142857,0,0,0,0.142857143,0.122807018,0.105263158,0,0.771929825,1,0.016666667,0.716666667,0.116666667,0.15,71
0.75,0.208333333,0.041666667,0,0,0.68,0.2,0.1,0.02,1,0,0,0,0,0.13559322,0.016949153,0.016949153,0.830508475,1,0.016949153,0.745762712,0.101694915,0.13559322,72
0.730769231,0.192307692,0.038461538,0.038461538,0,0.723404255,0.212765957,0.042553191,0.021276596,0,0,0,0,0,0.079365079,0,0.126984127,0.793650794,1,0.120689655,0.75862069,0.103448276,0.017241379,73
0.72,0.24,0.04,0,0.02173913,0.717391304,0.217391304,0.043478261,0,0,0,0,0,0,0.079365079,0,0.126984127,0.793650794,1,0.15,0.733333333,0.1,0.016666667,74
0.72,0.2,0.04,0.04,0.02,0.68,0.2,0.08,0.02,0,0,0,0,0,0.1,0,0.066666667,0.833333333,1,0.051724138,0.775862069,0.086206897,0.086206897,75
0.714285714,0.238095238,0.047619048,0,0,0.755555556,0.2,0.022222222,0.022222222,0.8,0,0.2,0,0,0.016949153,0.084745763,0.13559322,0.762711864,1,0.15,0.716666667,0.116666667,0.016666667,76
0.72,0.24,0.04,0,0,0.66,0.2,0.12,0.02,1,0,0,0,0,0.147540984,0.016393443,0.032786885,0.803278689,1,0,0.754385965,0.122807018,0.122807018,77
0.72,0.2,0.04,0.04,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0,0,0,0,0,0.137931034,0,0,0.862068966,1,0,0.762711864,0.084745763,0.152542373,78
0.529411765,0.411764706,0.058823529,0,0.041666667,0.666666667,0.208333333,0.041666667,0.041666667,1,0,0,0,0,0.074074074,0.148148148,0,0.777777778,1,0,0.745762712,0.101694915,0.152542373,79
0.461538462,0.384615385,0.076923077,0.076923077,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,0.923076923,0,0,0,0.076923077,0,0.235294118,0.019607843,0.745098039,1,0,0.789473684,0.087719298,0.122807018,80
0.666666667,0.277777778,0.055555556,0,0,0.708333333,0.208333333,0.0625,0.020833333,1,0,0,0,0,0.037037037,0.12962963,0.037037037,0.796296296,1,0.05,0.733333333,0.1,0.116666667,81
0.5,0.428571429,0.071428571,0,0,0.75,0.227272727,0.022727273,0,0.923076923,0,0,0.076923077,0,0.050847458,0.203389831,0.101694915,0.644067797,1,0,0.811320755,0.132075472,0.056603774,82
0.739130435,0.217391304,0.043478261,0,0,0.641509434,0.188679245,0.150943396,0.018867925,1,0,0,0,0,0.052631579,0.035087719,0.070175439,0.842105263,1,0.035087719,0.771929825,0.105263158,0.087719298,83
0.730769231,0.192307692,0.076923077,0,0,0.62962963,0.166666667,0.185185185,0.018518519,0,0,0,0,0,0.074074074,0,0,0.925925926,1,0.032786885,0.704918033,0.114754098,0.147540984,84
0.730769231,0.192307692,0.038461538,0.038461538,0,0.641509434,0.188679245,0.150943396,0.018867925,0,0,0,0,0,0.068965517,0,0.068965517,0.862068966,1,0.052631579,0.771929825,0.105263158,0.070175439,85
0.523809524,0.285714286,0.095238095,0.095238095,0.044444444,0.688888889,0.2,0.066666667,0,0.545454545,0.181818182,0,0.181818182,0.090909091,0,0.150943396,0.056603774,0.79245283,1,0.051724138,0.724137931,0.137931034,0.086206897,86
0.538461538,0.384615385,0.076923077,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.916666667,0,0,0,0.083333333,0.037735849,0.20754717,0.018867925,0.735849057,1,0,0.775862069,0.086206897,0.137931034,87
0.5,0.357142857,0.071428571,0.071428571,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,0.916666667,0,0,0.083333333,0,0,0.203703704,0.074074074,0.722222222,1,0,0.833333333,0.092592593,0.074074074,88
0.555555556,0.333333333,0.055555556,0.055555556,0.022222222,0.688888889,0.222222222,0.066666667,0,0.727272727,0.181818182,0,0,0.090909091,0.033898305,0.169491525,0.118644068,0.677966102,1,0.037735849,0.79245283,0.150943396,0.018867925,89
0.684210526,0.263157895,0.052631579,0,0,0.723404255,0.212765957,0.042553191,0.021276596,0.75,0,0,0.125,0.125,0.033898305,0.101694915,0.118644068,0.745762712,1,0.054545455,0.8,0.109090909,0.036363636,90
0.666666667,0.277777778,0.055555556,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,0.857142857,0,0,0.142857143,0,0.101694915,0.101694915,0.050847458,0.745762712,1,0,0.803571429,0.089285714,0.107142857,91
0.684210526,0.263157895,0.052631579,0,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0.833333333,0,0,0.166666667,0,0.019230769,0.096153846,0.019230769,0.865384615,1,0.033333333,0.75,0.083333333,0.133333333,92
0.703703704,0.222222222,0.037037037,0.037037037,0,0.717391304,0.217391304,0.043478261,0.02173913,0,0,0,0,0,0.034482759,0,0.103448276,0.862068966,1,0.1875,0.671875,0.109375,0.03125,93
0.76,0.2,0.04,0,0,0.755555556,0.222222222,0,0.022222222,0,0,0,0,0,0.063492063,0,0.142857143,0.793650794,1,0.180327869,0.721311475,0.098360656,0,94
0.708333333,0.208333333,0.083333333,0,0,0.772727273,0.204545455,0,0.022727273,1,0,0,0,0,0.114754098,0.032786885,0.06557377,0.786885246,1,0.112903226,0.693548387,0.112903226,0.080645161,95
0.692307692,0.192307692,0.038461538,0.076923077,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0,0,0,0,0,0.018518519,0,0.055555556,0.925925926,1,0.112903226,0.725806452,0.080645161,0.080645161,96
0.653846154,0.230769231,0.038461538,0.076923077,0.033898305,0.559322034,0.169491525,0.237288136,0,0,0,0,0,0,0,0,0.038461538,0.961538462,1,0,0.803571429,0.089285714,0.107142857,97
0.666666667,0.291666667,0.041666667,0,0.043478261,0.695652174,0.217391304,0.043478261,0,1,0,0,0,0,0.136363636,0.015151515,0.106060606,0.742424242,1,0.071428571,0.785714286,0.107142857,0.035714286,98
0.730769231,0.230769231,0.038461538,0,0,0.733333333,0.222222222,0.044444444,0,0,0,0,0,0,0.180327869,0,0,0.819672131,1,0.063492063,0.682539683,0.111111111,0.142857143,99
0.730769231,0.192307692,0.038461538,0.038461538,0,0.739130435,0.217391304,0.02173913,0.02173913,0,0,0,0,0,0.163934426,0,0.016393443,0.819672131,1,0.06557377,0.721311475,0.098360656,0.114754098,100
0.76,0.2,0.04,0,0,0.68,0.2,0.1,0.02,0,0,0,0,0,0.125,0,0.09375,0.78125,1,0.036363636,0.8,0.109090909,0.054545455,101
0.72,0.2,0.04,0.04,0.018867925,0.641509434,0.188679245,0.132075472,0.018867925,0,0,0,0,0,0.066666667,0,0.1,0.833333333,1,0.036363636,0.818181818,0.090909091,0.054545455,102
0.72,0.2,0.04,0.04,0.018867925,0.641509434,0.188679245,0.132075472,0.018867925,0,0,0,0,0,0.066666667,0,0.1,0.833333333,1,0.036363636,0.818181818,0.090909091,0.054545455,103
0.75,0.208333333,0.041666667,0,0,0.618181818,0.181818182,0.181818182,0.018181818,1,0,0,0,0,0.038461538,0.019230769,0,0.942307692,1,0.032786885,0.721311475,0.098360656,0.147540984,104
0.739130435,0.217391304,0.043478261,0,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0.5,0,0,0,0.5,0.122807018,0.01754386,0,0.859649123,1,0,0.762711864,0.084745763,0.152542373,105
0.730769231,0.192307692,0.038461538,0.038461538,0,0.653846154,0.192307692,0.134615385,0.019230769,0,0,0,0,0,0.051724138,0,0.086206897,0.862068966,1,0.068965517,0.75862069,0.103448276,0.068965517,106
0.666666667,0.185185185,0.037037037,0.111111111,0.02,0.68,0.2,0.08,0.02,0,0,0,0,0,0.120689655,0,0.017241379,0.862068966,1,0.017241379,0.775862069,0.086206897,0.120689655,107
0.681818182,0.227272727,0.045454545,0.045454545,0,0.68,0.2,0.1,0.02,1,0,0,0,0,0.086206897,0.068965517,0.051724138,0.793103448,1,0,0.785714286,0.107142857,0.107142857,108
0.384615385,0.538461538,0.076923077,0,0.023255814,0.744186047,0.23255814,0,0,0.928571429,0,0,0.071428571,0,0,0.240740741,0.074074074,0.685185185,1,0.051724138,0.74137931,0.120689655,0.086206897,109
0.588235294,0.294117647,0.058823529,0.058823529,0,0.723404255,0.191489362,0.063829787,0.021276596,0.75,0,0.083333333,0.083333333,0.083333333,0.017241379,0.172413793,0.120689655,0.689655172,1,0,0.843137255,0.137254902,0.019607843,110
0.620689655,0.24137931,0.034482759,0.103448276,0.023255814,0.744186047,0.23255814,0,0,0,0,0,0,0,0.1875,0,0.03125,0.78125,1,0.050847458,0.728813559,0.118644068,0.101694915,111
0.68,0.24,0.04,0.04,0.042553191,0.70212766,0.212765957,0,0.042553191,0,0,0,0,0,0.161290323,0,0.032258065,0.806451613,1,0.033898305,0.762711864,0.084745763,0.118644068,112
0.75,0.208333333,0.041666667,0,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0,0,0,0,0,0.111111111,0,0.095238095,0.793650794,1,0.036363636,0.818181818,0.090909091,0.054545455,113
0.461538462,0.461538462,0.076923077,0,0.022727273,0.75,0.227272727,0,0,0.8,0,0,0.066666667,0.133333333,0.01754386,0.210526316,0.105263158,0.666666667,1,0,0.830188679,0.113207547,0.056603774,114
0.357142857,0.571428571,0.071428571,0,0,0.756097561,0.243902439,0,0,0.933333333,0,0,0.066666667,0,0.066666667,0.233333333,0.1,0.6,1,0,0.773584906,0.169811321,0.056603774,115
0.384615385,0.538461538,0.076923077,0,0.047619048,0.738095238,0.214285714,0,0,0.705882353,0.058823529,0.058823529,0.058823529,0.117647059,0,0.274509804,0.019607843,0.705882353,1,0.016949153,0.711864407,0.13559322,0.13559322,116
0.5,0.428571429,0.071428571,0,0,0.733333333,0.222222222,0.022222222,0.022222222,0.8,0,0,0.133333333,0.066666667,0,0.230769231,0.038461538,0.730769231,1,0,0.754385965,0.122807018,0.122807018,117
0.538461538,0.384615385,0.076923077,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,1,0,0,0,0,0.034482759,0.189655172,0.103448276,0.672413793,1,0,0.849056604,0.094339623,0.056603774,118
0.533333333,0.4,0.066666667,0,0.044444444,0.733333333,0.222222222,0,0,1,0,0,0,0,0.050847458,0.152542373,0.101694915,0.694915254,1,0.053571429,0.803571429,0.089285714,0.053571429,119
0.55,0.3,0.05,0.1,0.021276596,0.70212766,0.212765957,0.042553191,0.021276596,1,0,0,0,0,0.017857143,0.125,0.089285714,0.767857143,1,0.070175439,0.771929825,0.105263158,0.052631579,120
0.695652174,0.217391304,0.043478261,0.043478261,0.018518519,0.62962963,0.185185185,0.148148148,0.018518519,1,0,0,0,0,0.037735849,0.037735849,0.018867925,0.905660377,1,0.033898305,0.762711864,0.084745763,0.118644068,121
0.681818182,0.227272727,0.045454545,0.045454545,0.020408163,0.693877551,0.204081633,0.06122449,0.020408163,0.75,0,0,0,0.25,0.053571429,0.053571429,0.053571429,0.839285714,1,0.050847458,0.762711864,0.084745763,0.101694915,122
0.666666667,0.185185185,0.037037037,0.111111111,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0,0,0,0,0,0.109375,0,0.109375,0.78125,1,0,0.882352941,0.098039216,0.019607843,123
0.7,0.25,0.05,0,0,0.693877551,0.204081633,0.081632653,0.020408163,0.833333333,0,0,0,0.166666667,0.052631579,0.087719298,0.070175439,0.789473684,1,0.035087719,0.771929825,0.105263158,0.087719298,124
