,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,1,0,0.054545455,0.072727273,0.036363636,0,0.836363636,1,0.166666667,0.037037037,0,0.759259259,0.037037037
1,0.956521739,0.043478261,0.038461538,0.038461538,0,0.057692308,0.865384615,1,0.142857143,0.089285714,0,0.75,0.017857143
2,0.88,0.12,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.26,0,0.06,0.68,0
3,1,0,0.087719298,0.035087719,0.035087719,0.035087719,0.807017544,1,0.22,0,0,0.78,0
4,0.916666667,0.083333333,0.038461538,0,0,0.038461538,0.923076923,1,0.163636364,0.090909091,0.036363636,0.709090909,0
5,1,0,0.019607843,0.078431373,0,0.058823529,0.843137255,1,0.166666667,0.074074074,0.018518519,0.740740741,0
6,1,0,0.074074074,0.018518519,0,0.037037037,0.87037037,1,0.185185185,0.055555556,0.018518519,0.722222222,0.018518519
7,0.956521739,0.043478261,0.054545455,0.072727273,0.036363636,0,0.836363636,1,0.2,0,0.04,0.76,0
8,1,0,0.055555556,0.055555556,0.018518519,0.055555556,0.814814815,1,0.215686275,0.019607843,0,0.764705882,0
9,1,0,0.203125,0,0.015625,0.03125,0.75,1,0.098039216,0,0,0.882352941,0.019607843
10,1,0,0.036363636,0.127272727,0.054545455,0,0.781818182,1,0.132075472,0.037735849,0,0.811320755,0.018867925
11,1,0,0,0.039215686,0.019607843,0.039215686,0.901960784,1,0.137931034,0.137931034,0.017241379,0.706896552,0
12,0.956521739,0.043478261,0.089285714,0.035714286,0.017857143,0.035714286,0.821428571,1,0.051724138,0.120689655,0,0.810344828,0.017241379
13,0.956521739,0.043478261,0.019230769,0.230769231,0.019230769,0,0.730769231,1,0.018518519,0.055555556,0.037037037,0.87037037,0.018518519
14,0.956521739,0.043478261,0.133333333,0.05,0.033333333,0.016666667,0.766666667,1,0.098039216,0.019607843,0.019607843,0.862745098,0
15,1,0,0,0.196078431,0.019607843,0.039215686,0.745098039,1,0.156862745,0,0,0.823529412,0.019607843
16,0.916666667,0.083333333,0.019607843,0.235294118,0,0.039215686,0.705882353,1,0.018518519,0.037037037,0,0.907407407,0.037037037
