,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP', 'NPS'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V', 'NPO'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
18,1,0,0,0,1,0,0,0,0,0,0.764705882,0.215686275,0.019607843,0,0.21875,0.6875,0,0.09375,0,1,0,0.019230769,0.019230769,0.923076923,0.038461538
19,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.054545455,0.8,0.109090909,0,0.036363636
20,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.074074074,0,0,0,0.925925926,1,0.054545455,0.8,0.109090909,0,0.036363636
21,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.120689655,0,0.017241379,0,0.862068966,1,0,0.862745098,0.117647059,0,0.019607843
22,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.054545455,0.036363636,0.036363636,0,0.872727273,1,0.038461538,0.846153846,0.115384615,0,0
23,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0,0.137254902,0.019607843,0.019607843,0.823529412,1,0.038461538,0.846153846,0.115384615,0,0
24,0.9,0,0,0.1,1,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.089285714,0.785714286,0.017857143,0.107142857,0,1,0,0.019607843,0,0.960784314,0.019607843
25,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.055555556,0.814814815,0.018518519,0.111111111,0,1,0.019230769,0,0,0.961538462,0.019230769
26,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0.152542373,0.745762712,0,0.101694915,0,1,0,0,0,0.961538462,0.038461538
27,0.95,0,0,0.05,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.071428571,0,0.035714286,0,0.892857143,1,0.152542373,0.745762712,0.101694915,0,0
28,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.037735849,0.018867925,0.018867925,0,0.924528302,1,0.13559322,0.745762712,0.101694915,0,0.016949153
29,1,0,0,0,1,0,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.19047619,0.698412698,0.015873016,0.095238095,0,1,0,0,0.02,0.98,0
30,1,0,0,0,1,0,0,0,0,0,0.684210526,0.192982456,0.122807018,0,0.152542373,0.745762712,0,0.101694915,0,1,0.019607843,0,0.039215686,0.941176471,0
31,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.122807018,0.771929825,0,0.105263158,0,1,0.018867925,0,0,0.943396226,0.037735849
32,1,0,0,0,1,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.137931034,0.75862069,0,0.103448276,0,1,0.018518519,0.018518519,0,0.907407407,0.055555556
33,0.95,0,0,0.05,0,0,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.074074074,0.814814815,0,0.111111111,0,1,0,0,0,0.943396226,0.056603774
34,0.95,0,0,0.05,0,0,1,0,0,0,0.619047619,0.158730159,0.206349206,0.015873016,0.037735849,0.830188679,0.018867925,0.094339623,0.018867925,1,0,0,0.019607843,0.960784314,0.019607843
35,0.818181818,0.090909091,0,0.090909091,0.019607843,0.745098039,0.215686275,0.019607843,0,1,0,0,0,0,0.018867925,0.169811321,0.037735849,0,0.773584906,1,0.090909091,0.8,0.109090909,0,0
36,0.95,0,0,0.05,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0.163934426,0.721311475,0.098360656,0,0.016393443
37,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0.054545455,0.8,0.109090909,0,0.036363636
38,1,0,0,0,1,0,0,0,0,0,0.722222222,0.203703704,0.074074074,0,0.163934426,0.721311475,0.016393443,0.098360656,0,1,0.037735849,0,0.018867925,0.924528302,0.018867925
39,0.818181818,0,0,0.181818182,0.018518519,0.703703704,0.203703704,0.074074074,0,0.9,0.1,0,0,0,0,0.16,0,0.04,0.8,1,0.056603774,0.830188679,0.113207547,0,0
40,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.909090909,0,0,0,0.090909091,0.055555556,0.185185185,0.018518519,0,0.740740741,1,0,0.862745098,0.117647059,0,0.019607843
41,0.944444444,0,0,0.055555556,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.074074074,0,0,0.037037037,0.888888889,1,0.038461538,0.846153846,0.115384615,0,0
42,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.071428571,0.017857143,0.035714286,0,0.875,1,0.038461538,0.846153846,0.115384615,0,0
43,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.122807018,0.771929825,0.105263158,0,0
44,0.95,0,0,0.05,0,0,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.071428571,0.785714286,0.035714286,0.107142857,0,1,0.019607843,0,0,0.980392157,0
45,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.055555556,0,0.018518519,0.018518519,0.907407407,1,0.056603774,0.830188679,0.113207547,0,0
46,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.120689655,0,0.017241379,0,0.862068966,1,0.055555556,0.814814815,0.111111111,0,0.018518519
47,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.666666667,0,0,0.333333333,0,0.071428571,0.035714286,0.035714286,0,0.857142857,1,0.107142857,0.785714286,0.107142857,0,0
48,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.203125,0,0.015625,0,0.78125,1,0.019230769,0.846153846,0.115384615,0,0.019230769
49,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.1875,0,0.03125,0,0.78125,1,0.019607843,0.862745098,0.117647059,0,0
50,0.944444444,0,0,0.055555556,1,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.056603774,0.830188679,0,0.113207547,0,1,0.019230769,0.019230769,0.019230769,0.923076923,0.019230769
51,0.95,0.05,0,0,0,0,0,0,0,0,0.655172414,0.189655172,0.155172414,0,0.122807018,0.754385965,0,0.105263158,0.01754386,1,0.037037037,0,0,0.925925926,0.037037037
52,1,0,0,0,0,0,0,0,0,0,0.609375,0.171875,0.21875,0,0.018867925,0.830188679,0.037735849,0.113207547,0,1,0.038461538,0,0,0.961538462,0
53,0.95,0,0,0.05,0,0,0,0,0,0,0.65,0.183333333,0.166666667,0,0.087719298,0.771929825,0.035087719,0.105263158,0,1,0.019607843,0,0,0.980392157,0
54,0.95,0,0,0.05,0,0,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0.037735849,0.830188679,0.018867925,0.113207547,0,1,0.019230769,0,0,0.961538462,0.019230769
55,0.941176471,0.058823529,0,0,0.01754386,0.666666667,0.192982456,0.122807018,0,1,0,0,0,0,0.019607843,0.019607843,0,0.019607843,0.941176471,1,0.13559322,0.745762712,0.101694915,0,0.016949153
56,1,0,0,0,0,0,0,0,0,0,0.65,0.183333333,0.166666667,0,0.105263158,0.771929825,0.01754386,0.105263158,0,1,0.019230769,0,0,0.961538462,0.019230769
57,0.944444444,0.055555556,0,0,1,0,0,0,0,0.01754386,0.666666667,0.192982456,0.122807018,0,0.163934426,0.721311475,0.016393443,0.098360656,0,1,0,0,0.02,0.98,0
58,0.944444444,0,0,0.055555556,1,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.122807018,0.771929825,0,0.105263158,0,1,0,0.019607843,0.019607843,0.941176471,0.019607843
59,1,0,0,0,0,0.6,0.169230769,0.215384615,0.015384615,0,0,0,0,0,0,0,0.038461538,0,0.961538462,1,0.038461538,0.846153846,0.115384615,0,0
60,0.944444444,0,0,0.055555556,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.054545455,0.036363636,0.036363636,0,0.872727273,1,0,0.88,0.12,0,0
61,0.9,0.05,0,0.05,0.015625,0.59375,0.171875,0.1875,0.03125,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.018867925,0.830188679,0.113207547,0,0.037735849
62,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.055555556,0.814814815,0.111111111,0,0.018518519
63,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0.133333333,0.733333333,0.033333333,0.1,0,1,0,0,0,1,0
64,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.019230769,0,0.019230769,0,0.961538462,1,0.120689655,0.75862069,0.103448276,0,0.017241379
65,0.947368421,0.052631579,0,0,0,0.612903226,0.177419355,0.193548387,0.016129032,1,0,0,0,0,0,0,0.019607843,0.019607843,0.960784314,1,0.090909091,0.781818182,0.109090909,0.018181818,0
66,0.95,0,0,0.05,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.037735849,0,0.018867925,0,0.943396226,1,0.120689655,0.75862069,0.103448276,0,0.017241379
67,1,0,0,0,0,0,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.19047619,0.698412698,0.015873016,0.095238095,0,1,0,0,0,0.961538462,0.038461538
68,1,0,0,0,0,0,0,0,0,0,0.735849057,0.20754717,0.056603774,0,0.2,0.676923077,0.030769231,0.092307692,0,1,0.019607843,0,0,0.980392157,0
69,0.95,0,0,0.05,0,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.166666667,0.733333333,0,0.1,0,1,0.018867925,0,0,0.943396226,0.037735849
70,1,0,0,0,0,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.177419355,0.709677419,0.016129032,0.096774194,0,1,0.019230769,0,0,0.961538462,0.019230769
71,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.180327869,0,0,0,0.819672131,1,0,0.846153846,0.115384615,0,0.038461538
72,0.95,0,0,0.05,0,0.75,0.211538462,0.019230769,0.019230769,0,0,0,0,0,0.203125,0,0.015625,0,0.78125,1,0.019230769,0.846153846,0.115384615,0,0.019230769
73,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.2,0,0.030769231,0,0.769230769,1,0,0.88,0.12,0,0
74,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0.107142857,0.785714286,0.107142857,0,0
75,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0.118644068,0.745762712,0.101694915,0,0.033898305
76,0.916666667,0,0,0.083333333,0,0.722222222,0.203703704,0.055555556,0.018518519,0.888888889,0,0,0.111111111,0,0.038461538,0.134615385,0,0.019230769,0.807692308,1,0.037735849,0.830188679,0.113207547,0,0.018867925
77,0.941176471,0,0,0.058823529,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.019607843,0.058823529,0,0,0.921568627,1,0.087719298,0.771929825,0.105263158,0,0.035087719
78,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0.75,0,0,0.25,0,0,0.04,0,0.02,0.94,1,0.089285714,0.785714286,0.107142857,0,0.017857143
79,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.174603175,0,0.031746032,0,0.793650794,1,0.038461538,0.846153846,0.115384615,0,0
80,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0.019607843,0.862745098,0.117647059,0,0
81,0.95,0,0,0.05,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.180327869,0,0,0,0.819672131,1,0,0.846153846,0.115384615,0,0.038461538
82,0.944444444,0,0,0.055555556,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.122807018,0.01754386,0,0.01754386,0.842105263,1,0.055555556,0.814814815,0.111111111,0,0.018518519
83,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.5,0,0,0,0.5,0.074074074,0.018518519,0,0,0.907407407,1,0.087719298,0.771929825,0.105263158,0,0.035087719
84,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.105263158,0,0.01754386,0,0.877192982,1,0.072727273,0.8,0.109090909,0,0.018181818
85,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.089285714,0,0.017857143,0.017857143,0.875,1,0.056603774,0.830188679,0.113207547,0,0
86,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.666666667,0,0,0.333333333,0,0.090909091,0.018181818,0,0.018181818,0.872727273,1,0.072727273,0.8,0.109090909,0,0.018181818
87,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.75,0,0,0.25,0,0,0.057692308,0.038461538,0,0.903846154,1,0.038461538,0.846153846,0.115384615,0,0
88,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.087719298,0.771929825,0.105263158,0,0.035087719
89,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.833333333,0,0,0.083333333,0.083333333,0.056603774,0.169811321,0,0.018867925,0.754716981,1,0,0.862745098,0.117647059,0,0.019607843
90,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.666666667,0,0,0,0.333333333,0.072727273,0.018181818,0.018181818,0.018181818,0.872727273,1,0,0.88,0.12,0,0
91,0.904761905,0,0,0.095238095,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.147540984,0,0.032786885,0,0.819672131,1,0,0.88,0.12,0,0
92,0.904761905,0,0,0.095238095,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.147540984,0,0.032786885,0,0.819672131,1,0.019607843,0.862745098,0.117647059,0,0
93,0.944444444,0.055555556,0,0,0.01754386,0.666666667,0.192982456,0.122807018,0,1,0,0,0,0,0.166666667,0,0,0.016666667,0.816666667,1,0,0.862745098,0.117647059,0,0.019607843
94,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.118644068,0.016949153,0.033898305,0,0.830508475,1,0.038461538,0.846153846,0.115384615,0,0
95,0.947368421,0,0,0.052631579,0,0.696428571,0.196428571,0.089285714,0.017857143,0.5,0,0,0.5,0,0.120689655,0.017241379,0.017241379,0,0.844827586,1,0.019230769,0.846153846,0.115384615,0,0.019230769
96,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.072727273,0.054545455,0.018181818,0.018181818,0.836363636,1,0.074074074,0.814814815,0.111111111,0,0
97,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0.75,0,0,0.25,0,0.090909091,0.054545455,0,0,0.854545455,1,0.018867925,0.830188679,0.113207547,0,0.037735849
98,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.019230769,0,0.019230769,0.019230769,0.942307692,1,0.090909091,0.8,0.109090909,0,0
99,0.947368421,0,0,0.052631579,0.016666667,0.633333333,0.183333333,0.166666667,0,0,1,0,0,0,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.072727273,0.8,0.109090909,0,0.018181818
100,0.947368421,0,0,0.052631579,0,0.629032258,0.177419355,0.177419355,0.016129032,0.5,0,0,0.5,0,0.018867925,0.018867925,0.037735849,0,0.924528302,1,0.019607843,0.862745098,0.117647059,0,0
101,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0,0,0.038461538,0,0.961538462,1,0.122807018,0.771929825,0.105263158,0,0
102,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.018867925,0.018867925,0.037735849,0,0.924528302,1,0.090909091,0.8,0.109090909,0,0
103,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0,0.057692308,0.038461538,0,0.903846154,1,0.056603774,0.830188679,0.113207547,0,0
104,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.072727273,0.036363636,0.018181818,0,0.872727273,1,0.055555556,0.814814815,0.111111111,0,0.018518519
105,1,0,0,0,0.016393443,0.62295082,0.180327869,0.163934426,0.016393443,0,1,0,0,0,0.089285714,0.017857143,0.017857143,0,0.875,1,0.019607843,0.843137255,0.137254902,0,0
106,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.166666667,0.016666667,0,0.016666667,0.8,1,0.019230769,0.846153846,0.115384615,0,0.019230769
107,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0.054545455,0.8,0.109090909,0,0.036363636
108,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.833333333,0,0,0.083333333,0.083333333,0,0.176470588,0.019607843,0.019607843,0.784313725,1,0.074074074,0.814814815,0.111111111,0,0
109,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.038461538,0.076923077,0,0.038461538,0.846153846,1,0.090909091,0.8,0.109090909,0,0
110,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.019607843,0.019607843,0,0.039215686,0.921568627,1,0.137931034,0.75862069,0.103448276,0,0
111,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.75,0,0,0,0.25,0.019230769,0.038461538,0.019230769,0.019230769,0.903846154,1,0.137931034,0.75862069,0.103448276,0,0
112,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.055555556,0.074074074,0.018518519,0.018518519,0.833333333,1,0.074074074,0.814814815,0.111111111,0,0
113,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.75,0,0,0,0.25,0.019607843,0.039215686,0,0.019607843,0.921568627,1,0.15,0.733333333,0.1,0,0.016666667
114,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.833333333,0,0,0.166666667,0,0.103448276,0.086206897,0.034482759,0,0.775862069,1,0.019607843,0.862745098,0.117647059,0,0
115,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.857142857,0,0,0,0.142857143,0.037735849,0.113207547,0.018867925,0,0.830188679,1,0.037735849,0.830188679,0.113207547,0,0.018867925
116,0.944444444,0,0,0.055555556,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.122807018,0,0,0.035087719,0.842105263,1,0.038461538,0.846153846,0.115384615,0,0
117,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.13559322,0,0.016949153,0,0.847457627,1,0.089285714,0.785714286,0.107142857,0,0.017857143
118,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0.056603774,0.830188679,0.113207547,0,0
119,0.947368421,0,0,0.052631579,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.090909091,0,0,0.018181818,0.890909091,1,0.055555556,0.814814815,0.111111111,0,0.018518519
120,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.174603175,0.698412698,0.095238095,0,0.031746032
121,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.074074074,0,0,0,0.925925926,1,0.054545455,0.8,0.109090909,0,0.036363636
122,0.882352941,0.117647059,0,0,0.01754386,0.649122807,0.192982456,0.140350877,0,1,0,0,0,0,0.137931034,0.017241379,0,0.034482759,0.810344828,1,0.019607843,0.843137255,0.117647059,0.019607843,0
123,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.137931034,0,0,0.017241379,0.844827586,1,0.072727273,0.8,0.109090909,0,0.018181818
124,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.089285714,0.071428571,0.017857143,0,0.821428571,1,0.055555556,0.814814815,0.111111111,0,0.018518519
125,0.95,0,0,0.05,0,0.690909091,0.2,0.090909091,0.018181818,0,1,0,0,0,0.15,0.016666667,0.016666667,0,0.816666667,1,0.019230769,0.826923077,0.115384615,0.019230769,0.019230769
126,0.882352941,0,0,0.117647059,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.122807018,0.035087719,0,0.035087719,0.807017544,1,0.056603774,0.830188679,0.113207547,0,0
127,0.857142857,0,0,0.142857143,0,0.735849057,0.20754717,0.037735849,0.018867925,0.928571429,0,0,0.071428571,0,0.019607843,0.215686275,0,0.039215686,0.725490196,1,0,0.88,0.12,0,0
128,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.818181818,0,0,0.090909091,0.090909091,0,0.176470588,0.019607843,0,0.803921569,1,0.019230769,0.846153846,0.115384615,0,0.019230769
129,0.9375,0,0,0.0625,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.089285714,0.053571429,0.017857143,0.017857143,0.821428571,1,0.019607843,0.862745098,0.117647059,0,0
130,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.177419355,0.048387097,0.016129032,0.016129032,0.741935484,1,0,0.88,0.12,0,0
131,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.038461538,0,0,0,0.961538462,1,0.087719298,0.771929825,0.105263158,0,0.035087719
132,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.105263158,0,0.01754386,0,0.877192982,1,0.037735849,0.830188679,0.113207547,0,0.018867925
133,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.089285714,0.035714286,0.017857143,0.017857143,0.839285714,1,0.074074074,0.814814815,0.111111111,0,0
134,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.75,0,0,0.25,0,0.122807018,0.01754386,0,0.035087719,0.824561404,1,0.074074074,0.814814815,0.111111111,0,0
135,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.019230769,0,0.019230769,0,0.961538462,1,0.120689655,0.75862069,0.103448276,0,0.017241379
136,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.089285714,0.785714286,0.107142857,0,0.017857143
137,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.055555556,0,0.018518519,0.018518519,0.907407407,1,0.137931034,0.75862069,0.103448276,0,0
