,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,0.886363636,0.113636364,0.018867925,0,0.037735849,0.41509434,0.528301887,1,0.735849057,0,0.018867925,0.188679245,0.056603774
1,0.896551724,0.103448276,0.074074074,0,0,0.351851852,0.574074074,1,0.649122807,0,0.035087719,0.192982456,0.122807018
2,0.928571429,0.071428571,0,0.166666667,0.074074074,0.407407407,0.351851852,1,0.622641509,0.018867925,0.018867925,0.301886792,0.037735849
3,0.987341772,0.012658228,0.035087719,0.105263158,0.087719298,0.350877193,0.421052632,1,0.660714286,0.017857143,0.017857143,0.214285714,0.089285714
4,0.939759036,0.060240964,0,0.078431373,0.019607843,0.37254902,0.529411765,1,0.620689655,0.086206897,0.086206897,0.155172414,0.051724138
5,0.939759036,0.060240964,0.071428571,0,0.035714286,0.339285714,0.553571429,1,0.655172414,0.034482759,0.034482759,0.172413793,0.103448276
6,0.951219512,0.048780488,0.035714286,0.053571429,0.071428571,0.285714286,0.553571429,1,0.714285714,0,0.053571429,0.125,0.107142857
7,0.928571429,0.071428571,0,0.076923077,0.038461538,0.288461538,0.596153846,1,0.587301587,0.031746032,0.015873016,0.19047619,0.174603175
8,0.962962963,0.037037037,0.034482759,0.120689655,0.103448276,0.224137931,0.517241379,1,0.573770492,0,0.016393443,0.229508197,0.180327869
9,1,0,0.035087719,0,0.087719298,0.403508772,0.473684211,1,0.637931034,0.137931034,0.051724138,0.172413793,0
10,0.962962963,0.037037037,0.018867925,0,0.037735849,0.358490566,0.58490566,1,0.553846154,0.153846154,0.030769231,0.184615385,0.076923077
11,0.975,0.025,0.089285714,0,0.017857143,0.321428571,0.571428571,1,0.545454545,0.060606061,0,0.212121212,0.181818182
12,0.928571429,0.071428571,0.018867925,0.075471698,0.037735849,0.433962264,0.433962264,1,0.642857143,0.053571429,0,0.25,0.053571429
13,0.917647059,0.082352941,0.15625,0,0.0625,0.3125,0.46875,1,0.615384615,0.038461538,0.057692308,0.288461538,0
