,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,1,0,0.045454545,0.560606061,0.196969697,0,0.196969697,1,0.087719298,0.070175439,0.070175439,0.719298246,0.052631579
1,1,0,0.131578947,0.473684211,0.210526316,0,0.184210526,1,0.037735849,0.018867925,0.037735849,0.867924528,0.037735849
2,0.92,0.08,0.035087719,0.01754386,0.087719298,0.105263158,0.754385965,1,0.65,0.033333333,0,0.183333333,0.133333333
3,0.932432432,0.067567568,0.035714286,0,0.071428571,0.125,0.767857143,1,0.672413793,0.086206897,0.068965517,0.120689655,0.051724138
4,1,0,0.017857143,0.035714286,0.089285714,0.196428571,0.660714286,1,0.672413793,0.120689655,0.051724138,0.137931034,0.017241379
5,0.985714286,0.014285714,0.036363636,0.018181818,0.054545455,0.218181818,0.672727273,1,0.677966102,0.084745763,0.016949153,0.152542373,0.06779661
6,1,0,0.070175439,0,0.052631579,0.122807018,0.754385965,1,0.609375,0.09375,0.03125,0.140625,0.125
7,1,0,0.070175439,0.01754386,0.052631579,0.245614035,0.614035088,1,0.696428571,0.089285714,0.035714286,0.160714286,0.017857143
8,1,0,0.018181818,0.036363636,0.072727273,0.181818182,0.690909091,1,0.639344262,0.114754098,0.032786885,0.147540984,0.06557377
9,1,0,0.055555556,0.092592593,0.018518519,0.240740741,0.592592593,1,0.620689655,0.086206897,0.051724138,0.189655172,0.051724138
10,0.945205479,0.054794521,0.122807018,0.070175439,0,0.263157895,0.543859649,1,0.673076923,0.019230769,0.038461538,0.25,0.019230769
11,0.945205479,0.054794521,0,0.06,0,0.28,0.66,1,0.727272727,0.036363636,0.054545455,0.127272727,0.054545455
12,1,0,0.034482759,0.068965517,0.103448276,0.120689655,0.672413793,1,0.661016949,0.06779661,0.033898305,0.152542373,0.084745763
13,0.958333333,0.041666667,0.06779661,0.13559322,0.084745763,0.152542373,0.559322034,1,0.5,0.120689655,0.051724138,0.310344828,0.017241379
14,0.958333333,0.041666667,0.051724138,0.068965517,0.086206897,0.224137931,0.568965517,1,0.764705882,0.019607843,0.019607843,0.196078431,0
15,0.985714286,0.014285714,0.050847458,0.050847458,0.101694915,0.152542373,0.644067797,1,0.732142857,0.017857143,0,0.160714286,0.089285714
16,1,0,0.06557377,0.081967213,0.114754098,0.114754098,0.62295082,1,0.727272727,0,0.018181818,0.163636364,0.090909091
17,0.985714286,0.014285714,0.133333333,0,0.033333333,0.183333333,0.65,1,0.557377049,0.098360656,0.032786885,0.229508197,0.081967213
18,1,0,0,0,0.090909091,0.2,0.709090909,1,0.545454545,0.196969697,0.015151515,0.196969697,0.045454545
19,0.971830986,0.028169014,0.054545455,0.090909091,0.036363636,0.218181818,0.6,1,0.709090909,0,0.018181818,0.181818182,0.090909091
20,0.945205479,0.054794521,0.018181818,0.072727273,0.072727273,0.127272727,0.709090909,1,0.644067797,0.033898305,0.033898305,0.169491525,0.118644068
21,0.958333333,0.041666667,0.055555556,0.074074074,0.018518519,0.037037037,0.814814815,1,0.6,0.015384615,0.030769231,0.138461538,0.215384615
