,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP', 'NPS'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V', 'NPO'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
309,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0,0.14,0,0.04,0.82,1,0.090909091,0.8,0.109090909,0,0
310,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0,0.88,0.12,0,0
311,0.95,0,0,0.05,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.166666667,0,0,0,0.833333333,1,0.054545455,0.8,0.109090909,0,0.036363636
312,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.166666667,0,0,0.016666667,0.816666667,1,0.037735849,0.830188679,0.113207547,0,0.018867925
313,0.923076923,0,0,0.076923077,0,0.722222222,0.203703704,0.055555556,0.018518519,0.875,0,0,0,0.125,0.089285714,0.107142857,0.017857143,0.017857143,0.767857143,1,0,0.88,0.12,0,0
314,0.947368421,0,0,0.052631579,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.074074074,0.018518519,0,0,0.907407407,1,0.037037037,0.814814815,0.111111111,0,0.037037037
315,0.95,0,0,0.05,0,0.629032258,0.177419355,0.177419355,0.016129032,0,0,0,0,0,0.038461538,0,0,0,0.961538462,1,0.037037037,0.814814815,0.111111111,0,0.037037037
316,0.95,0,0,0.05,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.037735849,0.830188679,0.113207547,0,0.018867925
317,0.95,0,0,0.05,0,0,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0.120689655,0.75862069,0.017241379,0.103448276,0,1,0,0,0,0.980392157,0.019607843
318,0.928571429,0,0,0.071428571,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.019230769,0.096153846,0.019230769,0.019230769,0.846153846,1,0.122807018,0.771929825,0.105263158,0,0
319,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.857142857,0,0,0.142857143,0,0.019230769,0.096153846,0.019230769,0.019230769,0.846153846,1,0.122807018,0.771929825,0.105263158,0,0
320,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.928571429,0,0,0,0.071428571,0.019230769,0.230769231,0.019230769,0.019230769,0.711538462,1,0.019607843,0.862745098,0.117647059,0,0
321,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.089285714,0.125,0.017857143,0.017857143,0.75,1,0.038461538,0.846153846,0.115384615,0,0
322,1,0,0,0,0,0,0,0,0,0,0.609375,0.171875,0.21875,0,0.018867925,0.830188679,0.037735849,0.113207547,0,1,0.038461538,0,0,0.961538462,0
323,1,0,0,0,1,0,0,0,0,0,0.6,0.169230769,0.230769231,0,0,0.846153846,0.038461538,0.115384615,0,1,0.019607843,0.019607843,0,0.960784314,0
324,0.95,0,0,0.05,0,0,0,0,0,0,0.619047619,0.174603175,0.206349206,0,0.019607843,0.862745098,0,0.117647059,0,1,0.037037037,0,0,0.925925926,0.037037037
325,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.684210526,0.192982456,0.122807018,0,0.118644068,0.745762712,0.033898305,0.101694915,0,1,0.019607843,0.019607843,0,0.960784314,0
326,1,0,0,0,1,0,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0.054545455,0.8,0.036363636,0.109090909,0,1,0,0.02,0,0.98,0
327,1,0,0,0,1,0,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0.056603774,0.830188679,0,0.113207547,0,1,0,0.019607843,0.019607843,0.941176471,0.019607843
328,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.722222222,0.203703704,0.074074074,0,0.177419355,0.709677419,0.016129032,0.096774194,0,1,0,0.019607843,0,0.960784314,0.019607843
329,0.944444444,0,0.055555556,0,1,0,0,0,0,0,0.764705882,0.196078431,0.039215686,0,0.227272727,0.651515152,0.015151515,0.090909091,0.015151515,1,0,0.02,0.02,0.96,0
330,0.944444444,0,0,0.055555556,1,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.137931034,0.75862069,0,0.103448276,0,1,0.019230769,0,0.038461538,0.923076923,0.019230769
331,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.180327869,0.721311475,0,0.098360656,0,1,0,0.018867925,0,0.924528302,0.056603774
332,1,0,0,0,1,0,0,0,0,0,0.764705882,0.215686275,0.019607843,0,0.21875,0.6875,0,0.09375,0,1,0.037735849,0,0.018867925,0.924528302,0.018867925
333,0.95,0,0,0.05,0,0,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.180327869,0.721311475,0,0.098360656,0,1,0.018518519,0,0,0.925925926,0.055555556
334,0.882352941,0,0.058823529,0.058823529,1,0,0,0,0,0.018867925,0.735849057,0.188679245,0.037735849,0.018867925,0.166666667,0.733333333,0,0.1,0,1,0.038461538,0,0.057692308,0.903846154,0
335,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.764705882,0.215686275,0.019607843,0,0.193548387,0.709677419,0,0.096774194,0,1,0.037037037,0,0.018518519,0.907407407,0.037037037
336,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.056603774,0,0,0,0.943396226,1,0.054545455,0.8,0.109090909,0,0.036363636
337,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.120689655,0,0.017241379,0,0.862068966,1,0,0.862745098,0.117647059,0,0.019607843
338,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0,0.846153846,0.115384615,0,0.038461538
339,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.122807018,0.035087719,0,0,0.842105263,1,0.087719298,0.771929825,0.105263158,0,0.035087719
340,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.105263158,0.035087719,0.01754386,0,0.842105263,1,0.072727273,0.8,0.109090909,0,0.018181818
341,1,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,1,0,0,0,0,0.074074074,0,0,0.037037037,0.888888889,1,0.019607843,0.862745098,0.117647059,0,0
342,0.947368421,0,0,0.052631579,0,0.619047619,0.174603175,0.19047619,0.015873016,1,0,0,0,0,0.019607843,0,0,0.019607843,0.960784314,1,0.037735849,0.830188679,0.113207547,0,0.018867925
343,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0.072727273,0.8,0.109090909,0,0.018181818
344,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.122807018,0.01754386,0,0,0.859649123,1,0.037037037,0.814814815,0.111111111,0,0.037037037
345,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.074074074,0,0,0,0.925925926,1,0.147540984,0.721311475,0.098360656,0,0.032786885
346,1,0,0,0,1,0,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0.122807018,0.771929825,0,0.105263158,0,1,0,0,0.039215686,0.941176471,0.019607843
347,0.95,0,0,0.05,0,0,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.087719298,0.771929825,0.035087719,0.105263158,0,1,0,0,0,1,0
348,0.95,0,0,0.05,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.118644068,0.745762712,0.033898305,0.101694915,0,1,0.019607843,0,0,0.980392157,0
349,1,0,0,0,0.5,0,0.5,0,0,0,0.696428571,0.178571429,0.107142857,0.017857143,0.166666667,0.716666667,0,0.1,0.016666667,1,0,0.019607843,0.019607843,0.941176471,0.019607843
350,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.103448276,0.034482759,0.034482759,0,0.827586207,1,0,0.88,0.12,0,0
351,0.818181818,0,0,0.181818182,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0,0.176470588,0.019607843,0.019607843,0.784313725,1,0.056603774,0.830188679,0.113207547,0,0
352,0.947368421,0,0,0.052631579,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.177419355,0,0.016129032,0.016129032,0.790322581,1,0.019607843,0.862745098,0.117647059,0,0
353,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.019607843,0.019607843,0,0,0.960784314,1,0.103448276,0.75862069,0.103448276,0,0.034482759
354,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0,0.039215686,0.019607843,0,0.941176471,1,0.15,0.733333333,0.1,0,0.016666667
355,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.1875,0.6875,0.09375,0,0.03125
356,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0,0,0,0.02,0.98,1,0.19047619,0.698412698,0.095238095,0,0.015873016
357,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,1,0,0,0,0,0.037735849,0.037735849,0.018867925,0.018867925,0.886792453,1,0.180327869,0.721311475,0.098360656,0,0
358,0.9,0.1,0,0,0,0.76,0.22,0.02,0,1,0,0,0,0,0,0.18,0,0.02,0.8,1,0.13559322,0.728813559,0.101694915,0.016949153,0.016949153
359,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.074074074,0.814814815,0,0.111111111,0,1,0.037037037,0,0,0.925925926,0.037037037
360,0.9375,0,0,0.0625,0.016949153,0.644067797,0.186440678,0.13559322,0.016949153,0.75,0.25,0,0,0,0.038461538,0.057692308,0,0.019230769,0.884615385,1,0.056603774,0.811320755,0.132075472,0,0
361,0.833333333,0,0,0.166666667,0.018518519,0.703703704,0.203703704,0.055555556,0.018518519,0.888888889,0.111111111,0,0,0,0.037735849,0.169811321,0.018867925,0,0.773584906,1,0.019607843,0.843137255,0.137254902,0,0
362,0.9,0,0,0.1,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.038461538,0.173076923,0,0.019230769,0.769230769,1,0,0.862745098,0.117647059,0,0.019607843
363,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.928571429,0,0,0.071428571,0,0,0.235294118,0.019607843,0.019607843,0.725490196,1,0.019607843,0.862745098,0.117647059,0,0
364,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.923076923,0,0,0.076923077,0,0,0.2,0,0.04,0.76,1,0.038461538,0.846153846,0.115384615,0,0
365,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0,0.18,0,0.04,0.78,1,0,0.88,0.12,0,0
366,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.833333333,0,0,0.166666667,0,0.105263158,0.087719298,0.01754386,0,0.789473684,1,0.037735849,0.830188679,0.113207547,0,0.018867925
367,0.947368421,0,0,0.052631579,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.13559322,0.016949153,0.016949153,0,0.830508475,1,0,0.862745098,0.117647059,0,0.019607843
368,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0.037037037,0.814814815,0.111111111,0,0.037037037
369,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.137931034,0.017241379,0,0,0.844827586,1,0.018867925,0.830188679,0.113207547,0,0.037735849
370,0.904761905,0,0,0.095238095,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.071428571,0.785714286,0.107142857,0,0.035714286
371,0.95,0,0,0.05,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.019607843,0.862745098,0.117647059,0,0
372,1,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,1,0,0,0,0,0,0.038461538,0.038461538,0,0.923076923,1,0.056603774,0.830188679,0.113207547,0,0
373,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.090909091,0,0,0.036363636,0.872727273,1,0.019607843,0.862745098,0.117647059,0,0
374,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0.054545455,0,0.036363636,0,0.909090909,1,0.019607843,0.862745098,0.117647059,0,0
375,1,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,0,0,0,0,0,0.074074074,0,0,0,0.925925926,1,0.018867925,0.830188679,0.113207547,0,0.037735849
376,1,0,0,0,1,0,0,0,0,0,0.629032258,0.177419355,0.193548387,0,0.055555556,0.814814815,0.018518519,0.111111111,0,1,0.019607843,0.019607843,0.019607843,0.941176471,0
377,1,0,0,0,1,0,0,0,0,0,0.6,0.169230769,0.230769231,0,0,0.88,0,0.12,0,1,0.018867925,0.018867925,0,0.924528302,0.037735849
378,1,0,0,0,0,0,0,0,0,0,0.609375,0.171875,0.21875,0,0.038461538,0.846153846,0,0.115384615,0,1,0.018867925,0,0,0.943396226,0.037735849
379,0.95,0,0,0.05,0,0,0,0,0,0,0.609375,0.171875,0.21875,0,0,0.88,0,0.12,0,1,0.037037037,0,0,0.925925926,0.037037037
380,1,0,0,0,1,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.090909091,0.8,0,0.109090909,0,1,0,0.019230769,0,0.942307692,0.038461538
381,1,0,0,0,1,0,0,0,0,0,0.65,0.183333333,0.166666667,0,0.105263158,0.771929825,0.01754386,0.105263158,0,1,0.019607843,0,0.019607843,0.960784314,0
382,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.038461538,0,0,0,0.961538462,1,0.118644068,0.745762712,0.101694915,0,0.033898305
383,0.95,0,0,0.05,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.019230769,0,0.019230769,0,0.961538462,1,0.163934426,0.721311475,0.098360656,0,0.016393443
384,0.923076923,0,0,0.076923077,0,0.75,0.211538462,0.019230769,0.019230769,1,0,0,0,0,0.072727273,0.127272727,0.018181818,0,0.781818182,1,0.055555556,0.814814815,0.111111111,0,0.018518519
385,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.090909091,0.018181818,0,0,0.890909091,1,0.118644068,0.745762712,0.101694915,0,0.033898305
386,0.9,0,0,0.1,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.055555556,0.018518519,0.018518519,0,0.907407407,1,0.037735849,0.830188679,0.113207547,0,0.018867925
387,0.95,0,0,0.05,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.087719298,0,0.035087719,0,0.877192982,1,0.122807018,0.771929825,0.105263158,0,0
388,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.090909091,0,0,0.018181818,0.890909091,1,0.055555556,0.814814815,0.111111111,0,0.018518519
389,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.137931034,0.75862069,0.103448276,0,0
390,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.071428571,0,0.035714286,0,0.892857143,1,0.074074074,0.814814815,0.111111111,0,0
391,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.105263158,0.035087719,0.01754386,0.01754386,0.824561404,1,0.074074074,0.814814815,0.111111111,0,0
392,0.9,0,0,0.1,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.038461538,0.019230769,0,0,0.942307692,1,0.103448276,0.75862069,0.103448276,0,0.034482759
393,0.95,0,0,0.05,0,0.703703704,0.203703704,0.074074074,0.018518519,0,1,0,0,0,0.107142857,0.017857143,0,0,0.875,1,0.087719298,0.754385965,0.105263158,0.01754386,0.035087719
394,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.071428571,0,0.035714286,0,0.892857143,1,0.137931034,0.75862069,0.103448276,0,0
395,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.038461538,0.038461538,0,0,0.923076923,1,0.147540984,0.721311475,0.098360656,0,0.032786885
396,0.904761905,0,0,0.095238095,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0,0.846153846,0.115384615,0,0.038461538
397,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0.018867925,0.830188679,0.113207547,0,0.037735849
398,0.944444444,0,0,0.055555556,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.122807018,0.035087719,0,0,0.842105263,1,0,0.846153846,0.115384615,0,0.038461538
399,1,0,0,0,1,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.166666667,0.733333333,0,0.1,0,1,0.018867925,0,0.018867925,0.924528302,0.037735849
400,0.904761905,0,0.047619048,0.047619048,0,0,0,0,0,0,0.696428571,0.178571429,0.107142857,0.017857143,0.152542373,0.728813559,0,0.101694915,0.016949153,1,0,0,0,0.943396226,0.056603774
401,1,0,0,0,0,0,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0.122807018,0.771929825,0,0.105263158,0,1,0,0,0,0.961538462,0.038461538
402,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.152542373,0,0,0,0.847457627,1,0.018867925,0.830188679,0.113207547,0,0.037735849
403,1,0,0,0,0,0.609375,0.171875,0.203125,0.015625,1,0,0,0,0,0.038461538,0.019230769,0,0.019230769,0.923076923,1,0,0.862745098,0.117647059,0,0.019607843
404,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.090909091,0.8,0.109090909,0,0
405,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0,0,0.038461538,0,0.961538462,1,0.074074074,0.814814815,0.111111111,0,0
406,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0,0.039215686,0.019607843,0,0.941176471,1,0.120689655,0.75862069,0.103448276,0,0.017241379
407,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.120689655,0.75862069,0.103448276,0,0.017241379
408,0.947368421,0,0,0.052631579,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.107142857,0.017857143,0,0,0.875,1,0.037037037,0.814814815,0.111111111,0,0.037037037
409,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0,0,0,0,0,0.163934426,0,0.016393443,0,0.819672131,1,0.089285714,0.785714286,0.107142857,0,0.017857143
410,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.074074074,0,0,0,0.925925926,1,0.133333333,0.733333333,0.1,0,0.033333333
411,1,0,0,0,1,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.15,0.733333333,0.016666667,0.1,0,1,0.019230769,0,0.019230769,0.942307692,0.019230769
412,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.038461538,0.038461538,0,0.019230769,0.903846154,1,0.105263158,0.771929825,0.105263158,0,0.01754386
413,0.904761905,0,0,0.095238095,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.105263158,0,0.01754386,0,0.877192982,1,0.037735849,0.830188679,0.113207547,0,0.018867925
414,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.056603774,0,0,0,0.943396226,1,0.118644068,0.745762712,0.101694915,0,0.033898305
415,0.947368421,0.052631579,0,0,0.018518519,0.703703704,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.166666667,0,0,0,0.833333333,1,0.072727273,0.781818182,0.127272727,0,0.018181818
416,0.947368421,0,0,0.052631579,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.089285714,0,0.017857143,0.017857143,0.875,1,0.019607843,0.862745098,0.117647059,0,0
417,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0,0.88,0.12,0,0
418,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.089285714,0,0.017857143,0,0.892857143,1,0.072727273,0.8,0.109090909,0,0.018181818
419,0.9,0.05,0,0.05,0,0,0,0,0,0.016129032,0.612903226,0.177419355,0.193548387,0,0.074074074,0.814814815,0,0.111111111,0,1,0,0,0,0.961538462,0.038461538
420,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0.15,0.733333333,0.016666667,0.1,0,1,0,0,0,0.980392157,0.019607843
421,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.087719298,0.771929825,0.035087719,0.105263158,0,1,0.038461538,0,0,0.961538462,0
422,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.666666667,0,0,0.333333333,0,0.089285714,0.035714286,0.017857143,0,0.857142857,1,0.105263158,0.771929825,0.105263158,0,0.01754386
423,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.087719298,0,0.035087719,0,0.877192982,1,0.122807018,0.771929825,0.105263158,0,0
424,0.947368421,0.052631579,0,0,0,0.703703704,0.203703704,0.074074074,0.018518519,1,0,0,0,0,0.072727273,0.018181818,0.018181818,0,0.890909091,1,0.13559322,0.728813559,0.101694915,0.016949153,0.016949153
425,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.038461538,0,0,0,0.961538462,1,0.087719298,0.771929825,0.105263158,0,0.035087719
426,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0.75,0,0,0.25,0,0.037735849,0.056603774,0.018867925,0,0.886792453,1,0.019230769,0.846153846,0.115384615,0,0.019230769
427,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.103448276,0,0.034482759,0,0.862068966,1,0.038461538,0.846153846,0.115384615,0,0
428,0.95,0,0,0.05,0,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.103448276,0.75862069,0.034482759,0.103448276,0,1,0.019607843,0,0,0.980392157,0
429,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.684210526,0.192982456,0.122807018,0,0.13559322,0.745762712,0.016949153,0.101694915,0,1,0,0.019607843,0,0.960784314,0.019607843
430,1,0,0,0,1,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.215384615,0.676923077,0.015384615,0.092307692,0,1,0,0.02,0.02,0.96,0
431,1,0,0,0,0,0,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.177419355,0.709677419,0.016129032,0.096774194,0,1,0,0,0,0.980392157,0.019607843
432,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.056603774,0.113207547,0,0.018867925,0.811320755,1,0.072727273,0.8,0.109090909,0,0.018181818
433,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.037037037,0.111111111,0.037037037,0,0.814814815,1,0,0.88,0.12,0,0
434,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.055555556,0.037037037,0.018518519,0,0.888888889,1,0.037735849,0.830188679,0.113207547,0,0.018867925
435,0.941176471,0,0,0.058823529,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0,0.02,0,0.04,0.94,1,0.074074074,0.814814815,0.111111111,0,0
436,0.95,0,0,0.05,0,0,0,0,0,0,0.735849057,0.20754717,0.056603774,0,0.19047619,0.698412698,0.015873016,0.095238095,0,1,0.019230769,0,0,0.961538462,0.019230769
437,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.75,0,0,0,0.25,0.037735849,0.056603774,0.018867925,0,0.886792453,1,0.105263158,0.771929825,0.105263158,0,0.01754386
438,0.95,0,0,0.05,0,0,0,0,0,0,0.78,0.22,0,0,0.212121212,0.666666667,0.03030303,0.090909091,0,1,0.019230769,0,0,0.961538462,0.019230769
439,0.95,0,0,0.05,0,0,0,0,0,0,0.735849057,0.20754717,0.056603774,0,0.177419355,0.709677419,0.016129032,0.096774194,0,1,0.037735849,0,0,0.943396226,0.018867925
440,1,0,0,0,0,0.609375,0.171875,0.203125,0.015625,0,0,0,0,0,0,0,0,0,1,1,0.054545455,0.8,0.109090909,0,0.036363636
441,0.944444444,0,0,0.055555556,0,0.6,0.169230769,0.215384615,0.015384615,1,0,0,0,0,0,0.02,0,0.02,0.96,1,0,0.862745098,0.117647059,0,0.019607843
442,1,0,0,0,0,0.609375,0.171875,0.203125,0.015625,0,0,0,0,0,0.038461538,0,0,0,0.961538462,1,0.018867925,0.830188679,0.113207547,0,0.037735849
443,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0.118644068,0.745762712,0.033898305,0.101694915,0,1,0.019607843,0,0,0.980392157,0
444,0.947368421,0,0,0.052631579,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0,0.019230769,0.038461538,0,0.942307692,1,0.090909091,0.8,0.109090909,0,0
445,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.122807018,0.771929825,0,0.105263158,0,1,0.018518519,0,0,0.925925926,0.055555556
446,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.137931034,0.75862069,0,0.103448276,0,1,0.018867925,0,0,0.943396226,0.037735849
447,1,0,0,0,1,0,0,0,0,0,0.722222222,0.203703704,0.074074074,0,0.174603175,0.698412698,0.031746032,0.095238095,0,1,0.019607843,0.019607843,0,0.960784314,0
448,1,0,0,0,0,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.161290323,0.709677419,0.032258065,0.096774194,0,1,0.019607843,0,0,0.980392157,0
449,1,0,0,0,0,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.174603175,0.698412698,0.031746032,0.095238095,0,1,0.019607843,0,0,0.980392157,0
450,1,0,0,0,0,0,0,0,0,0,0.78,0.22,0,0,0.227272727,0.666666667,0.015151515,0.090909091,0,1,0.018867925,0,0,0.943396226,0.037735849
451,0.95,0.05,0,0,0,0,0,0,0,0,0.745098039,0.215686275,0.039215686,0,0.227272727,0.651515152,0.015151515,0.090909091,0.015151515,1,0.019230769,0,0,0.961538462,0.019230769
452,1,0,0,0,1,0,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.193548387,0.709677419,0,0.096774194,0,1,0,0,0.039215686,0.941176471,0.019607843
