,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,1,0,0.019607843,0.078431373,0,0,0.901960784,1,0.160714286,0.071428571,0.035714286,0.696428571,0.035714286
1,0.88,0.12,0.038461538,0.211538462,0,0.019230769,0.730769231,1,0.019607843,0.019607843,0.058823529,0.901960784,0
2,0.956521739,0.043478261,0,0.22,0,0.02,0.76,1,0.12,0,0.06,0.82,0
3,0.956521739,0.043478261,0.163934426,0,0.016393443,0,0.819672131,1,0.137254902,0,0.039215686,0.803921569,0.019607843
4,1,0,0.15,0.016666667,0.016666667,0,0.816666667,1,0.035714286,0.107142857,0.053571429,0.803571429,0
5,0.956521739,0.043478261,0.038461538,0.115384615,0,0.038461538,0.807692308,1,0.156862745,0.019607843,0.039215686,0.784313725,0
6,0.956521739,0.043478261,0,0.24,0,0.02,0.74,1,0.054545455,0.036363636,0,0.854545455,0.054545455
7,0.956521739,0.043478261,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.181818182,0.090909091,0.054545455,0.672727273,0
8,0.956521739,0.043478261,0.056603774,0.075471698,0,0,0.867924528,1,0.153846154,0.038461538,0.076923077,0.730769231,0
9,1,0,0,0.078431373,0.019607843,0,0.901960784,1,0.03125,0.1875,0.015625,0.734375,0.03125
10,1,0,0.019607843,0.156862745,0,0.019607843,0.803921569,1,0.035087719,0.122807018,0.052631579,0.789473684,0
11,1,0,0.037735849,0.056603774,0.018867925,0,0.886792453,1,0.188679245,0.056603774,0.056603774,0.698113208,0
12,0.88,0.12,0.019607843,0.019607843,0,0.058823529,0.901960784,1,0.254901961,0,0,0.725490196,0.019607843
13,1,0,0.133333333,0.15,0.033333333,0.016666667,0.666666667,1,0,0.019230769,0,0.961538462,0.019230769
14,0.956521739,0.043478261,0.152542373,0.13559322,0,0,0.711864407,1,0,0,0,0.925925926,0.074074074
15,1,0,0,0.3,0,0.02,0.68,1,0.037735849,0.018867925,0.018867925,0.886792453,0.037735849
16,1,0,0.089285714,0.142857143,0.017857143,0,0.75,1,0.075471698,0.018867925,0.018867925,0.849056604,0.037735849
17,1,0,0.054545455,0,0.036363636,0,0.909090909,1,0,0.230769231,0.030769231,0.738461538,0
18,0.956521739,0.043478261,0.036363636,0.127272727,0.054545455,0,0.781818182,1,0.017241379,0.120689655,0,0.844827586,0.017241379
19,0.88,0.12,0.019230769,0.230769231,0.019230769,0,0.730769231,1,0.039215686,0,0.039215686,0.901960784,0.019607843
20,0.916666667,0.083333333,0.019607843,0.294117647,0,0,0.68627451,1,0,0,0.058823529,0.921568627,0.019607843
21,0.956521739,0.043478261,0.038461538,0.211538462,0,0.076923077,0.673076923,1,0.058823529,0.019607843,0,0.921568627,0
22,1,0,0.038461538,0.038461538,0,0.019230769,0.903846154,1,0.2,0.054545455,0.018181818,0.690909091,0.036363636
23,0.956521739,0.043478261,0.018867925,0.113207547,0.037735849,0,0.830188679,1,0.111111111,0.074074074,0.037037037,0.777777778,0
24,0.916666667,0.083333333,0.038461538,0.019230769,0,0.057692308,0.884615385,1,0.016129032,0.193548387,0.016129032,0.774193548,0
25,0.916666667,0.083333333,0.019607843,0.078431373,0,0.058823529,0.843137255,1,0.169811321,0.037735849,0,0.773584906,0.018867925
26,0.916666667,0.083333333,0,0.037037037,0.074074074,0,0.888888889,1,0.28,0,0,0.72,0
27,1,0,0.074074074,0.185185185,0,0.055555556,0.685185185,1,0.038461538,0.038461538,0.019230769,0.903846154,0
28,1,0,0.15,0.083333333,0.016666667,0.033333333,0.716666667,1,0.057692308,0.019230769,0,0.903846154,0.019230769
29,1,0,0.019607843,0.137254902,0,0.019607843,0.823529412,1,0.169811321,0.018867925,0.018867925,0.754716981,0.037735849
30,0.956521739,0.043478261,0.019607843,0.235294118,0,0,0.745098039,1,0.038461538,0.038461538,0.076923077,0.846153846,0
31,0.956521739,0.043478261,0.056603774,0.169811321,0,0,0.773584906,1,0.076923077,0.019230769,0.057692308,0.826923077,0.019230769
32,0.956521739,0.043478261,0.038461538,0.192307692,0,0.038461538,0.730769231,1,0.018181818,0.072727273,0.018181818,0.872727273,0.018181818
33,0.956521739,0.043478261,0.074074074,0,0,0.055555556,0.87037037,1,0.032786885,0.180327869,0.016393443,0.770491803,0
34,0.956521739,0.043478261,0.052631579,0.01754386,0.070175439,0,0.859649123,1,0,0.206349206,0,0.793650794,0
35,1,0,0.038461538,0.115384615,0,0.076923077,0.769230769,1,0.2,0,0,0.8,0
36,0.88,0.12,0,0.16,0,0,0.84,1,0.14,0,0.08,0.78,0
37,0.956521739,0.043478261,0,0.2,0,0.02,0.78,1,0.054545455,0.072727273,0.036363636,0.818181818,0.018181818
38,0.916666667,0.083333333,0.056603774,0.150943396,0,0.037735849,0.754716981,1,0.018181818,0.072727273,0.018181818,0.872727273,0.018181818
39,1,0,0.055555556,0.222222222,0.018518519,0.018518519,0.685185185,1,0,0.056603774,0.037735849,0.905660377,0
40,1,0,0.038461538,0.173076923,0,0.076923077,0.711538462,1,0.117647059,0.019607843,0,0.862745098,0
41,0.956521739,0.043478261,0.055555556,0.12962963,0.018518519,0.055555556,0.740740741,1,0.075471698,0.056603774,0,0.867924528,0
42,1,0,0.071428571,0.160714286,0.035714286,0.017857143,0.714285714,1,0.098039216,0,0,0.882352941,0.019607843
43,0.88,0.12,0.054545455,0.109090909,0.036363636,0,0.8,1,0.115384615,0,0,0.846153846,0.038461538
44,0.916666667,0.083333333,0.019607843,0.137254902,0,0.019607843,0.823529412,1,0.070175439,0.070175439,0,0.807017544,0.052631579
45,1,0,0.166666667,0.033333333,0,0.066666667,0.733333333,1,0.098039216,0.019607843,0,0.882352941,0
46,1,0,0.054545455,0.218181818,0.036363636,0,0.690909091,1,0.039215686,0.019607843,0.039215686,0.901960784,0
47,1,0,0.227272727,0,0.015151515,0.015151515,0.742424242,1,0.019230769,0.038461538,0.038461538,0.903846154,0
48,1,0,0.074074074,0.092592593,0,0,0.833333333,1,0.053571429,0.107142857,0.071428571,0.767857143,0
49,1,0,0.019607843,0.039215686,0,0.019607843,0.921568627,1,0.264150943,0.018867925,0.018867925,0.660377358,0.037735849
50,0.956521739,0.043478261,0.019607843,0.039215686,0,0.019607843,0.921568627,1,0.240740741,0.018518519,0,0.685185185,0.055555556
51,0.956521739,0.043478261,0.037037037,0.092592593,0.037037037,0.037037037,0.796296296,1,0.052631579,0.122807018,0,0.824561404,0
52,0.916666667,0.083333333,0.019230769,0.173076923,0.019230769,0,0.788461538,1,0.053571429,0.053571429,0,0.839285714,0.053571429
53,0.916666667,0.083333333,0.072727273,0.109090909,0.018181818,0,0.8,1,0.035087719,0.070175439,0,0.842105263,0.052631579
54,0.916666667,0.083333333,0,0.2,0,0.06,0.74,1,0.055555556,0.055555556,0,0.87037037,0.018518519
55,1,0,0.036363636,0.127272727,0.054545455,0.018181818,0.763636364,1,0.053571429,0.107142857,0,0.839285714,0
56,0.956521739,0.043478261,0.074074074,0.074074074,0,0.074074074,0.777777778,1,0.18,0,0,0.82,0
57,1,0,0,0.173076923,0.038461538,0,0.788461538,1,0.12962963,0.037037037,0,0.796296296,0.037037037
58,0.956521739,0.043478261,0,0.188679245,0.056603774,0,0.754716981,1,0.035714286,0.089285714,0,0.857142857,0.017857143
59,0.956521739,0.043478261,0.056603774,0.056603774,0,0,0.886792453,1,0.215686275,0,0.058823529,0.705882353,0.019607843
60,0.956521739,0.043478261,0.070175439,0,0.052631579,0,0.877192982,1,0.188679245,0.056603774,0.018867925,0.735849057,0
61,1,0,0.122807018,0.035087719,0,0,0.842105263,1,0.111111111,0.055555556,0.055555556,0.759259259,0.018518519
62,0.956521739,0.043478261,0.152542373,0.06779661,0,0.050847458,0.728813559,1,0.058823529,0.019607843,0.019607843,0.901960784,0
63,1,0,0,0.14,0,0.04,0.82,1,0,0.174603175,0,0.793650794,0.031746032
64,1,0,0.215384615,0.015384615,0.015384615,0,0.753846154,1,0.038461538,0.019230769,0.038461538,0.884615385,0.019230769
65,0.956521739,0.043478261,0.087719298,0.140350877,0.035087719,0,0.736842105,1,0.056603774,0.018867925,0,0.886792453,0.037735849
66,1,0,0.056603774,0.113207547,0,0.018867925,0.811320755,1,0.132075472,0.037735849,0.037735849,0.773584906,0.018867925
67,0.916666667,0.083333333,0.055555556,0.222222222,0.018518519,0.018518519,0.685185185,1,0.019230769,0,0,0.942307692,0.038461538
68,1,0,0.019230769,0.134615385,0.019230769,0,0.826923077,1,0.034482759,0.137931034,0.051724138,0.775862069,0
69,1,0,0,0.137254902,0.019607843,0,0.843137255,1,0,0.174603175,0.015873016,0.777777778,0.031746032
70,0.956521739,0.043478261,0.037735849,0.113207547,0.018867925,0.018867925,0.811320755,1,0.051724138,0.103448276,0,0.810344828,0.034482759
71,0.916666667,0.083333333,0,0.2,0,0.04,0.76,1,0.12,0,0.04,0.84,0
72,0.956521739,0.043478261,0.036363636,0.163636364,0.054545455,0,0.745454545,1,0,0.105263158,0,0.877192982,0.01754386
73,0.88,0.12,0,0.22,0,0.08,0.7,1,0.018867925,0.056603774,0,0.924528302,0
74,0.956521739,0.043478261,0,0.176470588,0.019607843,0,0.803921569,1,0.035087719,0.105263158,0.035087719,0.807017544,0.01754386
