,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP', 'NPS'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V', 'NPO'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
25,1,0,0,0,0,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.152542373,0.745762712,0,0.101694915,0,1,0.018518519,0,0,0.925925926,0.055555556
26,1,0,0,0,1,0,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.177419355,0.709677419,0.016129032,0.096774194,0,1,0,0,0.019607843,0.960784314,0.019607843
27,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0.15,0.733333333,0.016666667,0.1,0,1,0,0,0,0.980392157,0.019607843
28,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0,0.019607843,0.019607843,0,0.960784314,1,0.19047619,0.698412698,0.095238095,0,0.015873016
29,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.193548387,0.709677419,0.096774194,0,0
30,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0,0,0,0.04,0.96,1,0.180327869,0.721311475,0.098360656,0,0
31,0.947368421,0.052631579,0,0,0.018181818,0.690909091,0.2,0.090909091,0,0,0,0,0,0,0,0,0,0,1,1,0.1875,0.6875,0.09375,0,0.03125
32,1,0,0,0,1,0,0,0,0,0,0.684210526,0.192982456,0.122807018,0,0.13559322,0.745762712,0.016949153,0.101694915,0,1,0.019230769,0,0.019230769,0.942307692,0.019230769
33,1,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0.037735849,0.830188679,0.113207547,0,0.018867925
34,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.087719298,0,0.035087719,0,0.877192982,1,0.038461538,0.846153846,0.115384615,0,0
35,0.8,0.2,0,0,0.019230769,0.692307692,0.211538462,0.076923077,0,0.769230769,0.076923077,0,0.153846154,0,0.037037037,0.203703704,0.037037037,0,0.722222222,1,0,0.84,0.12,0.04,0
36,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.107142857,0,0,0,0.892857143,1,0.037037037,0.814814815,0.111111111,0,0.037037037
37,0.947368421,0,0,0.052631579,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.090909091,0.018181818,0,0,0.890909091,1,0.087719298,0.771929825,0.105263158,0,0.035087719
38,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0,0,0,0,1,1,0.071428571,0.785714286,0.107142857,0,0.035714286
39,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.074074074,0,0,0.037037037,0.888888889,1,0.090909091,0.8,0.109090909,0,0
40,0.944444444,0,0,0.055555556,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.019607843,0.019607843,0,0.019607843,0.941176471,1,0.072727273,0.8,0.109090909,0,0.018181818
41,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.193548387,0,0,0,0.806451613,1,0,0.846153846,0.115384615,0,0.038461538
42,0.95,0,0,0.05,0,0,0,0,0,0,0.629032258,0.177419355,0.193548387,0,0.038461538,0.846153846,0,0.115384615,0,1,0.037037037,0,0,0.925925926,0.037037037
43,1,0,0,0,0,0,0,0,0,0,0.629032258,0.177419355,0.193548387,0,0.055555556,0.814814815,0.018518519,0.111111111,0,1,0.037735849,0,0,0.943396226,0.018867925
44,0.95,0,0,0.05,0,0.672727273,0.2,0.127272727,0,0,0.666666667,0,0,0.333333333,0.103448276,0.034482759,0.034482759,0,0.827586207,1,0.038461538,0.807692308,0.115384615,0.038461538,0
45,0.9375,0,0,0.0625,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.055555556,0.055555556,0.018518519,0.018518519,0.851851852,1,0,0.88,0.12,0,0
46,0.875,0,0,0.125,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.019607843,0.196078431,0,0.039215686,0.745098039,1,0,0.88,0.12,0,0
47,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.916666667,0,0,0,0.083333333,0,0.18,0,0.04,0.78,1,0.056603774,0.830188679,0.113207547,0,0
48,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.174603175,0,0.031746032,0,0.793650794,1,0.038461538,0.846153846,0.115384615,0,0
49,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.103448276,0,0.034482759,0,0.862068966,1,0.137931034,0.75862069,0.103448276,0,0
50,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.137931034,0,0,0.017241379,0.844827586,1,0.105263158,0.771929825,0.105263158,0,0.01754386
51,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0,0,0,0,0,0.177419355,0,0.016129032,0,0.806451613,1,0.072727273,0.8,0.109090909,0,0.018181818
52,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.122807018,0.052631579,0,0.01754386,0.807017544,1,0.072727273,0.8,0.109090909,0,0.018181818
53,0.916666667,0,0,0.083333333,0,0.722222222,0.203703704,0.055555556,0.018518519,0.888888889,0,0,0,0.111111111,0.056603774,0.113207547,0,0.037735849,0.79245283,1,0.038461538,0.846153846,0.115384615,0,0
54,0.875,0,0,0.125,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0,0.215686275,0.019607843,0.019607843,0.745098039,1,0,0.88,0.12,0,0
55,0.857142857,0.142857143,0,0,0.019607843,0.745098039,0.215686275,0,0.019607843,0.857142857,0,0,0.071428571,0.071428571,0,0.22,0,0.02,0.76,1,0.037037037,0.814814815,0.111111111,0,0.037037037
56,0.923076923,0,0,0.076923077,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.055555556,0.111111111,0.018518519,0.018518519,0.796296296,1,0,0.88,0.12,0,0
57,0.888888889,0,0,0.111111111,0,0.629032258,0.177419355,0.177419355,0.016129032,1,0,0,0,0,0,0.06,0,0,0.94,1,0,0.846153846,0.115384615,0,0.038461538
58,0.909090909,0,0,0.090909091,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.019607843,0.156862745,0,0.019607843,0.803921569,1,0.055555556,0.814814815,0.111111111,0,0.018518519
59,1,0,0,0,0,0,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.206349206,0.698412698,0,0.095238095,0,1,0,0,0,0.943396226,0.056603774
60,1,0,0,0,1,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.137931034,0.75862069,0,0.103448276,0,1,0,0.019607843,0.019607843,0.941176471,0.019607843
61,1,0,0,0,1,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.122807018,0.771929825,0,0.105263158,0,1,0,0.02,0.04,0.94,0
62,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.090909091,0.8,0,0.109090909,0,1,0.018867925,0,0,0.943396226,0.037735849
63,1,0,0,0,1,0,0,0,0,0,0.65,0.183333333,0.166666667,0,0.090909091,0.8,0,0.109090909,0,1,0.018867925,0.018867925,0,0.924528302,0.037735849
64,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.074074074,0.814814815,0,0.111111111,0,1,0.018518519,0,0,0.925925926,0.055555556
65,0.947368421,0,0,0.052631579,0,0.684210526,0.192982456,0.105263158,0.01754386,0.5,0,0,0,0.5,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.105263158,0.771929825,0.105263158,0,0.01754386
66,1,0,0,0,0,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.161290323,0.709677419,0.032258065,0.096774194,0,1,0.019607843,0,0,0.980392157,0
67,1,0,0,0,0,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.177419355,0.709677419,0.016129032,0.096774194,0,1,0.019230769,0,0,0.961538462,0.019230769
68,0.95,0,0,0.05,0,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.166666667,0.733333333,0,0.1,0,1,0.018867925,0,0,0.943396226,0.037735849
69,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.163934426,0.721311475,0.016393443,0.098360656,0,1,0.019607843,0,0.019607843,0.960784314,0
70,0.842105263,0.052631579,0,0.105263158,0.666666667,0,0.333333333,0,0,0.020408163,0.775510204,0.204081633,0,0,0.2,0.661538462,0.030769231,0.092307692,0.015384615,1,0,0.04,0.02,0.94,0
71,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.833333333,0,0,0.166666667,0,0.105263158,0.070175439,0.01754386,0.01754386,0.789473684,1,0.019607843,0.862745098,0.117647059,0,0
72,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.071428571,0.017857143,0.035714286,0,0.875,1,0.038461538,0.846153846,0.115384615,0,0
73,0.95,0,0.05,0,0,0.684210526,0.175438596,0.122807018,0.01754386,0,0,0,0,0,0.133333333,0,0.033333333,0,0.833333333,1,0.038461538,0.826923077,0.115384615,0.019230769,0
74,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.206349206,0,0,0,0.793650794,1,0.018867925,0.830188679,0.113207547,0,0.037735849
75,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0.074074074,0.814814815,0.111111111,0,0
76,1,0,0,0,0,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.212121212,0.666666667,0.03030303,0.090909091,0,1,0.019607843,0,0,0.980392157,0
77,1,0,0,0,0,0,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.2,0.676923077,0.030769231,0.092307692,0,1,0,0,0,1,0
78,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0.120689655,0.75862069,0.017241379,0.103448276,0,1,0,0.019230769,0,0.942307692,0.038461538
79,0.846153846,0,0,0.153846154,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0,0.12,0,0.04,0.84,1,0.074074074,0.814814815,0.111111111,0,0
80,0.777777778,0,0,0.222222222,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0,0.2,0,0.04,0.76,1,0,0.88,0.12,0,0
81,0.833333333,0,0,0.166666667,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0,0.14,0,0.04,0.82,1,0.056603774,0.830188679,0.113207547,0,0
82,0.9375,0,0,0.0625,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.037735849,0.075471698,0.018867925,0,0.867924528,1,0.019230769,0.846153846,0.115384615,0,0.019230769
83,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.038461538,0.173076923,0,0,0.788461538,1,0,0.846153846,0.115384615,0,0.038461538
84,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.037735849,0.169811321,0.018867925,0.018867925,0.754716981,1,0,0.88,0.12,0,0
85,0.9,0,0,0.1,1,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.1875,0.6875,0.03125,0.09375,0,1,0,0.02,0,0.98,0
86,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.105263158,0,0.01754386,0,0.877192982,1,0.072727273,0.8,0.109090909,0,0.018181818
87,1,0,0,0,1,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.166666667,0.733333333,0,0.1,0,1,0.019230769,0,0.019230769,0.942307692,0.019230769
88,1,0,0,0,1,0,0,0,0,0,0.684210526,0.192982456,0.122807018,0,0.147540984,0.721311475,0.032786885,0.098360656,0,1,0,0.02,0,0.98,0
89,0.95,0,0,0.05,0,0,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0.105263158,0.771929825,0.01754386,0.105263158,0,1,0.019230769,0,0,0.961538462,0.019230769
90,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.13559322,0.745762712,0.016949153,0.101694915,0,1,0.019230769,0,0,0.961538462,0.019230769
91,1,0,0,0,1,0,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.206349206,0.698412698,0,0.095238095,0,1,0,0,0.039215686,0.941176471,0.019607843
92,0.95,0,0,0.05,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.120689655,0.75862069,0.017241379,0.103448276,0,1,0.019230769,0,0,0.961538462,0.019230769
93,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.122807018,0.771929825,0,0.105263158,0,1,0.018867925,0,0,0.943396226,0.037735849
94,0.95,0,0,0.05,0,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.137931034,0.75862069,0,0.103448276,0,1,0.018518519,0,0,0.925925926,0.055555556
95,0.9,0.05,0,0.05,0,0,0,0,0,0.016129032,0.612903226,0.177419355,0.193548387,0,0.074074074,0.814814815,0,0.111111111,0,1,0,0,0,0.961538462,0.038461538
96,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.038461538,0.019230769,0,0,0.942307692,1,0.133333333,0.733333333,0.1,0,0.033333333
97,1,0,0,0,0,0,0,0,0,0,0.65,0.183333333,0.166666667,0,0.089285714,0.785714286,0.017857143,0.107142857,0,1,0.018867925,0,0,0.943396226,0.037735849
98,0.904761905,0,0,0.095238095,0,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.180327869,0.721311475,0,0.098360656,0,1,0.018518519,0,0,0.925925926,0.055555556
99,0.9,0,0,0.1,1,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.152542373,0.745762712,0,0.101694915,0,1,0,0.019230769,0,0.942307692,0.038461538
100,0.9,0,0,0.1,1,0,0,0,0,0,0.722222222,0.203703704,0.074074074,0,0.137931034,0.75862069,0,0.103448276,0,1,0.018518519,0.018518519,0,0.907407407,0.055555556
101,1,0,0,0,1,0,0,0,0,0,0.722222222,0.203703704,0.074074074,0,0.193548387,0.709677419,0,0.096774194,0,1,0,0.019230769,0,0.942307692,0.038461538
102,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.038461538,0.153846154,0,0.038461538,0.769230769,1,0.019607843,0.862745098,0.117647059,0,0
103,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.846153846,0,0,0,0.153846154,0,0.196078431,0.019607843,0.019607843,0.764705882,1,0,0.88,0.12,0,0
104,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.161290323,0.709677419,0.096774194,0,0.032258065
105,0.9,0.05,0,0.05,0,0.690909091,0.2,0.090909091,0.018181818,1,0,0,0,0,0.019607843,0,0,0.019607843,0.960784314,1,0.163934426,0.704918033,0.098360656,0.016393443,0.016393443
106,1,0,0,0,0,0,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.206349206,0.698412698,0,0.095238095,0,1,0,0,0,0.943396226,0.056603774
107,1,0,0,0,0,0,0,0,0,0,0.735849057,0.20754717,0.056603774,0,0.206349206,0.698412698,0,0.095238095,0,1,0.018867925,0,0,0.943396226,0.037735849
108,0.95,0,0,0.05,0,0,0,0,0,0,0.764705882,0.215686275,0.019607843,0,0.21875,0.6875,0,0.09375,0,1,0.018867925,0,0,0.943396226,0.037735849
109,0.941176471,0,0,0.058823529,1,0,0,0,0,0,0.75,0.211538462,0.038461538,0,0.180327869,0.721311475,0,0.098360656,0,1,0.038461538,0,0.057692308,0.903846154,0
110,1,0,0,0,1,0,0,0,0,0,0.764705882,0.215686275,0.019607843,0,0.215384615,0.676923077,0.015384615,0.092307692,0,1,0,0.019607843,0.019607843,0.941176471,0.019607843
111,1,0,0,0,1,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.105263158,0.771929825,0.01754386,0.105263158,0,1,0,0.019607843,0.019607843,0.941176471,0.019607843
112,0.95,0,0,0.05,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.180327869,0,0,0,0.819672131,1,0,0.846153846,0.115384615,0,0.038461538
113,1,0,0,0,1,0,0,0,0,0,0.764705882,0.215686275,0,0.019607843,0.21875,0.6875,0,0.09375,0,1,0,0.019230769,0.019230769,0.923076923,0.038461538
114,0.95,0,0,0.05,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.120689655,0,0.017241379,0,0.862068966,1,0.072727273,0.8,0.109090909,0,0.018181818
115,0.95,0,0,0.05,0,0,0,0,0,0,0.65,0.183333333,0.166666667,0,0.072727273,0.8,0.018181818,0.109090909,0,1,0.037735849,0,0,0.943396226,0.018867925
116,1,0,0,0,0,0,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.174603175,0.698412698,0.031746032,0.095238095,0,1,0,0,0,0.980392157,0.019607843
117,1,0,0,0,0,0,0,0,0,0,0.639344262,0.180327869,0.180327869,0,0.089285714,0.785714286,0.017857143,0.107142857,0,1,0.019230769,0,0,0.961538462,0.019230769
118,0.95,0,0,0.05,0,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.072727273,0.8,0.018181818,0.109090909,0,1,0.037037037,0,0,0.925925926,0.037037037
119,1,0,0,0,0,0,0,0,0,0,0.6,0.169230769,0.230769231,0,0.019607843,0.862745098,0,0.117647059,0,1,0.018867925,0,0,0.943396226,0.037735849
120,0.888888889,0,0,0.111111111,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.055555556,0.055555556,0.018518519,0,0.87037037,1,0.089285714,0.785714286,0.107142857,0,0.017857143
121,1,0,0,0,1,0,0,0,0,0,0.609375,0.171875,0.203125,0.015625,0.038461538,0.846153846,0,0.115384615,0,1,0,0.019230769,0,0.942307692,0.038461538
122,1,0,0,0,0,0,0,0,0,0,0.6,0.169230769,0.215384615,0.015384615,0.019607843,0.862745098,0,0.117647059,0,1,0,0,0,0.943396226,0.056603774
123,1,0,0,0,1,0,0,0,0,0,0.6,0.169230769,0.230769231,0,0,0.88,0,0.12,0,1,0.037735849,0,0.018867925,0.924528302,0.018867925
124,1,0,0,0,0,0,0,0,0,0,0.6,0.169230769,0.230769231,0,0,0.88,0,0.12,0,1,0.037037037,0,0,0.925925926,0.037037037
125,1,0,0,0,0,0,0,0,0,0,0.6,0.169230769,0.215384615,0.015384615,0.018867925,0.830188679,0.037735849,0.113207547,0,1,0.019607843,0,0,0.980392157,0
126,0.947368421,0,0,0.052631579,1,0,0,0,0,0,0.709090909,0.2,0.090909091,0,0.161290323,0.709677419,0.032258065,0.096774194,0,1,0,0.02,0,0.98,0
127,0.95,0,0,0.05,0,0,0,0,0,0,0.672413793,0.189655172,0.137931034,0,0.118644068,0.745762712,0.033898305,0.101694915,0,1,0.019607843,0,0,0.980392157,0
128,0.9,0,0,0.1,1,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.13559322,0.745762712,0.016949153,0.101694915,0,1,0.019607843,0,0.019607843,0.960784314,0
129,0.95,0,0,0.05,0,0,0,0,0,0,0.619047619,0.174603175,0.206349206,0,0.037735849,0.830188679,0.018867925,0.113207547,0,1,0.019230769,0,0,0.961538462,0.019230769
130,0.947368421,0,0,0.052631579,0,1,0,0,0,0.016666667,0.633333333,0.183333333,0.166666667,0,0.071428571,0.803571429,0.035714286,0.089285714,0,1,0.019607843,0,0.019607843,0.960784314,0
131,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.152542373,0,0.103448276,0.75862069,0.034482759,0.103448276,0,1,0.038461538,0,0,0.961538462,0
132,1,0,0,0,0,0,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0.15,0.733333333,0.016666667,0.1,0,1,0,0,0,0.980392157,0.019607843
133,1,0,0,0,0,0,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0.13559322,0.745762712,0.016949153,0.101694915,0,1,0,0,0,0.980392157,0.019607843
134,0.941176471,0,0,0.058823529,1,0,0,0,0,0,0.722222222,0.203703704,0.074074074,0,0.166666667,0.733333333,0,0.1,0,1,0.019607843,0,0.058823529,0.921568627,0
135,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.055555556,0.037037037,0.018518519,0.018518519,0.87037037,1,0.137931034,0.75862069,0.103448276,0,0
136,0.95,0,0,0.05,0,0,0,0,0,0,0.6,0.169230769,0.215384615,0.015384615,0.019230769,0.846153846,0.019230769,0.115384615,0,1,0,0,0,0.980392157,0.019607843
137,1,0,0,0,0,0,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.203125,0.6875,0.015625,0.09375,0,1,0,0,0,0.980392157,0.019607843
138,1,0,0,0,0,0,0,0,0,0,0.696428571,0.196428571,0.107142857,0,0.15,0.733333333,0.016666667,0.1,0,1,0.018867925,0,0,0.943396226,0.037735849
139,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.105263158,0,0.01754386,0,0.877192982,1,0.019230769,0.846153846,0.115384615,0,0.019230769
140,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.161290323,0,0.032258065,0,0.806451613,1,0,0.88,0.12,0,0
141,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.055555556,0.814814815,0.111111111,0,0.018518519
