,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,0.956521739,0.043478261,0.019230769,0.173076923,0.019230769,0.038461538,0.75,1,0.036363636,0.090909091,0.018181818,0.854545455,0
1,1,0,0,0.173076923,0.038461538,0.019230769,0.769230769,1,0.016949153,0.13559322,0,0.830508475,0.016949153
2,0.916666667,0.083333333,0.019230769,0.115384615,0.019230769,0,0.846153846,1,0.113207547,0.056603774,0.056603774,0.773584906,0
3,0.916666667,0.083333333,0.090909091,0.2,0,0.036363636,0.672727273,1,0,0,0.019607843,0.960784314,0.019607843
4,0.956521739,0.043478261,0.019607843,0.137254902,0,0.039215686,0.803921569,1,0.053571429,0.107142857,0.035714286,0.803571429,0
5,1,0,0.13559322,0.06779661,0.016949153,0,0.779661017,1,0.054545455,0.054545455,0.018181818,0.836363636,0.036363636
6,1,0,0.14516129,0.064516129,0.048387097,0,0.741935484,1,0.1,0,0.02,0.88,0
7,0.916666667,0.083333333,0.038461538,0,0,0.076923077,0.884615385,1,0.20754717,0.056603774,0,0.735849057,0
8,1,0,0.074074074,0.037037037,0,0.074074074,0.814814815,1,0.24,0,0,0.76,0
9,0.956521739,0.043478261,0.038461538,0.134615385,0,0.038461538,0.788461538,1,0.092592593,0.055555556,0.018518519,0.814814815,0.018518519
10,1,0,0.018867925,0.132075472,0.037735849,0,0.811320755,1,0.150943396,0.037735849,0.018867925,0.773584906,0.018867925
11,0.88,0.12,0.036363636,0.218181818,0.054545455,0.018181818,0.672727273,1,0.02,0,0,0.98,0
12,0.956521739,0.043478261,0.019607843,0.254901961,0,0.058823529,0.666666667,1,0,0.055555556,0,0.925925926,0.018518519
13,0.956521739,0.043478261,0.137931034,0.034482759,0,0,0.827586207,1,0.115384615,0.019230769,0.057692308,0.788461538,0.019230769
14,0.916666667,0.083333333,0.056603774,0.113207547,0,0.018867925,0.811320755,1,0,0.120689655,0.034482759,0.827586207,0.017241379
15,0.956521739,0.043478261,0.019230769,0.038461538,0.019230769,0.019230769,0.903846154,1,0.254901961,0.019607843,0.039215686,0.68627451,0
16,0.956521739,0.043478261,0,0.1,0,0,0.9,1,0.032786885,0.163934426,0.049180328,0.737704918,0.016393443
17,0.956521739,0.043478261,0.019607843,0.196078431,0,0.078431373,0.705882353,1,0.098039216,0.019607843,0,0.882352941,0
18,0.956521739,0.043478261,0.107142857,0.035714286,0,0.071428571,0.785714286,1,0.072727273,0.090909091,0,0.836363636,0
19,0.916666667,0.083333333,0,0,0,0.06,0.94,1,0.240740741,0.055555556,0,0.685185185,0.018518519
20,1,0,0.038461538,0.134615385,0,0.019230769,0.807692308,1,0.173076923,0,0.019230769,0.769230769,0.038461538
21,0.956521739,0.043478261,0.090909091,0.018181818,0,0.054545455,0.836363636,1,0.127272727,0.072727273,0,0.781818182,0.018181818
22,1,0,0.166666667,0.033333333,0,0.033333333,0.766666667,1,0.075471698,0.037735849,0.018867925,0.849056604,0.018867925
23,0.88,0.12,0.054545455,0.090909091,0.036363636,0.036363636,0.781818182,1,0.075471698,0.056603774,0,0.867924528,0
24,0.956521739,0.043478261,0.019607843,0.078431373,0,0.039215686,0.862745098,1,0.084745763,0.118644068,0,0.762711864,0.033898305
25,0.956521739,0.043478261,0,0,0,0.02,0.98,1,0.131147541,0.147540984,0.016393443,0.672131148,0.032786885
26,1,0,0.114754098,0.016393443,0.06557377,0,0.803278689,1,0.153846154,0.038461538,0,0.807692308,0
27,0.916666667,0.083333333,0.019230769,0,0.019230769,0.038461538,0.923076923,1,0.245283019,0.037735849,0,0.698113208,0.018867925
28,0.916666667,0.083333333,0.071428571,0.035714286,0.035714286,0.017857143,0.839285714,1,0.196078431,0,0,0.784313725,0.019607843
29,0.88,0.12,0,0.173076923,0.038461538,0.019230769,0.769230769,1,0.055555556,0.055555556,0,0.87037037,0.018518519
30,1,0,0.019607843,0.098039216,0,0,0.882352941,1,0.086206897,0.120689655,0.051724138,0.724137931,0.017241379
31,0.916666667,0.083333333,0.072727273,0.163636364,0.018181818,0.036363636,0.709090909,1,0.019230769,0.038461538,0.019230769,0.923076923,0
32,1,0,0.101694915,0.152542373,0.050847458,0.016949153,0.677966102,1,0.06,0,0,0.94,0
33,1,0,0.087719298,0.070175439,0.035087719,0,0.807017544,1,0.089285714,0.071428571,0,0.803571429,0.035714286
34,0.916666667,0.083333333,0,0.115384615,0.038461538,0,0.846153846,1,0.148148148,0.037037037,0,0.777777778,0.037037037
35,0.956521739,0.043478261,0.107142857,0.089285714,0,0.053571429,0.75,1,0.037037037,0.074074074,0.018518519,0.87037037,0
36,1,0,0.072727273,0.109090909,0.018181818,0.036363636,0.763636364,1,0.092592593,0.055555556,0,0.833333333,0.018518519
37,1,0,0.055555556,0.12962963,0.018518519,0,0.796296296,1,0.072727273,0.072727273,0.036363636,0.8,0.018181818
38,0.916666667,0.083333333,0,0.02,0,0.02,0.96,1,0.048387097,0.193548387,0.048387097,0.709677419,0
39,1,0,0.019230769,0.057692308,0.019230769,0,0.903846154,1,0.142857143,0.107142857,0.053571429,0.696428571,0
40,0.916666667,0.083333333,0,0.1,0,0.08,0.82,1,0.109090909,0.090909091,0,0.8,0
41,0.956521739,0.043478261,0,0.16,0,0,0.84,1,0,0.147540984,0.032786885,0.786885246,0.032786885
42,1,0,0.056603774,0.264150943,0,0,0.679245283,1,0,0.019607843,0.078431373,0.901960784,0
43,1,0,0.055555556,0.148148148,0.018518519,0.037037037,0.740740741,1,0.137254902,0,0,0.843137255,0.019607843
44,0.88,0.12,0.037735849,0,0.018867925,0.056603774,0.886792453,1,0.145454545,0.090909091,0,0.763636364,0
45,1,0,0.018181818,0.090909091,0.072727273,0,0.818181818,1,0.127272727,0.090909091,0,0.781818182,0
46,1,0,0.15,0.016666667,0.016666667,0.016666667,0.8,1,0.092592593,0.055555556,0.018518519,0.814814815,0.018518519
47,0.956521739,0.043478261,0,0.039215686,0.019607843,0.039215686,0.901960784,1,0.25,0.038461538,0.019230769,0.692307692,0
48,1,0,0.037037037,0.12962963,0.037037037,0,0.796296296,1,0.052631579,0.105263158,0.01754386,0.807017544,0.01754386
49,0.916666667,0.083333333,0.180327869,0.081967213,0,0.032786885,0.704918033,1,0,0,0.019607843,0.960784314,0.019607843
50,0.956521739,0.043478261,0.107142857,0.107142857,0,0,0.785714286,1,0.096153846,0,0.038461538,0.826923077,0.038461538
51,0.916666667,0.083333333,0.090909091,0.127272727,0,0.018181818,0.763636364,1,0.08,0,0.06,0.86,0
52,1,0,0.019607843,0.039215686,0,0.019607843,0.921568627,1,0.0625,0.171875,0,0.71875,0.046875
53,0.916666667,0.083333333,0.137931034,0,0,0,0.862068966,1,0.074074074,0.074074074,0.074074074,0.777777778,0
54,1,0,0.107142857,0.017857143,0,0.053571429,0.821428571,1,0.127272727,0.072727273,0,0.781818182,0.018181818
55,1,0,0.019607843,0.078431373,0,0,0.901960784,1,0.218181818,0.018181818,0,0.690909091,0.072727273
56,0.916666667,0.083333333,0,0.039215686,0.019607843,0,0.941176471,1,0.178571429,0.071428571,0.017857143,0.696428571,0.035714286
57,0.956521739,0.043478261,0.116666667,0.016666667,0.05,0,0.816666667,1,0.156862745,0.019607843,0.019607843,0.803921569,0
58,0.916666667,0.083333333,0,0.16,0,0.04,0.8,1,0.156862745,0,0.019607843,0.803921569,0.019607843
59,0.956521739,0.043478261,0.018867925,0.018867925,0.037735849,0,0.924528302,1,0.245283019,0.037735849,0.018867925,0.679245283,0.018867925
60,1,0,0.038461538,0.038461538,0,0,0.923076923,1,0.103448276,0.137931034,0.068965517,0.689655172,0
61,0.916666667,0.083333333,0,0.16,0,0.06,0.78,1,0.156862745,0,0,0.823529412,0.019607843
62,0.956521739,0.043478261,0.019607843,0.019607843,0,0.019607843,0.941176471,1,0.226415094,0.056603774,0.056603774,0.660377358,0
63,1,0,0.019230769,0.076923077,0.019230769,0.038461538,0.846153846,1,0.122807018,0.105263158,0,0.754385965,0.01754386
64,0.956521739,0.043478261,0.072727273,0,0.018181818,0.018181818,0.890909091,1,0.166666667,0.074074074,0.037037037,0.722222222,0
65,1,0,0.152542373,0.016949153,0,0.016949153,0.813559322,1,0.115384615,0.038461538,0.057692308,0.788461538,0
66,0.956521739,0.043478261,0.019607843,0.196078431,0,0,0.784313725,1,0.092592593,0.018518519,0.018518519,0.814814815,0.055555556
67,0.956521739,0.043478261,0.107142857,0.107142857,0,0,0.785714286,1,0.054545455,0.036363636,0.018181818,0.836363636,0.054545455
68,0.956521739,0.043478261,0.037735849,0.037735849,0.018867925,0.018867925,0.886792453,1,0.211538462,0.038461538,0.038461538,0.711538462,0
69,0.956521739,0.043478261,0.019230769,0.115384615,0.019230769,0,0.846153846,1,0.05,0.116666667,0,0.783333333,0.05
70,0.916666667,0.083333333,0.038461538,0.019230769,0,0.019230769,0.923076923,1,0.163636364,0.072727273,0.036363636,0.709090909,0.018181818
71,0.88,0.12,0.037735849,0,0.018867925,0,0.943396226,1,0.26,0,0.06,0.68,0
72,0.88,0.12,0,0.115384615,0.038461538,0.019230769,0.826923077,1,0.153846154,0.019230769,0,0.807692308,0.019230769
73,0.916666667,0.083333333,0.019230769,0,0.019230769,0,0.961538462,1,0.240740741,0.037037037,0.018518519,0.666666667,0.037037037
74,1,0,0.087719298,0.175438596,0.035087719,0.035087719,0.666666667,1,0.06,0,0,0.94,0
75,0.916666667,0.083333333,0,0.058823529,0.019607843,0.039215686,0.882352941,1,0.188679245,0.056603774,0.018867925,0.735849057,0
76,0.88,0.12,0.019230769,0.038461538,0.019230769,0,0.923076923,1,0.235294118,0,0.039215686,0.705882353,0.019607843
77,0.916666667,0.083333333,0,0.1,0,0.08,0.82,1,0.196078431,0.019607843,0,0.784313725,0
78,0.956521739,0.043478261,0.071428571,0,0.035714286,0.017857143,0.875,1,0.26,0,0.02,0.72,0
79,0.956521739,0.043478261,0.152542373,0.118644068,0,0.016949153,0.711864407,1,0,0.018518519,0,0.925925926,0.055555556
80,0.88,0.12,0.056603774,0.037735849,0,0.018867925,0.886792453,1,0.153846154,0.038461538,0.057692308,0.75,0
81,0.916666667,0.083333333,0.018867925,0.245283019,0.037735849,0,0.698113208,1,0.018867925,0.018867925,0,0.924528302,0.037735849
82,1,0,0.089285714,0.089285714,0.017857143,0,0.803571429,1,0.070175439,0.070175439,0,0.807017544,0.052631579
83,1,0,0.056603774,0.150943396,0,0,0.79245283,1,0.096153846,0.038461538,0.076923077,0.788461538,0
84,1,0,0.072727273,0.054545455,0.018181818,0,0.854545455,1,0.163636364,0.036363636,0,0.745454545,0.054545455
85,1,0,0.019607843,0.098039216,0,0,0.882352941,1,0.137931034,0.068965517,0,0.724137931,0.068965517
86,1,0,0.074074074,0.12962963,0,0.055555556,0.740740741,1,0.115384615,0.019230769,0,0.846153846,0.019230769
87,1,0,0.074074074,0.018518519,0,0.074074074,0.833333333,1,0.05,0.166666667,0,0.783333333,0
88,0.956521739,0.043478261,0.089285714,0.089285714,0.017857143,0,0.803571429,1,0.074074074,0.055555556,0.037037037,0.814814815,0.018518519
89,1,0,0.019230769,0.173076923,0.019230769,0,0.788461538,1,0.134615385,0.019230769,0.038461538,0.788461538,0.019230769
90,1,0,0.019230769,0.173076923,0.019230769,0.038461538,0.75,1,0.074074074,0.074074074,0.018518519,0.833333333,0
91,0.916666667,0.083333333,0,0.18,0,0.04,0.78,1,0.14,0,0.04,0.82,0
92,1,0,0.038461538,0.115384615,0,0.019230769,0.826923077,1,0.150943396,0.037735849,0.037735849,0.754716981,0.018867925
93,0.916666667,0.083333333,0.038461538,0.038461538,0,0.038461538,0.884615385,1,0.24,0,0.04,0.72,0
94,1,0,0,0.04,0,0.02,0.94,1,0.096774194,0.161290323,0.016129032,0.693548387,0.032258065
95,1,0,0.019607843,0.078431373,0,0.019607843,0.882352941,1,0.235294118,0.019607843,0.058823529,0.68627451,0
96,0.956521739,0.043478261,0.056603774,0.018867925,0,0.018867925,0.905660377,1,0.166666667,0.074074074,0.055555556,0.703703704,0
97,0.916666667,0.083333333,0.122807018,0.087719298,0,0.035087719,0.754385965,1,0.078431373,0,0.019607843,0.882352941,0.019607843
98,0.916666667,0.083333333,0,0.24,0,0.04,0.72,1,0.037037037,0.037037037,0,0.888888889,0.037037037
99,1,0,0.074074074,0.166666667,0,0,0.759259259,1,0.037037037,0.055555556,0.055555556,0.833333333,0.018518519
100,1,0,0,0.156862745,0.019607843,0.019607843,0.803921569,1,0.153846154,0.038461538,0.038461538,0.769230769,0
101,0.956521739,0.043478261,0.056603774,0.094339623,0,0.037735849,0.811320755,1,0.173076923,0,0,0.788461538,0.038461538
102,1,0,0.038461538,0.096153846,0,0.038461538,0.826923077,1,0.215686275,0,0.019607843,0.745098039,0.019607843
103,0.916666667,0.083333333,0.037735849,0.20754717,0.018867925,0.037735849,0.698113208,1,0.038461538,0.019230769,0,0.923076923,0.019230769
104,0.88,0.12,0,0,0.019607843,0,0.980392157,1,0.218181818,0.054545455,0.018181818,0.672727273,0.036363636
105,1,0,0.037735849,0.056603774,0.018867925,0.018867925,0.867924528,1,0.25,0,0,0.711538462,0.038461538
106,1,0,0,0.04,0,0.02,0.94,1,0.232142857,0.053571429,0,0.660714286,0.053571429
107,0.916666667,0.083333333,0.019230769,0.173076923,0.019230769,0,0.788461538,1,0.098039216,0.019607843,0.058823529,0.823529412,0
108,1,0,0.152542373,0.050847458,0,0.016949153,0.779661017,1,0.094339623,0.018867925,0.018867925,0.830188679,0.037735849
109,0.956521739,0.043478261,0.089285714,0.017857143,0.017857143,0.035714286,0.839285714,1,0.215686275,0,0,0.764705882,0.019607843
110,0.916666667,0.083333333,0.019230769,0.057692308,0.019230769,0.019230769,0.884615385,1,0.125,0.089285714,0.017857143,0.75,0.017857143
111,1,0,0.035714286,0.071428571,0.071428571,0,0.821428571,1,0.215686275,0.019607843,0,0.764705882,0
112,1,0,0.105263158,0.035087719,0.01754386,0.035087719,0.807017544,1,0.071428571,0.107142857,0.017857143,0.803571429,0
113,0.916666667,0.083333333,0,0.058823529,0.019607843,0.039215686,0.882352941,1,0.06779661,0.152542373,0.016949153,0.762711864,0
114,1,0,0.038461538,0.211538462,0,0.057692308,0.692307692,1,0.078431373,0.019607843,0.019607843,0.882352941,0
115,1,0,0.120689655,0.051724138,0.017241379,0.017241379,0.793103448,1,0.094339623,0.056603774,0.037735849,0.811320755,0
116,1,0,0.107142857,0.035714286,0,0,0.857142857,1,0.032786885,0.131147541,0.016393443,0.770491803,0.049180328
117,1,0,0.152542373,0,0,0,0.847457627,1,0.090909091,0.072727273,0.054545455,0.763636364,0.018181818
118,1,0,0.019607843,0.058823529,0,0.058823529,0.862745098,1,0.120689655,0.120689655,0,0.74137931,0.017241379
119,0.956521739,0.043478261,0.054545455,0,0.036363636,0.036363636,0.872727273,1,0.28,0,0,0.72,0
120,0.916666667,0.083333333,0.019230769,0.134615385,0.019230769,0.019230769,0.807692308,1,0.111111111,0.037037037,0,0.814814815,0.037037037
121,0.956521739,0.043478261,0.019607843,0.098039216,0,0.019607843,0.862745098,1,0.016666667,0.166666667,0.05,0.766666667,0
122,0.956521739,0.043478261,0.019230769,0.076923077,0.019230769,0.057692308,0.826923077,1,0.050847458,0.152542373,0,0.796610169,0
123,1,0,0,0,0,0.04,0.96,1,0.095238095,0.19047619,0.015873016,0.682539683,0.015873016
124,0.916666667,0.083333333,0.019230769,0.057692308,0.019230769,0.038461538,0.865384615,1,0.169811321,0.056603774,0.018867925,0.754716981,0
125,1,0,0.056603774,0.018867925,0,0.056603774,0.867924528,1,0.083333333,0.15,0,0.75,0.016666667
126,1,0,0.054545455,0,0.036363636,0,0.909090909,1,0.101694915,0.152542373,0.033898305,0.711864407,0
127,0.88,0.12,0,0.22,0,0,0.78,1,0.058823529,0.019607843,0.078431373,0.843137255,0
128,0.916666667,0.083333333,0.018867925,0,0.037735849,0,0.943396226,1,0.269230769,0.019230769,0.019230769,0.673076923,0.019230769
129,1,0,0.13559322,0.050847458,0.016949153,0.033898305,0.762711864,1,0.117647059,0.019607843,0.019607843,0.843137255,0
130,1,0,0.180327869,0.06557377,0,0.06557377,0.68852459,1,0.06,0,0,0.94,0
131,0.956521739,0.043478261,0.056603774,0.075471698,0,0.037735849,0.830188679,1,0.109090909,0.072727273,0.018181818,0.781818182,0.018181818
132,1,0,0.056603774,0.20754717,0,0.056603774,0.679245283,1,0.057692308,0.019230769,0,0.903846154,0.019230769
133,1,0,0,0.176470588,0.019607843,0.019607843,0.784313725,1,0.089285714,0.071428571,0,0.803571429,0.035714286
134,1,0,0.13559322,0.016949153,0.016949153,0,0.830508475,1,0.156862745,0.019607843,0.058823529,0.764705882,0
135,0.956521739,0.043478261,0.180327869,0.049180328,0,0.049180328,0.721311475,1,0,0.056603774,0.018867925,0.924528302,0
136,1,0,0.206349206,0,0,0.031746032,0.761904762,1,0.1,0,0.04,0.86,0
137,0.956521739,0.043478261,0,0.156862745,0.019607843,0.019607843,0.803921569,1,0.113207547,0.056603774,0.037735849,0.79245283,0
138,1,0,0.090909091,0.072727273,0,0.018181818,0.818181818,1,0.071428571,0.089285714,0.035714286,0.785714286,0.017857143
139,0.956521739,0.043478261,0.071428571,0.107142857,0.035714286,0.035714286,0.75,1,0.096153846,0.038461538,0,0.865384615,0
140,0.956521739,0.043478261,0,0,0.056603774,0,0.943396226,1,0.236363636,0.072727273,0,0.672727273,0.018181818
141,0.916666667,0.083333333,0,0.02,0,0.02,0.96,1,0.236363636,0.036363636,0,0.672727273,0.054545455
142,0.916666667,0.083333333,0.019230769,0.192307692,0.019230769,0.038461538,0.730769231,1,0.018518519,0.074074074,0.018518519,0.888888889,0
143,0.956521739,0.043478261,0.090909091,0.218181818,0,0,0.690909091,1,0,0,0.08,0.92,0
144,1,0,0.056603774,0.169811321,0,0.018867925,0.754716981,1,0.074074074,0.037037037,0.018518519,0.833333333,0.037037037
145,1,0,0.087719298,0.157894737,0.035087719,0,0.719298246,1,0.018867925,0.056603774,0.037735849,0.886792453,0
146,1,0,0.120689655,0.086206897,0.017241379,0.051724138,0.724137931,1,0.098039216,0.019607843,0,0.882352941,0
147,0.916666667,0.083333333,0.107142857,0,0,0.053571429,0.839285714,1,0.2,0,0.02,0.78,0
148,0.956521739,0.043478261,0.019230769,0.173076923,0.019230769,0.019230769,0.769230769,1,0.054545455,0.072727273,0.018181818,0.836363636,0.018181818
149,0.916666667,0.083333333,0.038461538,0,0,0,0.961538462,1,0.259259259,0,0,0.666666667,0.074074074
150,1,0,0.019230769,0.173076923,0.019230769,0.057692308,0.730769231,1,0.16,0,0,0.84,0
151,1,0,0.019607843,0.156862745,0,0.039215686,0.784313725,1,0.072727273,0.090909091,0.036363636,0.8,0
152,0.956521739,0.043478261,0.018867925,0.188679245,0.037735849,0,0.754716981,1,0.098039216,0.019607843,0.039215686,0.843137255,0
153,1,0,0.107142857,0.178571429,0,0.035714286,0.678571429,1,0.038461538,0,0,0.923076923,0.038461538
154,1,0,0.074074074,0.222222222,0,0.074074074,0.62962963,1,0.04,0,0,0.96,0
155,1,0,0.074074074,0.111111111,0,0.018518519,0.796296296,1,0.089285714,0.053571429,0,0.803571429,0.053571429
156,1,0,0.087719298,0.01754386,0.035087719,0.01754386,0.842105263,1,0.211538462,0.019230769,0,0.75,0.019230769
157,1,0,0.089285714,0.107142857,0.017857143,0.017857143,0.767857143,1,0.036363636,0.090909091,0.036363636,0.836363636,0
158,0.956521739,0.043478261,0.019230769,0.211538462,0.019230769,0,0.75,1,0.078431373,0.019607843,0.058823529,0.843137255,0
