,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP', 'NPS'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V', 'NPO'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
277,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.888888889,0,0,0.111111111,0,0.019607843,0.117647059,0,0.039215686,0.823529412,1,0.074074074,0.814814815,0.111111111,0,0
278,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.038461538,0,0,0,0.961538462,1,0.1875,0.6875,0.09375,0,0.03125
279,0.904761905,0,0,0.095238095,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.019230769,0.846153846,0.115384615,0,0.019230769
280,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0,0.019607843,0.019607843,0,0.960784314,1,0.089285714,0.785714286,0.107142857,0,0.017857143
281,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0,0.019230769,0.038461538,0,0.942307692,1,0.166666667,0.733333333,0.1,0,0
282,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.107142857,0.035714286,0,0.017857143,0.839285714,1,0,0.862745098,0.117647059,0,0.019607843
283,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.909090909,0,0,0.090909091,0,0.038461538,0.173076923,0,0.019230769,0.769230769,1,0,0.862745098,0.117647059,0,0.019607843
284,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.866666667,0,0,0.066666667,0.066666667,0.019607843,0.215686275,0,0.039215686,0.725490196,1,0,0.88,0.12,0,0
285,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0,0.176470588,0.019607843,0.019607843,0.784313725,1,0.019607843,0.862745098,0.117647059,0,0
286,0.95,0.05,0,0,0,0.678571429,0.196428571,0.107142857,0.017857143,0,0,0,0,0,0.174603175,0,0.031746032,0,0.793650794,1,0,0.86,0.12,0.02,0
287,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.212121212,0,0.03030303,0,0.757575758,1,0,0.88,0.12,0,0
288,0.95,0,0.05,0,0,0.75,0.153846154,0.076923077,0.019230769,0,0,1,0,0,0.177419355,0.016129032,0.016129032,0.016129032,0.774193548,1,0.037735849,0.79245283,0.094339623,0.056603774,0.018867925
289,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0,0.846153846,0.115384615,0,0.038461538
290,0.933333333,0.066666667,0,0,0.01754386,0.666666667,0.192982456,0.122807018,0,1,0,0,0,0,0.038461538,0.076923077,0,0,0.884615385,1,0.071428571,0.785714286,0.107142857,0,0.035714286
291,0.888888889,0,0,0.111111111,0.017857143,0.678571429,0.196428571,0.107142857,0,0.666666667,0.333333333,0,0,0,0.038461538,0.019230769,0,0.038461538,0.903846154,1,0.107142857,0.785714286,0.107142857,0,0
292,0.944444444,0,0,0.055555556,0,0.672413793,0.189655172,0.120689655,0.017241379,0.666666667,0,0,0.333333333,0,0.089285714,0.035714286,0.017857143,0,0.857142857,1,0,0.862745098,0.117647059,0,0.019607843
293,0.941176471,0,0,0.058823529,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.037735849,0.037735849,0.018867925,0.018867925,0.886792453,1,0.074074074,0.814814815,0.111111111,0,0
294,0.947368421,0,0,0.052631579,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.118644068,0.016949153,0.033898305,0,0.830508475,1,0.090909091,0.8,0.109090909,0,0
295,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.107142857,0,0,0,0.892857143,1,0.054545455,0.8,0.109090909,0,0.036363636
296,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.163934426,0.721311475,0.098360656,0,0.016393443
297,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.038461538,0,0,0,0.961538462,1,0.1875,0.6875,0.09375,0,0.03125
298,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.122807018,0.771929825,0.105263158,0,0
299,0.95,0,0,0.05,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.152542373,0,0,0,0.847457627,1,0.054545455,0.8,0.109090909,0,0.036363636
300,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.180327869,0,0,0,0.819672131,1,0.037037037,0.814814815,0.111111111,0,0.037037037
301,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,1,0,0,0,0,0.090909091,0.072727273,0,0.036363636,0.8,1,0.107142857,0.785714286,0.107142857,0,0
302,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.107142857,0.142857143,0,0.035714286,0.714285714,1,0,0.88,0.12,0,0
303,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.9,0,0,0.1,0,0.056603774,0.150943396,0,0.018867925,0.773584906,1,0.037735849,0.830188679,0.113207547,0,0.018867925
304,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.875,0,0,0.125,0,0.054545455,0.127272727,0.036363636,0,0.781818182,1,0.038461538,0.846153846,0.115384615,0,0
305,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.75,0,0,0.25,0,0.018867925,0.056603774,0.037735849,0,0.886792453,1,0.122807018,0.771929825,0.105263158,0,0
306,0.944444444,0,0,0.055555556,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.166666667,0.033333333,0,0,0.8,1,0,0.846153846,0.115384615,0,0.038461538
307,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0.5,0,0,0.5,0,0.037735849,0.018867925,0.018867925,0,0.924528302,1,0.055555556,0.814814815,0.111111111,0,0.018518519
308,0.95,0,0,0.05,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.120689655,0,0.017241379,0,0.862068966,1,0.037735849,0.830188679,0.113207547,0,0.018867925
309,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.056603774,0,0,0,0.943396226,1,0.071428571,0.785714286,0.107142857,0,0.035714286
310,0.947368421,0,0,0.052631579,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.037735849,0,0.018867925,0.018867925,0.924528302,1,0.137931034,0.75862069,0.103448276,0,0
311,0.904761905,0,0,0.095238095,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.103448276,0.75862069,0.103448276,0,0.034482759
312,0.944444444,0,0,0.055555556,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.055555556,0.037037037,0.018518519,0,0.888888889,1,0.13559322,0.745762712,0.101694915,0,0.016949153
313,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.103448276,0,0.034482759,0,0.862068966,1,0.074074074,0.814814815,0.111111111,0,0
314,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.089285714,0,0.017857143,0,0.892857143,1,0.037735849,0.830188679,0.113207547,0,0.018867925
315,0.95,0,0,0.05,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.056603774,0.830188679,0.113207547,0,0
316,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.054545455,0.8,0.109090909,0,0.036363636
317,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.105263158,0.070175439,0.01754386,0,0.807017544,1,0.037735849,0.830188679,0.113207547,0,0.018867925
318,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0.054545455,0.8,0.109090909,0,0.036363636
319,1,0,0,0,0.018181818,0.690909091,0.2,0.090909091,0,0.5,0.5,0,0,0,0,0.039215686,0.019607843,0,0.941176471,1,0.163934426,0.721311475,0.098360656,0,0.016393443
320,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.019607843,0.117647059,0,0.039215686,0.823529412,1,0.019607843,0.862745098,0.117647059,0,0
321,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,1,0,0,0,0,0.166666667,0.016666667,0,0.033333333,0.783333333,1,0.074074074,0.814814815,0.111111111,0,0
322,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.019230769,0.076923077,0.019230769,0,0.884615385,1,0.089285714,0.785714286,0.107142857,0,0.017857143
323,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.120689655,0.75862069,0.103448276,0,0.017241379
324,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.833333333,0,0,0.083333333,0.083333333,0.074074074,0.166666667,0,0.018518519,0.740740741,1,0,0.862745098,0.117647059,0,0.019607843
325,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.137931034,0.068965517,0,0.034482759,0.75862069,1,0,0.88,0.12,0,0
326,0.947368421,0,0,0.052631579,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0,0,0,0.02,0.98,1,0.15,0.733333333,0.1,0,0.016666667
327,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0,0,0.019607843,0,0.980392157,1,0.177419355,0.709677419,0.096774194,0,0.016129032
328,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.120689655,0.75862069,0.103448276,0,0.017241379
329,0.928571429,0,0,0.071428571,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.018867925,0.113207547,0.037735849,0,0.830188679,1,0.019607843,0.862745098,0.117647059,0,0
330,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0.857142857,0,0,0.142857143,0,0.019607843,0.098039216,0,0.019607843,0.862745098,1,0,0.862745098,0.117647059,0,0.019607843
331,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.090909091,0.018181818,0,0.036363636,0.854545455,1,0.038461538,0.846153846,0.115384615,0,0
332,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.5,0,0,0,0.5,0.037735849,0.018867925,0.018867925,0,0.924528302,1,0.037735849,0.830188679,0.113207547,0,0.018867925
333,0.95,0,0,0.05,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.166666667,0.733333333,0.1,0,0
334,0.947368421,0,0,0.052631579,0,0.75,0.211538462,0.019230769,0.019230769,1,0,0,0,0,0.215384615,0,0.015384615,0.015384615,0.753846154,1,0,0.88,0.12,0,0
335,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.193548387,0,0,0,0.806451613,1,0,0.846153846,0.115384615,0,0.038461538
336,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.206349206,0,0,0.015873016,0.777777778,1,0,0.862745098,0.117647059,0,0.019607843
337,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.019607843,0,0,0,0.980392157,1,0.1875,0.6875,0.09375,0,0.03125
338,0.95,0,0,0.05,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0,0,0.038461538,0,0.961538462,1,0.090909091,0.8,0.109090909,0,0
339,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.103448276,0,0.034482759,0,0.862068966,1,0.107142857,0.785714286,0.107142857,0,0
340,0.95,0,0,0.05,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.120689655,0,0.017241379,0,0.862068966,1,0.089285714,0.785714286,0.107142857,0,0.017857143
341,0.947368421,0,0,0.052631579,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.055555556,0,0.018518519,0.018518519,0.907407407,1,0.152542373,0.745762712,0.101694915,0,0
342,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.074074074,0.111111111,0,0,0.814814815,1,0.054545455,0.8,0.109090909,0,0.036363636
343,0.947368421,0.052631579,0,0,0.016949153,0.644067797,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0,0,0,0,1,1,0.116666667,0.75,0.083333333,0,0.05
344,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.037735849,0.018867925,0.018867925,0,0.924528302,1,0.15,0.733333333,0.1,0,0.016666667
345,0.941176471,0.058823529,0,0,0.016949153,0.644067797,0.186440678,0.13559322,0.016949153,0.666666667,0,0,0,0.333333333,0.018518519,0.037037037,0.055555556,0,0.888888889,1,0.056603774,0.849056604,0.094339623,0,0
346,0.95,0,0,0.05,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.071428571,0,0.035714286,0,0.892857143,1,0.019607843,0.862745098,0.117647059,0,0
347,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.75,0,0,0,0.25,0.122807018,0.035087719,0,0.01754386,0.824561404,1,0.037735849,0.830188679,0.113207547,0,0.018867925
348,0.9,0,0,0.1,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.137931034,0.017241379,0,0,0.844827586,1,0.037037037,0.814814815,0.111111111,0,0.037037037
349,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.038461538,0.076923077,0,0,0.884615385,1,0.037037037,0.814814815,0.111111111,0,0.037037037
350,0.904761905,0,0,0.095238095,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.180327869,0.721311475,0.098360656,0,0
351,0.947368421,0,0,0.052631579,0,0.75,0.211538462,0.019230769,0.019230769,1,0,0,0,0,0.054545455,0.018181818,0.036363636,0,0.890909091,1,0.166666667,0.733333333,0.1,0,0
352,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.054545455,0,0.036363636,0,0.909090909,1,0.180327869,0.721311475,0.098360656,0,0
353,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.180327869,0.721311475,0.098360656,0,0
354,0.947368421,0,0,0.052631579,0,0.666666667,0.192982456,0.122807018,0.01754386,0.5,0.5,0,0,0,0.107142857,0.017857143,0,0.017857143,0.857142857,1,0.018867925,0.830188679,0.094339623,0.018867925,0.037735849
355,1,0,0,0,0,0.609375,0.171875,0.203125,0.015625,1,0,0,0,0,0.019230769,0.038461538,0.019230769,0,0.923076923,1,0,0.862745098,0.117647059,0,0.019607843
356,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0.072727273,0.8,0.109090909,0,0.018181818
357,0.904761905,0,0,0.095238095,0,0.629032258,0.177419355,0.177419355,0.016129032,0,0,0,0,0,0.054545455,0,0.036363636,0,0.909090909,1,0,0.88,0.12,0,0
358,0.904761905,0,0,0.095238095,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0.019607843,0.862745098,0.117647059,0,0
359,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.163934426,0,0.016393443,0,0.819672131,1,0,0.862745098,0.117647059,0,0.019607843
360,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.133333333,0,0.033333333,0,0.833333333,1,0.038461538,0.846153846,0.115384615,0,0
361,0.95,0,0,0.05,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.133333333,0,0.033333333,0,0.833333333,1,0.019607843,0.862745098,0.117647059,0,0
362,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.147540984,0,0.032786885,0,0.819672131,1,0.056603774,0.830188679,0.113207547,0,0
363,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.166666667,0,0,0,0.833333333,1,0.037037037,0.814814815,0.111111111,0,0.037037037
364,0.95,0,0,0.05,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.1875,0,0.03125,0,0.78125,1,0.019607843,0.862745098,0.117647059,0,0
365,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.147540984,0,0.032786885,0,0.819672131,1,0.074074074,0.814814815,0.111111111,0,0
366,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.166666667,0,0,0,0.833333333,1,0,0.846153846,0.115384615,0,0.038461538
367,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.090909091,0.036363636,0,0,0.872727273,1,0,0.846153846,0.115384615,0,0.038461538
368,0.904761905,0,0,0.095238095,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.089285714,0,0.017857143,0,0.892857143,1,0.120689655,0.75862069,0.103448276,0,0.017241379
369,0.947368421,0,0,0.052631579,0,0.75,0.211538462,0.019230769,0.019230769,1,0,0,0,0,0.180327869,0,0,0.016393443,0.803278689,1,0.055555556,0.814814815,0.111111111,0,0.018518519
370,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.120689655,0,0.017241379,0,0.862068966,1,0.089285714,0.785714286,0.107142857,0,0.017857143
371,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0.071428571,0.785714286,0.107142857,0,0.035714286
372,0.947368421,0,0,0.052631579,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.180327869,0.016393443,0,0,0.803278689,1,0.018867925,0.830188679,0.113207547,0,0.037735849
373,0.95,0,0,0.05,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.120689655,0.75862069,0.103448276,0,0.017241379
374,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.037037037,0.814814815,0.111111111,0,0.037037037
375,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.055555556,0.018518519,0.018518519,0.018518519,0.888888889,1,0.056603774,0.830188679,0.113207547,0,0
376,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.055555556,0,0.018518519,0.018518519,0.907407407,1,0.090909091,0.8,0.109090909,0,0
377,1,0,0,0,0,0.690909091,0.2,0.090909091,0.018181818,0.5,0.5,0,0,0,0,0,0,0.04,0.96,1,0.177419355,0.709677419,0.080645161,0.016129032,0.016129032
378,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.120689655,0,0.017241379,0,0.862068966,1,0.019230769,0.846153846,0.115384615,0,0.019230769
379,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0.056603774,0,0,0,0.943396226,1,0.018867925,0.830188679,0.113207547,0,0.037735849
380,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.072727273,0,0.018181818,0.018181818,0.890909091,1,0.074074074,0.814814815,0.111111111,0,0
381,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.212121212,0,0.03030303,0,0.757575758,1,0,0.88,0.12,0,0
382,0.95,0,0,0.05,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.147540984,0,0.032786885,0,0.819672131,1,0,0.88,0.12,0,0
383,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.166666667,0,0,0,0.833333333,1,0,0.846153846,0.115384615,0,0.038461538
384,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.888888889,0,0,0,0.111111111,0.056603774,0.113207547,0,0.037735849,0.79245283,1,0.038461538,0.846153846,0.115384615,0,0
385,1,0,0,0,0,0.703703704,0.203703704,0.074074074,0.018518519,0.846153846,0.076923077,0,0.076923077,0,0,0.235294118,0.019607843,0,0.745098039,1,0,0.843137255,0.117647059,0.019607843,0.019607843
386,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.056603774,0.169811321,0,0,0.773584906,1,0,0.846153846,0.115384615,0,0.038461538
387,0.916666667,0.083333333,0,0,0.037735849,0.698113208,0.20754717,0.056603774,0,0.857142857,0.142857143,0,0,0,0.107142857,0.107142857,0,0.017857143,0.767857143,1,0.018867925,0.830188679,0.113207547,0,0.037735849
388,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.857142857,0,0,0,0.142857143,0.019607843,0.196078431,0,0.039215686,0.745098039,1,0.038461538,0.846153846,0.115384615,0,0
389,0.928571429,0,0,0.071428571,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.037735849,0.094339623,0.018867925,0.018867925,0.830188679,1,0.074074074,0.814814815,0.111111111,0,0
390,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0,0.08,0,0.02,0.9,1,0.163934426,0.721311475,0.098360656,0,0.016393443
391,0.909090909,0.090909091,0,0,0.018518519,0.703703704,0.203703704,0.074074074,0,1,0,0,0,0,0.037735849,0.150943396,0.018867925,0,0.79245283,1,0.055555556,0.814814815,0.111111111,0,0.018518519
392,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.777777778,0,0,0,0.222222222,0,0.137254902,0.019607843,0,0.843137255,1,0.089285714,0.785714286,0.107142857,0,0.017857143
393,0.95,0,0,0.05,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.120689655,0.75862069,0.103448276,0,0.017241379
394,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0,0,0,0,0,0.161290323,0,0.032258065,0,0.806451613,1,0.090909091,0.8,0.109090909,0,0
395,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.8,0,0,0,0.2,0.107142857,0.035714286,0,0.035714286,0.821428571,1,0.056603774,0.830188679,0.113207547,0,0
396,0.95,0,0.05,0,0,0.639344262,0.163934426,0.180327869,0.016393443,0,0,0,0,0,0.019230769,0,0.019230769,0,0.961538462,1,0.089285714,0.767857143,0.107142857,0.017857143,0.017857143
397,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.071428571,0,0.035714286,0,0.892857143,1,0.090909091,0.8,0.109090909,0,0
398,0.904761905,0,0,0.095238095,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.071428571,0,0.035714286,0,0.892857143,1,0.019607843,0.862745098,0.117647059,0,0
399,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.038461538,0.057692308,0,0,0.903846154,1,0.071428571,0.785714286,0.107142857,0,0.035714286
400,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.107142857,0.053571429,0,0,0.839285714,1,0.087719298,0.771929825,0.105263158,0,0.035087719
401,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0,0.862745098,0.117647059,0,0.019607843
402,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.038461538,0,0,0,0.961538462,1,0.118644068,0.745762712,0.101694915,0,0.033898305
403,1,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,1,0,0,0,0,0.074074074,0,0,0.037037037,0.888888889,1,0.019607843,0.862745098,0.117647059,0,0
404,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.105263158,0.771929825,0.105263158,0,0.01754386
405,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0,0.846153846,0.115384615,0,0.038461538
406,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0.018867925,0.830188679,0.113207547,0,0.037735849
407,0.941176471,0,0,0.058823529,0,0.684210526,0.192982456,0.105263158,0.01754386,0.75,0,0,0.25,0,0.074074074,0.055555556,0,0,0.87037037,1,0.018867925,0.830188679,0.113207547,0,0.037735849
408,0.95,0,0,0.05,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.15,0.733333333,0.1,0,0.016666667
409,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.118644068,0.016949153,0.033898305,0,0.830508475,1,0,0.88,0.12,0,0
410,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.180327869,0,0,0,0.819672131,1,0.018867925,0.830188679,0.113207547,0,0.037735849
411,0.95,0.05,0,0,0,0.730769231,0.211538462,0.038461538,0.019230769,0,0,0,0,0,0.19047619,0,0.015873016,0,0.793650794,1,0.055555556,0.796296296,0.111111111,0.018518519,0.018518519
412,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.056603774,0,0,0,0.943396226,1,0.147540984,0.721311475,0.098360656,0,0.032786885
413,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.147540984,0.721311475,0.098360656,0,0.032786885
414,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0,0,0.038461538,0,0.961538462,1,0.21875,0.6875,0.09375,0,0
415,0.904761905,0,0,0.095238095,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.152542373,0.745762712,0.101694915,0,0
416,0.9,0,0,0.1,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.13559322,0,0.016949153,0.016949153,0.830508475,1,0,0.88,0.12,0,0
417,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,0.8,0,0,0,0.2,0,0.06,0,0.02,0.92,1,0.089285714,0.785714286,0.107142857,0,0.017857143
