,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
10,0.461538462,0.461538462,0.076923077,0,0,0.76744186,0.23255814,0,0,0.8125,0,0,0.125,0.0625,0.017857143,0.232142857,0.089285714,0.660714286,1,0,0.796296296,0.12962963,0.074074074
11,0.428571429,0.428571429,0.071428571,0.071428571,0.022727273,0.75,0.204545455,0.022727273,0,0.8,0,0.066666667,0.066666667,0.066666667,0.018181818,0.236363636,0.072727273,0.672727273,1,0,0.796296296,0.12962963,0.074074074
12,0.5,0.416666667,0.083333333,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,0.923076923,0,0,0.076923077,0,0,0.226415094,0.056603774,0.716981132,1,0,0.803571429,0.089285714,0.107142857
13,0.466666667,0.466666667,0.066666667,0,0.045454545,0.704545455,0.227272727,0.022727273,0,0.909090909,0.090909091,0,0,0,0.06779661,0.186440678,0.084745763,0.661016949,1,0.018181818,0.781818182,0.127272727,0.072727273
14,0.538461538,0.384615385,0.076923077,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,1,0,0,0,0,0,0.2,0.090909091,0.709090909,1,0.035714286,0.803571429,0.089285714,0.071428571
15,0.5625,0.3125,0.0625,0.0625,0,0.708333333,0.208333333,0.0625,0.020833333,0.909090909,0,0,0.090909091,0,0.018867925,0.188679245,0.037735849,0.754716981,1,0,0.785714286,0.107142857,0.107142857
16,0.5,0.357142857,0.071428571,0.071428571,0,0.739130435,0.217391304,0.02173913,0.02173913,0.923076923,0,0,0.076923077,0,0.018518519,0.222222222,0.055555556,0.703703704,1,0,0.8,0.109090909,0.090909091
17,0.571428571,0.357142857,0.071428571,0,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,1,0,0,0,0,0,0.185185185,0.074074074,0.740740741,1,0.035087719,0.789473684,0.087719298,0.087719298
18,0.625,0.3125,0.0625,0,0,0.693877551,0.204081633,0.081632653,0.020408163,1,0,0,0,0,0.032786885,0.147540984,0.147540984,0.672131148,1,0,0.88,0.12,0
19,0.666666667,0.208333333,0.041666667,0.083333333,0,0.708333333,0.208333333,0.0625,0.020833333,1,0,0,0,0,0.133333333,0.05,0.033333333,0.783333333,1,0,0.785714286,0.107142857,0.107142857
20,0.652173913,0.217391304,0.043478261,0.086956522,0.02,0.68,0.2,0.08,0.02,0.75,0,0,0.25,0,0.089285714,0.053571429,0.017857143,0.839285714,1,0,0.789473684,0.087719298,0.122807018
21,0.5625,0.3125,0.125,0,0,0.723404255,0.191489362,0.063829787,0.021276596,0.833333333,0,0,0,0.166666667,0.016666667,0.166666667,0.15,0.666666667,1,0,0.86,0.14,0
22,0.538461538,0.384615385,0.076923077,0,0,0.739130435,0.217391304,0.02173913,0.02173913,0.923076923,0,0,0.076923077,0,0.019230769,0.230769231,0.019230769,0.730769231,1,0,0.75862069,0.103448276,0.137931034
23,0.5,0.428571429,0.071428571,0,0.02173913,0.717391304,0.217391304,0.02173913,0.02173913,0.785714286,0,0,0.071428571,0.142857143,0,0.211538462,0.038461538,0.75,1,0,0.771929825,0.105263158,0.122807018
24,0.692307692,0.269230769,0.038461538,0,0.02173913,0.695652174,0.217391304,0.065217391,0,0,0,0,0,0,0.052631579,0,0.070175439,0.877192982,1,0.166666667,0.651515152,0.106060606,0.075757576
25,0.666666667,0.259259259,0.037037037,0.037037037,0,0.727272727,0.227272727,0.022727273,0.022727273,1,0,0,0,0,0.112903226,0.016129032,0.080645161,0.790322581,1,0.131147541,0.68852459,0.131147541,0.049180328
26,0.571428571,0.333333333,0.047619048,0.047619048,0.043478261,0.695652174,0.217391304,0,0.043478261,0.833333333,0,0,0,0.166666667,0.131147541,0.081967213,0.049180328,0.737704918,1,0,0.8,0.109090909,0.090909091
27,0.714285714,0.238095238,0.047619048,0,0,0.733333333,0.222222222,0.022222222,0.022222222,0.8,0.2,0,0,0,0.107142857,0.089285714,0,0.803571429,1,0.063492063,0.682539683,0.111111111,0.142857143
28,0.65,0.3,0.05,0,0.022222222,0.733333333,0.2,0.022222222,0.022222222,0.714285714,0,0.142857143,0,0.142857143,0.107142857,0.107142857,0,0.785714286,1,0.032786885,0.704918033,0.114754098,0.147540984
29,0.631578947,0.263157895,0.052631579,0.052631579,0.02173913,0.739130435,0.217391304,0,0.02173913,0.857142857,0,0,0,0.142857143,0.116666667,0.1,0.05,0.733333333,1,0,0.818181818,0.090909091,0.090909091
30,0.647058824,0.294117647,0.058823529,0,0.02173913,0.717391304,0.217391304,0.02173913,0.02173913,0.875,0.125,0,0,0,0.079365079,0.126984127,0.126984127,0.666666667,1,0.019230769,0.846153846,0.115384615,0.019230769
31,0.666666667,0.208333333,0.041666667,0.083333333,0.02,0.68,0.2,0.08,0.02,1,0,0,0,0,0.037037037,0.037037037,0.037037037,0.888888889,1,0.06557377,0.737704918,0.081967213,0.114754098
32,0.611111111,0.277777778,0.055555556,0.055555556,0,0.739130435,0.217391304,0.02173913,0.02173913,0.888888889,0,0,0,0.111111111,0.019230769,0.153846154,0.019230769,0.807692308,1,0.049180328,0.721311475,0.098360656,0.131147541
33,0.666666667,0.277777778,0.055555556,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,0.75,0,0,0.125,0.125,0.055555556,0.111111111,0.018518519,0.814814815,1,0.033333333,0.75,0.083333333,0.133333333
34,0.636363636,0.272727273,0.045454545,0.045454545,0.020408163,0.673469388,0.204081633,0.081632653,0.020408163,1,0,0,0,0,0.122807018,0.070175439,0,0.807017544,1,0,0.75862069,0.103448276,0.137931034
35,0.72,0.24,0.04,0,0.02173913,0.717391304,0.217391304,0.043478261,0,0,0,0,0,0,0.161290323,0,0.032258065,0.806451613,1,0.06557377,0.721311475,0.098360656,0.114754098
36,0.76,0.2,0.04,0,0,0.666666667,0.196078431,0.117647059,0.019607843,0,0,0,0,0,0.134328358,0,0.119402985,0.746268657,1,0,0.862745098,0.117647059,0.019607843
37,0.692307692,0.269230769,0.038461538,0,0,0.64,0.2,0.14,0.02,1,0,0,0,0,0.081967213,0.016393443,0.098360656,0.803278689,1,0.070175439,0.736842105,0.140350877,0.052631579
38,0.692307692,0.230769231,0.076923077,0,0,0.717391304,0.195652174,0.065217391,0.02173913,1,0,0,0,0,0.163934426,0.016393443,0.016393443,0.803278689,1,0.049180328,0.68852459,0.131147541,0.131147541
39,0.727272727,0.227272727,0.045454545,0,0.043478261,0.717391304,0.217391304,0.02173913,0,0.5,0.5,0,0,0,0.179104478,0.029850746,0.074626866,0.71641791,1,0,0.833333333,0.092592593,0.074074074
40,0.652173913,0.217391304,0.043478261,0.086956522,0,0.708333333,0.208333333,0.0625,0.020833333,1,0,0,0,0,0.074074074,0.074074074,0,0.851851852,1,0.049180328,0.721311475,0.098360656,0.131147541
41,0.647058824,0.294117647,0.058823529,0,0,0.68,0.2,0.1,0.02,1,0,0,0,0,0.035714286,0.142857143,0.071428571,0.75,1,0,0.8,0.109090909,0.090909091
42,0.523809524,0.380952381,0.047619048,0.047619048,0.06,0.62,0.2,0.1,0.02,1,0,0,0,0,0.056603774,0.094339623,0,0.849056604,1,0.033333333,0.733333333,0.1,0.133333333
43,0.76,0.2,0.04,0,0,0.653846154,0.192307692,0.134615385,0.019230769,0,0,0,0,0,0,0,0.107142857,0.892857143,1,0.131147541,0.721311475,0.098360656,0.049180328
44,0.62962963,0.222222222,0.074074074,0.074074074,0.040816327,0.673469388,0.183673469,0.102040816,0,0,0,0,0,0,0.016949153,0,0.13559322,0.847457627,1,0.152542373,0.745762712,0.101694915,0
45,0.470588235,0.352941176,0.058823529,0.117647059,0,0.75,0.227272727,0,0.022727273,0.916666667,0,0,0,0.083333333,0,0.196428571,0.107142857,0.696428571,1,0.054545455,0.781818182,0.127272727,0.036363636
46,0.703703704,0.222222222,0.074074074,0,0,0.70212766,0.191489362,0.085106383,0.021276596,0,0,0,0,0,0.133333333,0,0.033333333,0.833333333,1,0.080645161,0.677419355,0.129032258,0.112903226
47,0.652173913,0.260869565,0.043478261,0.043478261,0,0.717391304,0.217391304,0.043478261,0.02173913,0.8,0,0,0,0.2,0.037735849,0.075471698,0.018867925,0.867924528,1,0.109375,0.671875,0.109375,0.109375
48,0.533333333,0.4,0.066666667,0,0,0.76744186,0.23255814,0,0,1,0,0,0,0,0.079365079,0.174603175,0.126984127,0.619047619,1,0.019230769,0.826923077,0.134615385,0.019230769
49,0.428571429,0.428571429,0.071428571,0.071428571,0.023255814,0.744186047,0.23255814,0,0,0.8,0.066666667,0,0.133333333,0,0.037037037,0.240740741,0.037037037,0.685185185,1,0,0.767857143,0.125,0.107142857
50,0.5,0.357142857,0.071428571,0.071428571,0.02173913,0.739130435,0.217391304,0,0.02173913,0.916666667,0,0,0.083333333,0,0.035714286,0.196428571,0.071428571,0.696428571,1,0,0.833333333,0.092592593,0.074074074
51,0.461538462,0.384615385,0.076923077,0.076923077,0,0.739130435,0.217391304,0.02173913,0.02173913,0.928571429,0,0,0.071428571,0,0,0.245283019,0.056603774,0.698113208,1,0,0.8,0.109090909,0.090909091
52,0.5,0.3125,0.1875,0,0,0.790697674,0.186046512,0,0.023255814,0.846153846,0,0,0.076923077,0.076923077,0.033898305,0.186440678,0.118644068,0.661016949,1,0.037037037,0.777777778,0.148148148,0.037037037
53,0.571428571,0.357142857,0.071428571,0,0,0.75,0.227272727,0,0.022727273,0.785714286,0.071428571,0,0.071428571,0.071428571,0.035714286,0.214285714,0.071428571,0.678571429,1,0,0.781818182,0.127272727,0.090909091
54,0.611111111,0.277777778,0.055555556,0.055555556,0,0.723404255,0.212765957,0.042553191,0.021276596,0.888888889,0,0,0,0.111111111,0.019607843,0.156862745,0,0.823529412,1,0.032786885,0.721311475,0.098360656,0.147540984
55,0.588235294,0.352941176,0.058823529,0,0,0.70212766,0.212765957,0.063829787,0.021276596,1,0,0,0,0,0.017241379,0.155172414,0.120689655,0.706896552,1,0.054545455,0.781818182,0.127272727,0.036363636
56,0.65,0.3,0.05,0,0,0.76744186,0.209302326,0,0.023255814,0.857142857,0,0.142857143,0,0,0.051724138,0.120689655,0.086206897,0.74137931,1,0.114754098,0.68852459,0.131147541,0.06557377
57,0.703703704,0.222222222,0.037037037,0.037037037,0,0.647058824,0.196078431,0.137254902,0.019607843,0,0,0,0,0,0.038461538,0,0,0.961538462,1,0.107692308,0.661538462,0.107692308,0.123076923
58,0.631578947,0.263157895,0.052631579,0.052631579,0,0.755555556,0.222222222,0,0.022222222,1,0,0,0,0,0.033898305,0.118644068,0.118644068,0.728813559,1,0.105263158,0.771929825,0.105263158,0.01754386
59,0.5,0.333333333,0.055555556,0.111111111,0.021276596,0.70212766,0.212765957,0.063829787,0,0.818181818,0,0,0.090909091,0.090909091,0.01754386,0.157894737,0.105263158,0.719298246,1,0,0.846153846,0.115384615,0.038461538
60,0.625,0.3125,0.0625,0,0,0.755555556,0.222222222,0,0.022222222,0.9,0,0,0.1,0,0.05,0.15,0.116666667,0.683333333,1,0.037037037,0.814814815,0.111111111,0.037037037
61,0.5,0.388888889,0.055555556,0.055555556,0,0.761904762,0.238095238,0,0,0.714285714,0,0,0.142857143,0.142857143,0.018518519,0.185185185,0.055555556,0.740740741,1,0.051724138,0.724137931,0.137931034,0.086206897
62,0.5,0.375,0.0625,0.0625,0,0.744186047,0.23255814,0.023255814,0,0.846153846,0.076923077,0,0.076923077,0,0.038461538,0.230769231,0,0.730769231,1,0.033333333,0.7,0.133333333,0.133333333
63,0.571428571,0.357142857,0.071428571,0,0.02173913,0.717391304,0.195652174,0.065217391,0,0.769230769,0.076923077,0.076923077,0.076923077,0,0,0.230769231,0.038461538,0.730769231,1,0.017241379,0.74137931,0.120689655,0.120689655
64,0.588235294,0.352941176,0.058823529,0,0.040816327,0.673469388,0.204081633,0.081632653,0,0.777777778,0,0,0.111111111,0.111111111,0,0.127272727,0.090909091,0.781818182,1,0.035714286,0.803571429,0.089285714,0.071428571
65,0.533333333,0.333333333,0.066666667,0.066666667,0.042553191,0.70212766,0.212765957,0.042553191,0,0.9,0.1,0,0,0,0.017241379,0.172413793,0.120689655,0.689655172,1,0.018867925,0.849056604,0.094339623,0.037735849
66,0.5625,0.375,0.0625,0,0,0.733333333,0.222222222,0.022222222,0.022222222,1,0,0,0,0,0.080645161,0.161290323,0.112903226,0.64516129,1,0,0.826923077,0.134615385,0.038461538
67,0.625,0.3125,0.0625,0,0,0.772727273,0.204545455,0,0.022727273,0.75,0,0.083333333,0.083333333,0.083333333,0.05,0.166666667,0.116666667,0.666666667,1,0.018867925,0.811320755,0.132075472,0.037735849
68,0.588235294,0.294117647,0.058823529,0.058823529,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0.888888889,0,0,0,0.111111111,0,0.153846154,0.038461538,0.807692308,1,0,0.803571429,0.089285714,0.107142857
69,0.625,0.3125,0.0625,0,0,0.708333333,0.208333333,0.0625,0.020833333,1,0,0,0,0,0.018181818,0.163636364,0.072727273,0.745454545,1,0.035087719,0.771929825,0.105263158,0.087719298
70,0.571428571,0.357142857,0.071428571,0,0,0.755555556,0.222222222,0,0.022222222,0.846153846,0,0,0.076923077,0.076923077,0.018181818,0.2,0.072727273,0.709090909,1,0.017857143,0.785714286,0.107142857,0.089285714
71,0.384615385,0.538461538,0.076923077,0,0.022222222,0.711111111,0.222222222,0.044444444,0,0.928571429,0,0,0.071428571,0,0.01754386,0.228070175,0.105263158,0.649122807,1,0,0.811320755,0.132075472,0.056603774
72,0.384615385,0.461538462,0.153846154,0,0.023255814,0.76744186,0.209302326,0,0,0.8125,0,0,0.0625,0.125,0,0.228070175,0.122807018,0.649122807,1,0.018867925,0.811320755,0.132075472,0.037735849
73,0.571428571,0.357142857,0.071428571,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.833333333,0,0,0,0.166666667,0.019230769,0.192307692,0.019230769,0.769230769,1,0.016949153,0.762711864,0.084745763,0.13559322
74,0.647058824,0.294117647,0.058823529,0,0,0.739130435,0.217391304,0.02173913,0.02173913,0.888888889,0,0,0,0.111111111,0.019230769,0.153846154,0.019230769,0.807692308,1,0.064516129,0.709677419,0.096774194,0.129032258
75,0.625,0.3125,0.0625,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,0.888888889,0,0,0.111111111,0,0,0.150943396,0.056603774,0.79245283,1,0.066666667,0.75,0.083333333,0.1
76,0.555555556,0.277777778,0.055555556,0.111111111,0,0.708333333,0.208333333,0.0625,0.020833333,0.9,0,0,0,0.1,0.018518519,0.166666667,0.055555556,0.759259259,1,0,0.8,0.109090909,0.090909091
77,0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.875,0,0,0.0625,0.0625,0.018181818,0.254545455,0.072727273,0.654545455,1,0,0.781818182,0.127272727,0.090909091
78,0.5,0.416666667,0.083333333,0,0,0.755555556,0.222222222,0,0.022222222,0.866666667,0,0,0.066666667,0.066666667,0,0.228070175,0.122807018,0.649122807,1,0,0.846153846,0.115384615,0.038461538
79,0.52173913,0.304347826,0.043478261,0.130434783,0.047619048,0.69047619,0.238095238,0.023809524,0,0.555555556,0.333333333,0,0,0.111111111,0.033333333,0.133333333,0.133333333,0.7,1,0.090909091,0.745454545,0.163636364,0
80,0.666666667,0.277777778,0.055555556,0,0,0.723404255,0.212765957,0.042553191,0.021276596,0.875,0,0,0.125,0,0,0.134615385,0.038461538,0.826923077,1,0.080645161,0.709677419,0.096774194,0.112903226
81,0.466666667,0.4,0.066666667,0.066666667,0,0.76744186,0.23255814,0,0,0.923076923,0,0,0.076923077,0,0.051724138,0.206896552,0.086206897,0.655172414,1,0.018518519,0.796296296,0.12962963,0.055555556
82,0.5,0.4375,0.0625,0,0.023255814,0.744186047,0.23255814,0,0,0.833333333,0,0,0,0.166666667,0.072727273,0.181818182,0.018181818,0.727272727,1,0.016949153,0.728813559,0.118644068,0.13559322
83,0.545454545,0.272727273,0.136363636,0.045454545,0.020408163,0.673469388,0.163265306,0.142857143,0,1,0,0,0,0,0.052631579,0.105263158,0.070175439,0.771929825,1,0.017857143,0.75,0.142857143,0.089285714
84,0.739130435,0.217391304,0.043478261,0,0.02,0.66,0.18,0.14,0,0.333333333,0.333333333,0.333333333,0,0,0.089285714,0.053571429,0.017857143,0.839285714,1,0.033333333,0.716666667,0.116666667,0.133333333
85,0.461538462,0.461538462,0.076923077,0,0,0.75,0.227272727,0.022727273,0,0.928571429,0,0,0.071428571,0,0.016949153,0.220338983,0.13559322,0.627118644,1,0.019230769,0.826923077,0.134615385,0.019230769
86,0.666666667,0.238095238,0.047619048,0.047619048,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,1,0,0,0,0,0.037735849,0.075471698,0.018867925,0.867924528,1,0.033333333,0.75,0.083333333,0.133333333
87,0.652173913,0.304347826,0.043478261,0,0.053571429,0.571428571,0.178571429,0.178571429,0.017857143,1,0,0,0,0,0.038461538,0.019230769,0,0.942307692,1,0.016666667,0.75,0.083333333,0.15
88,0.5625,0.375,0.0625,0,0.02173913,0.717391304,0.217391304,0.02173913,0.02173913,0.818181818,0,0,0.090909091,0.090909091,0.051724138,0.155172414,0.086206897,0.706896552,1,0,0.814814815,0.111111111,0.074074074
89,0.538461538,0.384615385,0.076923077,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.916666667,0,0,0.083333333,0,0.037037037,0.203703704,0.037037037,0.722222222,1,0,0.789473684,0.087719298,0.122807018
90,0.461538462,0.384615385,0.153846154,0,0.022222222,0.755555556,0.2,0,0.022222222,0.923076923,0,0,0.076923077,0,0.016949153,0.203389831,0.13559322,0.644067797,1,0.019230769,0.846153846,0.115384615,0.019230769
91,0.5,0.428571429,0.071428571,0,0.042553191,0.70212766,0.212765957,0.042553191,0,0.909090909,0,0,0.090909091,0,0.033898305,0.169491525,0.118644068,0.677966102,1,0,0.865384615,0.096153846,0.038461538
92,0.526315789,0.368421053,0.052631579,0.052631579,0,0.761904762,0.214285714,0.023809524,0,0.818181818,0,0.090909091,0.090909091,0,0.063492063,0.158730159,0.142857143,0.634920635,1,0.038461538,0.788461538,0.173076923,0
93,0.461538462,0.461538462,0.076923077,0,0.044444444,0.711111111,0.2,0.044444444,0,0.733333333,0.066666667,0.066666667,0,0.133333333,0,0.240740741,0.074074074,0.685185185,1,0,0.781818182,0.127272727,0.090909091
94,0.533333333,0.333333333,0.066666667,0.066666667,0.02173913,0.739130435,0.217391304,0,0.02173913,0.833333333,0,0,0.083333333,0.083333333,0,0.196078431,0.019607843,0.784313725,1,0.033898305,0.762711864,0.084745763,0.118644068
95,0.578947368,0.315789474,0.052631579,0.052631579,0,0.75,0.227272727,0.022727273,0,0.8,0,0,0.2,0,0.074074074,0.148148148,0,0.777777778,1,0.033333333,0.716666667,0.116666667,0.133333333
96,0.571428571,0.357142857,0.071428571,0,0,0.739130435,0.195652174,0.043478261,0.02173913,0.846153846,0,0.076923077,0.076923077,0,0,0.214285714,0.107142857,0.678571429,1,0.018518519,0.796296296,0.12962963,0.055555556
97,0.461538462,0.384615385,0.076923077,0.076923077,0.02173913,0.739130435,0.217391304,0,0.02173913,0.857142857,0,0,0.142857143,0,0,0.214285714,0.107142857,0.678571429,1,0,0.865384615,0.096153846,0.038461538
98,0.5,0.375,0.0625,0.0625,0,0.717391304,0.217391304,0.043478261,0.02173913,0.846153846,0,0,0.076923077,0.076923077,0,0.189655172,0.137931034,0.672413793,1,0.019607843,0.843137255,0.137254902,0
99,0.428571429,0.428571429,0.071428571,0.071428571,0,0.75,0.227272727,0,0.022727273,0.8125,0,0,0.0625,0.125,0,0.240740741,0.074074074,0.685185185,1,0,0.796296296,0.12962963,0.074074074
100,0.588235294,0.294117647,0.058823529,0.058823529,0,0.723404255,0.212765957,0.042553191,0.021276596,1,0,0,0,0,0.018518519,0.166666667,0.055555556,0.759259259,1,0.051724138,0.75862069,0.103448276,0.086206897
101,0.5,0.428571429,0.071428571,0,0,0.75,0.204545455,0.022727273,0.022727273,0.857142857,0,0.071428571,0.071428571,0,0,0.224137931,0.137931034,0.637931034,1,0.037735849,0.79245283,0.150943396,0.018867925
102,0.538461538,0.384615385,0.076923077,0,0.023255814,0.76744186,0.209302326,0,0,0.785714286,0.071428571,0.071428571,0.071428571,0,0.054545455,0.236363636,0.036363636,0.672727273,1,0,0.754385965,0.122807018,0.122807018
103,0.428571429,0.5,0.071428571,0,0,0.761904762,0.238095238,0,0,0.8125,0,0,0.125,0.0625,0.038461538,0.25,0,0.711538462,1,0,0.711864407,0.13559322,0.152542373
104,0.5625,0.375,0.0625,0,0,0.780487805,0.219512195,0,0,0.833333333,0.083333333,0.083333333,0,0,0,0.214285714,0.107142857,0.678571429,1,0.116666667,0.683333333,0.15,0.05
105,0.625,0.3125,0.0625,0,0.02173913,0.717391304,0.217391304,0.02173913,0.02173913,0.888888889,0.111111111,0,0,0,0.032786885,0.147540984,0.147540984,0.672131148,1,0.056603774,0.830188679,0.113207547,0
106,0.625,0.3125,0.0625,0,0,0.755555556,0.222222222,0,0.022222222,0.9,0,0,0.1,0,0.034482759,0.155172414,0.103448276,0.706896552,1,0.053571429,0.785714286,0.107142857,0.053571429
107,0.461538462,0.461538462,0.076923077,0,0,0.733333333,0.222222222,0.044444444,0,0.866666667,0,0,0.133333333,0,0,0.228070175,0.122807018,0.649122807,1,0,0.826923077,0.134615385,0.038461538
108,0.384615385,0.538461538,0.076923077,0,0,0.761904762,0.238095238,0,0,0.823529412,0,0,0.117647059,0.058823529,0.018181818,0.254545455,0.072727273,0.654545455,1,0,0.763636364,0.145454545,0.090909091
109,0.538461538,0.384615385,0.076923077,0,0,0.772727273,0.204545455,0,0.022727273,0.857142857,0,0.071428571,0.071428571,0,0.018867925,0.245283019,0.037735849,0.698113208,1,0.017241379,0.74137931,0.120689655,0.120689655
110,0.571428571,0.357142857,0.071428571,0,0,0.755555556,0.222222222,0,0.022222222,0.846153846,0,0,0.076923077,0.076923077,0,0.211538462,0.038461538,0.75,1,0.033898305,0.745762712,0.101694915,0.118644068
111,0.6,0.333333333,0.066666667,0,0,0.704545455,0.227272727,0.045454545,0.022727273,0.714285714,0.214285714,0,0,0.071428571,0.035087719,0.228070175,0.087719298,0.649122807,1,0,0.759259259,0.166666667,0.074074074
112,0.611111111,0.277777778,0.055555556,0.055555556,0.020408163,0.693877551,0.204081633,0.06122449,0.020408163,1,0,0,0,0,0,0.118644068,0.152542373,0.728813559,1,0.056603774,0.849056604,0.094339623,0
113,0.571428571,0.357142857,0.071428571,0,0,0.755555556,0.222222222,0,0.022222222,0.846153846,0,0,0,0.153846154,0.018181818,0.2,0.072727273,0.709090909,1,0.017857143,0.785714286,0.107142857,0.089285714
114,0.466666667,0.333333333,0.133333333,0.066666667,0,0.76744186,0.186046512,0.023255814,0.023255814,0.705882353,0.058823529,0.058823529,0,0.176470588,0,0.259259259,0.074074074,0.666666667,1,0,0.759259259,0.166666667,0.074074074
115,0.5,0.375,0.125,0,0.02173913,0.717391304,0.195652174,0.065217391,0,1,0,0,0,0,0.037735849,0.188679245,0.018867925,0.754716981,1,0.033333333,0.716666667,0.116666667,0.133333333
116,0.5625,0.3125,0.0625,0.0625,0,0.708333333,0.208333333,0.0625,0.020833333,0.909090909,0,0,0,0.090909091,0.017241379,0.172413793,0.120689655,0.689655172,1,0,0.862745098,0.117647059,0.019607843
117,0.625,0.3125,0.0625,0,0,0.693877551,0.204081633,0.081632653,0.020408163,0.9,0,0,0,0.1,0,0.155172414,0.137931034,0.706896552,1,0.019230769,0.846153846,0.115384615,0.019230769
118,0.5,0.3125,0.0625,0.125,0.021276596,0.680851064,0.212765957,0.085106383,0,0.833333333,0.166666667,0,0,0,0,0.206896552,0.137931034,0.655172414,1,0,0.86,0.14,0
119,0.416666667,0.5,0.083333333,0,0.042553191,0.70212766,0.212765957,0,0.042553191,1,0,0,0,0,0.018867925,0.226415094,0.037735849,0.716981132,1,0,0.789473684,0.087719298,0.122807018
120,0.466666667,0.4,0.133333333,0,0.022727273,0.75,0.204545455,0.022727273,0,1,0,0,0,0,0.071428571,0.196428571,0.035714286,0.696428571,1,0.017241379,0.74137931,0.120689655,0.120689655
121,0.6,0.25,0.05,0.1,0,0.755555556,0.222222222,0,0.022222222,1,0,0,0,0,0.05,0.116666667,0.116666667,0.716666667,1,0.072727273,0.8,0.109090909,0.018181818
