,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,0.906976744,0.093023256,0,0.78,0,0.04,0.18,1,0.017241379,0,0.344827586,0.5,0.137931034
1,0.906976744,0.093023256,0,0.735849057,0.056603774,0,0.20754717,1,0.071428571,0,0.321428571,0.5,0.107142857
2,0.917647059,0.082352941,0,0.654545455,0.090909091,0.036363636,0.218181818,1,0.054545455,0.090909091,0.363636364,0.490909091,0
3,0.939759036,0.060240964,0.068965517,0.017241379,0.068965517,0.344827586,0.5,1,0.672727273,0.036363636,0.036363636,0.2,0.054545455
4,0.928571429,0.071428571,0.035714286,0.017857143,0.071428571,0.375,0.5,1,0.722222222,0.037037037,0.018518519,0.185185185,0.037037037
5,0.962962963,0.037037037,0,0.054545455,0.090909091,0.309090909,0.545454545,1,0.696428571,0.053571429,0.089285714,0.107142857,0.053571429
6,0.951219512,0.048780488,0,0.120689655,0.137931034,0.24137931,0.5,1,0.620689655,0.017241379,0.017241379,0.224137931,0.120689655
7,0.928571429,0.071428571,0,0.056603774,0.056603774,0.433962264,0.452830189,1,0.722222222,0,0,0.203703704,0.074074074
8,0.951219512,0.048780488,0.019230769,0.038461538,0.019230769,0.326923077,0.596153846,1,0.609375,0.046875,0,0.171875,0.171875
9,0.939759036,0.060240964,0.019607843,0.019607843,0,0.352941176,0.607843137,1,0.603174603,0.047619048,0.031746032,0.158730159,0.158730159
10,0.939759036,0.060240964,0,0.714285714,0.107142857,0,0.178571429,1,0.016949153,0.033898305,0.288135593,0.542372881,0.118644068
11,0.951219512,0.048780488,0.05,0.65,0.116666667,0.083333333,0.1,1,0,0.033333333,0.166666667,0.666666667,0.133333333
12,0.987341772,0.012658228,0.051724138,0.655172414,0.086206897,0.034482759,0.172413793,1,0.030769231,0.046153846,0.184615385,0.553846154,0.184615385
13,0.975,0.025,0.055555556,0.703703704,0.018518519,0.037037037,0.185185185,1,0.029411765,0.029411765,0.176470588,0.529411765,0.235294118
14,0.987341772,0.012658228,0.087719298,0.666666667,0.035087719,0.087719298,0.122807018,1,0.053571429,0,0.321428571,0.517857143,0.107142857
