"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V',))","('VP', ('VP', 'NPA'))",
0.5,0.416666667,0.083333333,0,0.022222222,0.755555556,0.2,0,0.022222222,0.8,0,0.066666667,0.133333333,0,0,0.245283019,0.056603774,0.698113208,1,0,0.785714286,0.107142857,0.107142857,10
0.538461538,0.384615385,0.076923077,0,0,0.739130435,0.217391304,0.02173913,0.02173913,0.857142857,0,0,0,0.142857143,0,0.218181818,0.090909091,0.690909091,1,0,0.814814815,0.111111111,0.074074074,11
0.5,0.416666667,0.083333333,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,1,0,0,0,0,0,0.222222222,0.074074074,0.703703704,1,0.017857143,0.803571429,0.089285714,0.089285714,12
0.5,0.357142857,0.071428571,0.071428571,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,1,0,0,0,0,0,0.20754717,0.056603774,0.735849057,1,0.017857143,0.803571429,0.089285714,0.089285714,13
0.625,0.3125,0.0625,0,0,0.744186047,0.209302326,0.023255814,0.023255814,0.5625,0.125,0.0625,0.25,0,0,0.222222222,0.074074074,0.703703704,1,0.017857143,0.732142857,0.160714286,0.089285714,14
0.714285714,0.238095238,0.047619048,0,0,0.693877551,0.204081633,0.081632653,0.020408163,0.8,0,0,0.2,0,0.081967213,0.06557377,0.098360656,0.754098361,1,0.018518519,0.814814815,0.111111111,0.055555556,15
0.72,0.2,0.04,0.04,0.01754386,0.596491228,0.175438596,0.192982456,0.01754386,0,0,0,0,0,0.035087719,0,0.087719298,0.877192982,1,0,0.833333333,0.092592593,0.074074074,16
0.538461538,0.384615385,0.076923077,0,0,0.723404255,0.212765957,0.042553191,0.021276596,0.923076923,0,0,0,0.076923077,0,0.214285714,0.107142857,0.678571429,1,0,0.830188679,0.113207547,0.056603774,17
0.647058824,0.294117647,0.058823529,0,0,0.755555556,0.222222222,0,0.022222222,1,0,0,0,0,0.089285714,0.142857143,0.017857143,0.75,1,0.033333333,0.733333333,0.1,0.133333333,18
0.533333333,0.4,0.066666667,0,0,0.761904762,0.214285714,0.023809524,0,0.785714286,0.071428571,0.071428571,0.071428571,0,0.072727273,0.236363636,0.018181818,0.672727273,1,0,0.706896552,0.155172414,0.137931034,19
0.72,0.2,0.04,0.04,0,0.666666667,0.196078431,0.117647059,0.019607843,1,0,0,0,0,0.087719298,0.01754386,0.035087719,0.859649123,1,0.033898305,0.745762712,0.101694915,0.118644068,20
0.75,0.208333333,0.041666667,0,0.018867925,0.641509434,0.188679245,0.132075472,0.018867925,0,0,0,0,0,0.074074074,0,0,0.925925926,1,0.048387097,0.725806452,0.080645161,0.14516129,21
0.730769231,0.230769231,0.038461538,0,0,0.673469388,0.204081633,0.102040816,0.020408163,0,0,0,0,0,0.084745763,0,0.06779661,0.847457627,1,0.098360656,0.704918033,0.114754098,0.081967213,22
0.625,0.25,0.083333333,0.041666667,0,0.70212766,0.191489362,0.085106383,0.021276596,1,0,0,0,0,0.018518519,0.074074074,0.055555556,0.851851852,1,0.111111111,0.666666667,0.126984127,0.095238095,23
0.631578947,0.263157895,0.105263158,0,0.021276596,0.723404255,0.191489362,0.042553191,0.021276596,1,0,0,0,0,0.05,0.1,0.116666667,0.733333333,1,0.071428571,0.785714286,0.107142857,0.035714286,24
0.619047619,0.285714286,0.095238095,0,0,0.744186047,0.209302326,0.046511628,0,0.6,0.1,0,0.2,0.1,0.06557377,0.114754098,0.114754098,0.704918033,1,0.054545455,0.745454545,0.163636364,0.036363636,25
0.7,0.25,0.05,0,0.02,0.66,0.2,0.1,0.02,0.666666667,0.166666667,0,0.166666667,0,0,0.089285714,0.107142857,0.803571429,1,0.070175439,0.771929825,0.105263158,0.052631579,26
0.695652174,0.260869565,0.043478261,0,0.022222222,0.733333333,0.222222222,0.022222222,0,0.666666667,0,0,0.333333333,0,0.016949153,0.033898305,0.13559322,0.813559322,1,0.177419355,0.709677419,0.096774194,0.016129032,27
0.76,0.2,0.04,0,0,0.739130435,0.217391304,0.02173913,0.02173913,0,0,0,0,0,0.048387097,0,0.14516129,0.806451613,1,0.180327869,0.721311475,0.098360656,0,28
0.666666667,0.222222222,0.074074074,0.037037037,0.02173913,0.717391304,0.195652174,0.065217391,0,0,0,0,0,0,0.063492063,0,0.142857143,0.793650794,1,0.152542373,0.728813559,0.118644068,0,29
0.739130435,0.217391304,0.043478261,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,1,0,0,0,0,0,0.01754386,0.122807018,0.859649123,1,0.1875,0.703125,0.078125,0.03125,30
0.708333333,0.25,0.041666667,0,0,0.75,0.227272727,0,0.022727273,0.666666667,0,0,0,0.333333333,0.018181818,0.036363636,0.072727273,0.872727273,1,0.179104478,0.641791045,0.104477612,0.074626866,31
0.64,0.28,0.04,0.04,0.043478261,0.695652174,0.217391304,0.043478261,0,1,0,0,0,0,0,0.01754386,0.122807018,0.859649123,1,0.1875,0.6875,0.09375,0.03125,32
0.666666667,0.291666667,0.041666667,0,0.023255814,0.720930233,0.23255814,0.023255814,0,0.666666667,0.333333333,0,0,0,0,0.051724138,0.137931034,0.810344828,1,0.215384615,0.646153846,0.123076923,0.015384615,33
0.72,0.24,0.04,0,0.022222222,0.733333333,0.222222222,0,0.022222222,0,0,0,0,0,0.032786885,0,0.147540984,0.819672131,1,0.206349206,0.698412698,0.095238095,0,34
0.466666667,0.466666667,0.066666667,0,0.023255814,0.744186047,0.23255814,0,0,0.733333333,0,0,0.066666667,0.2,0,0.20754717,0.056603774,0.735849057,1,0.034482759,0.74137931,0.120689655,0.103448276,35
0.428571429,0.428571429,0.071428571,0.071428571,0.043478261,0.717391304,0.217391304,0.02173913,0,0.846153846,0,0,0.076923077,0.076923077,0.018181818,0.2,0.072727273,0.709090909,1,0,0.833333333,0.092592593,0.074074074,36
0.5,0.428571429,0.071428571,0,0.023255814,0.744186047,0.23255814,0,0,0.733333333,0.066666667,0,0.133333333,0.066666667,0.038461538,0.230769231,0,0.730769231,1,0,0.728813559,0.118644068,0.152542373,37
0.6,0.333333333,0.066666667,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.818181818,0,0,0.181818182,0,0.019230769,0.173076923,0.019230769,0.788461538,1,0.033333333,0.75,0.083333333,0.133333333,38
0.533333333,0.4,0.066666667,0,0,0.733333333,0.222222222,0.044444444,0,0.846153846,0,0,0.153846154,0,0.018181818,0.2,0.072727273,0.709090909,1,0.017857143,0.767857143,0.125,0.089285714,39
0.5,0.428571429,0.071428571,0,0,0.780487805,0.195121951,0.024390244,0,0.666666667,0.055555556,0.111111111,0.055555556,0.111111111,0,0.3,0,0.7,1,0.016666667,0.666666667,0.166666667,0.15,40
0.5,0.375,0.0625,0.0625,0.042553191,0.70212766,0.212765957,0.042553191,0,1,0,0,0,0,0,0.169811321,0.056603774,0.773584906,1,0.06779661,0.762711864,0.084745763,0.084745763,41
0.588235294,0.352941176,0.058823529,0,0,0.673469388,0.204081633,0.12244898,0,0.9,0,0,0.1,0,0.016666667,0.15,0.15,0.683333333,1,0,0.86,0.14,0,42
0.538461538,0.384615385,0.076923077,0,0,0.772727273,0.204545455,0,0.022727273,0.8,0,0.066666667,0.133333333,0,0,0.228070175,0.122807018,0.649122807,1,0.018867925,0.811320755,0.132075472,0.037735849,43
0.571428571,0.357142857,0.071428571,0,0,0.708333333,0.208333333,0.0625,0.020833333,1,0,0,0,0,0,0.203703704,0.074074074,0.722222222,1,0.017857143,0.785714286,0.107142857,0.089285714,44
0.72,0.2,0.04,0.04,0.020408163,0.693877551,0.204081633,0.06122449,0.020408163,0,0,0,0,0,0.166666667,0,0.075757576,0.757575758,1,0,0.849056604,0.094339623,0.056603774,45
0.666666667,0.25,0.041666667,0.041666667,0.038461538,0.634615385,0.192307692,0.134615385,0,1,0,0,0,0,0.1,0.016666667,0.066666667,0.816666667,1,0.018181818,0.818181818,0.090909091,0.072727273,46
0.730769231,0.192307692,0.076923077,0,0,0.693877551,0.183673469,0.102040816,0.020408163,0,0,0,0,0,0.109375,0,0.109375,0.78125,1,0.071428571,0.767857143,0.125,0.035714286,47
0.666666667,0.277777778,0.055555556,0,0,0.75,0.227272727,0,0.022727273,0.777777778,0.111111111,0,0,0.111111111,0.103448276,0.137931034,0.034482759,0.724137931,1,0.017241379,0.74137931,0.120689655,0.120689655,48
0.7,0.25,0.05,0,0.02173913,0.739130435,0.217391304,0,0.02173913,1,0,0,0,0,0.152542373,0.06779661,0,0.779661017,1,0.016666667,0.75,0.083333333,0.15,49
0.625,0.3125,0.0625,0,0.020408163,0.693877551,0.204081633,0.06122449,0.020408163,1,0,0,0,0,0.019230769,0.153846154,0.019230769,0.807692308,1,0.033333333,0.75,0.083333333,0.133333333,50
0.5,0.416666667,0.083333333,0,0,0.755555556,0.222222222,0,0.022222222,1,0,0,0,0,0.019230769,0.25,0.019230769,0.711538462,1,0.016949153,0.745762712,0.101694915,0.13559322,51
0.538461538,0.384615385,0.076923077,0,0.044444444,0.733333333,0.222222222,0,0,0.769230769,0.076923077,0,0.153846154,0,0,0.196428571,0.107142857,0.696428571,1,0.036363636,0.818181818,0.090909091,0.054545455,52
0.695652174,0.260869565,0.043478261,0,0,0.76744186,0.209302326,0,0.023255814,0.5,0,0.166666667,0.166666667,0.166666667,0.103448276,0.068965517,0.034482759,0.793103448,1,0.080645161,0.677419355,0.129032258,0.112903226,53
0.62962963,0.222222222,0.037037037,0.111111111,0.02,0.66,0.2,0.1,0.02,1,0,0,0,0,0.050847458,0.016949153,0.101694915,0.830508475,1,0.071428571,0.785714286,0.107142857,0.035714286,54
0.578947368,0.368421053,0.052631579,0,0,0.744186047,0.23255814,0,0.023255814,0.888888889,0,0,0,0.111111111,0.038461538,0.153846154,0,0.807692308,1,0.092307692,0.646153846,0.123076923,0.138461538,55
0.5625,0.375,0.0625,0,0,0.756097561,0.243902439,0,0,0.666666667,0.133333333,0,0.133333333,0.066666667,0,0.24,0,0.76,1,0.063492063,0.650793651,0.142857143,0.142857143,56
0.5,0.416666667,0.083333333,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.857142857,0,0,0,0.142857143,0,0.24,0,0.76,1,0,0.762711864,0.084745763,0.152542373,57
0.5,0.375,0.0625,0.0625,0,0.75,0.227272727,0,0.022727273,0.916666667,0,0,0,0.083333333,0.017857143,0.196428571,0.089285714,0.696428571,1,0.035714286,0.767857143,0.125,0.071428571,58
0.5,0.357142857,0.071428571,0.071428571,0,0.755555556,0.222222222,0,0.022222222,0.857142857,0,0,0.142857143,0,0.018867925,0.226415094,0.037735849,0.716981132,1,0,0.785714286,0.107142857,0.107142857,59
0.571428571,0.357142857,0.071428571,0,0,0.733333333,0.222222222,0.022222222,0.022222222,0.785714286,0.071428571,0,0.142857143,0,0.016666667,0.2,0.15,0.633333333,1,0,0.86,0.14,0,60
0.647058824,0.294117647,0.058823529,0,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,0.875,0,0,0.125,0,0.049180328,0.114754098,0.131147541,0.704918033,1,0.019230769,0.865384615,0.096153846,0.019230769,61
0.625,0.3125,0.0625,0,0,0.723404255,0.191489362,0.063829787,0.021276596,0.75,0,0.083333333,0.083333333,0.083333333,0.018518519,0.185185185,0.055555556,0.740740741,1,0,0.767857143,0.125,0.107142857,62
0.647058824,0.294117647,0.058823529,0,0.019230769,0.653846154,0.192307692,0.115384615,0.019230769,0.875,0,0,0.125,0,0,0.12962963,0.074074074,0.796296296,1,0,0.818181818,0.090909091,0.090909091,63
0.470588235,0.411764706,0.058823529,0.058823529,0,0.727272727,0.204545455,0.045454545,0.022727273,0.846153846,0,0.076923077,0.076923077,0,0,0.230769231,0.038461538,0.730769231,1,0.050847458,0.694915254,0.152542373,0.101694915,64
0.428571429,0.428571429,0.071428571,0.071428571,0,0.75,0.227272727,0.022727273,0,0.928571429,0,0,0.071428571,0,0,0.245283019,0.056603774,0.698113208,1,0.035087719,0.754385965,0.122807018,0.087719298,65
0.571428571,0.357142857,0.071428571,0,0,0.755555556,0.222222222,0,0.022222222,0.846153846,0,0,0.153846154,0,0.019230769,0.211538462,0.019230769,0.75,1,0.016949153,0.745762712,0.101694915,0.13559322,66
0.4,0.533333333,0.066666667,0,0,0.756097561,0.243902439,0,0,0.764705882,0,0,0.058823529,0.176470588,0.038461538,0.25,0,0.711538462,1,0,0.694915254,0.152542373,0.152542373,67
0.466666667,0.4,0.066666667,0.066666667,0.042553191,0.680851064,0.212765957,0.063829787,0,0.909090909,0.090909091,0,0,0,0.036363636,0.2,0.054545455,0.709090909,1,0,0.8,0.109090909,0.090909091,68
0.588235294,0.294117647,0.117647059,0,0,0.790697674,0.186046512,0,0.023255814,0.75,0,0.083333333,0.166666667,0,0.084745763,0.169491525,0.06779661,0.677966102,1,0,0.763636364,0.145454545,0.090909091,69
0.6,0.333333333,0.066666667,0,0,0.708333333,0.208333333,0.0625,0.020833333,0.909090909,0,0,0.090909091,0,0.018181818,0.181818182,0.072727273,0.727272727,1,0,0.8,0.109090909,0.090909091,70
0.55,0.35,0.05,0.05,0,0.744186047,0.23255814,0.023255814,0,0.888888889,0,0,0,0.111111111,0.074074074,0.148148148,0,0.777777778,1,0.048387097,0.677419355,0.129032258,0.14516129,71
0.65,0.3,0.05,0,0.020833333,0.6875,0.208333333,0.083333333,0,0.833333333,0,0,0.166666667,0,0,0.1,0,0.9,1,0.092307692,0.676923077,0.092307692,0.138461538,72
0.625,0.25,0.041666667,0.083333333,0,0.666666667,0.208333333,0.125,0,0.8,0.2,0,0,0,0.070175439,0.087719298,0.052631579,0.789473684,1,0.035087719,0.736842105,0.140350877,0.087719298,73
0.76,0.2,0.04,0,0,0.653846154,0.192307692,0.134615385,0.019230769,0,0,0,0,0,0,0,0.056603774,0.943396226,1,0.125,0.6875,0.09375,0.09375,74
0.730769231,0.192307692,0.038461538,0.038461538,0,0.68,0.2,0.1,0.02,0,0,0,0,0,0.037037037,0,0.037037037,0.925925926,1,0.125,0.6875,0.09375,0.09375,75
0.695652174,0.217391304,0.043478261,0.043478261,0.02,0.68,0.2,0.08,0.02,1,0,0,0,0,0,0.037735849,0.056603774,0.905660377,1,0.111111111,0.714285714,0.079365079,0.095238095,76
0.6,0.333333333,0.066666667,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.818181818,0,0,0.181818182,0,0.017241379,0.155172414,0.120689655,0.706896552,1,0.037037037,0.833333333,0.092592593,0.037037037,77
0.652173913,0.260869565,0.043478261,0.043478261,0.02,0.66,0.2,0.1,0.02,0.75,0,0,0,0.25,0,0.06,0,0.94,1,0.078125,0.6875,0.09375,0.140625,78
0.727272727,0.227272727,0.045454545,0,0,0.723404255,0.191489362,0.063829787,0.021276596,0.75,0,0.25,0,0,0,0.074074074,0.074074074,0.851851852,1,0.140625,0.671875,0.109375,0.078125,79
0.571428571,0.357142857,0.071428571,0,0.020408163,0.693877551,0.204081633,0.06122449,0.020408163,1,0,0,0,0,0,0.181818182,0.090909091,0.727272727,1,0.018181818,0.818181818,0.090909091,0.072727273,80
0.588235294,0.294117647,0.117647059,0,0,0.693877551,0.183673469,0.102040816,0.020408163,1,0,0,0,0,0,0.18,0,0.82,1,0.032786885,0.704918033,0.114754098,0.147540984,81
0.5625,0.3125,0.0625,0.0625,0.020408163,0.693877551,0.204081633,0.06122449,0.020408163,0.9,0,0,0,0.1,0.018867925,0.169811321,0.037735849,0.773584906,1,0,0.803571429,0.089285714,0.107142857,82
0.64,0.28,0.04,0.04,0,0.756097561,0.243902439,0,0,0.6,0.2,0,0,0.2,0.171875,0.0625,0.046875,0.71875,1,0.034482759,0.706896552,0.155172414,0.103448276,83
0.6,0.333333333,0.066666667,0,0,0.717391304,0.217391304,0.043478261,0.02173913,0.833333333,0.083333333,0,0,0.083333333,0.019607843,0.215686275,0,0.764705882,1,0.016666667,0.716666667,0.116666667,0.15,84
0.5,0.428571429,0.071428571,0,0.021276596,0.70212766,0.212765957,0.063829787,0,0.916666667,0,0,0.083333333,0,0.017241379,0.189655172,0.120689655,0.672413793,1,0,0.846153846,0.115384615,0.038461538,85
0.5,0.416666667,0.083333333,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.857142857,0,0,0.142857143,0,0,0.210526316,0.122807018,0.666666667,1,0,0.865384615,0.096153846,0.038461538,86
0.538461538,0.384615385,0.076923077,0,0,0.739130435,0.217391304,0.02173913,0.02173913,0.857142857,0,0,0.071428571,0.071428571,0,0.235294118,0.019607843,0.745098039,1,0,0.75862069,0.103448276,0.137931034,87
0.625,0.3125,0.0625,0,0,0.693877551,0.204081633,0.081632653,0.020408163,0.9,0,0,0.1,0,0,0.173076923,0.038461538,0.788461538,1,0.017241379,0.75862069,0.103448276,0.120689655,88
0.625,0.291666667,0.041666667,0.041666667,0.022222222,0.666666667,0.2,0.111111111,0,0.428571429,0.285714286,0.142857143,0.142857143,0,0.016949153,0.101694915,0.13559322,0.745762712,1,0.122807018,0.701754386,0.175438596,0,89
0.739130435,0.217391304,0.043478261,0,0.019230769,0.653846154,0.173076923,0.134615385,0.019230769,0.5,0,0.5,0,0,0.054545455,0.036363636,0.036363636,0.872727273,1,0.05,0.733333333,0.1,0.116666667,90
0.695652174,0.260869565,0.043478261,0,0.022222222,0.733333333,0.222222222,0.022222222,0,1,0,0,0,0,0.15,0.033333333,0.016666667,0.8,1,0.064516129,0.709677419,0.096774194,0.129032258,91
0.608695652,0.304347826,0.043478261,0.043478261,0.022222222,0.711111111,0.222222222,0.022222222,0.022222222,0.8,0,0,0,0.2,0.125,0.0625,0.09375,0.71875,1,0.037037037,0.796296296,0.12962963,0.037037037,92
0.538461538,0.384615385,0.076923077,0,0,0.772727273,0.204545455,0,0.022727273,0.857142857,0,0.071428571,0,0.071428571,0,0.232142857,0.107142857,0.660714286,1,0.036363636,0.781818182,0.127272727,0.054545455,93
0.6,0.333333333,0.066666667,0,0,0.693877551,0.204081633,0.081632653,0.020408163,1,0,0,0,0,0.016949153,0.169491525,0.13559322,0.677966102,1,0,0.862745098,0.117647059,0.019607843,94
0.588235294,0.352941176,0.058823529,0,0.040816327,0.673469388,0.204081633,0.081632653,0,1,0,0,0,0,0,0.118644068,0.152542373,0.728813559,1,0.074074074,0.833333333,0.092592593,0,95
0.76,0.2,0.04,0,0,0.708333333,0.208333333,0.0625,0.020833333,0,0,0,0,0,0.09375,0,0.125,0.78125,1,0.105263158,0.771929825,0.105263158,0.01754386,96
0.727272727,0.227272727,0.045454545,0,0.019230769,0.653846154,0.192307692,0.115384615,0.019230769,1,0,0,0,0,0.052631579,0.035087719,0.070175439,0.842105263,1,0.051724138,0.775862069,0.086206897,0.086206897,97
0.64,0.24,0.12,0,0.022222222,0.733333333,0.177777778,0.066666667,0,0.666666667,0,0,0.333333333,0,0.056603774,0.037735849,0,0.905660377,1,0.132352941,0.617647059,0.117647059,0.132352941,98
0.666666667,0.25,0.041666667,0.041666667,0,0.733333333,0.222222222,0.044444444,0,0.6,0,0,0.4,0,0.13559322,0.050847458,0.016949153,0.796610169,1,0.033898305,0.728813559,0.118644068,0.118644068,99
0.65,0.3,0.05,0,0.041666667,0.6875,0.1875,0.041666667,0.041666667,0.666666667,0,0.166666667,0.166666667,0,0.096774194,0.080645161,0.096774194,0.725806452,1,0,0.830188679,0.113207547,0.056603774,100
0.684210526,0.263157895,0.052631579,0,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0.833333333,0,0,0.166666667,0,0.055555556,0.092592593,0.018518519,0.833333333,1,0,0.775862069,0.086206897,0.137931034,101
0.611111111,0.333333333,0.055555556,0,0,0.75,0.227272727,0,0.022727273,0.727272727,0,0,0.181818182,0.090909091,0.048387097,0.129032258,0.14516129,0.677419355,1,0.038461538,0.826923077,0.134615385,0,102
0.619047619,0.285714286,0.047619048,0.047619048,0.04,0.66,0.2,0.1,0,1,0,0,0,0,0.032786885,0.06557377,0.147540984,0.754098361,1,0.056603774,0.849056604,0.094339623,0,103
0.473684211,0.315789474,0.052631579,0.157894737,0.041666667,0.666666667,0.208333333,0.041666667,0.041666667,0.888888889,0.111111111,0,0,0,0,0.173076923,0.038461538,0.788461538,1,0.01754386,0.771929825,0.105263158,0.105263158,104
0.461538462,0.384615385,0.076923077,0.076923077,0,0.75,0.227272727,0,0.022727273,0.8125,0.0625,0,0.0625,0.0625,0,0.269230769,0.038461538,0.692307692,1,0,0.767857143,0.125,0.107142857,105
0.666666667,0.277777778,0.055555556,0,0,0.66,0.2,0.12,0.02,0.777777778,0.111111111,0,0,0.111111111,0.018181818,0.145454545,0.072727273,0.763636364,1,0,0.781818182,0.127272727,0.090909091,106
0.666666667,0.238095238,0.047619048,0.047619048,0,0.708333333,0.208333333,0.0625,0.020833333,0.833333333,0,0,0,0.166666667,0,0.096153846,0.038461538,0.865384615,1,0.096774194,0.709677419,0.096774194,0.096774194,107
0.666666667,0.277777778,0.055555556,0,0,0.723404255,0.212765957,0.042553191,0.021276596,0.875,0,0,0,0.125,0.049180328,0.114754098,0.131147541,0.704918033,1,0.037735849,0.830188679,0.113207547,0.018867925,108
0.647058824,0.294117647,0.058823529,0,0.040816327,0.673469388,0.183673469,0.102040816,0,0.75,0.125,0.125,0,0,0.050847458,0.13559322,0.101694915,0.711864407,1,0,0.830188679,0.113207547,0.056603774,109
0.75,0.208333333,0.041666667,0,0,0.62962963,0.185185185,0.166666667,0.018518519,1,0,0,0,0,0.083333333,0.016666667,0.083333333,0.816666667,1,0,0.814814815,0.111111111,0.074074074,110
0.65,0.3,0.05,0,0.022222222,0.733333333,0.222222222,0,0.022222222,0.833333333,0,0,0,0.166666667,0.120689655,0.086206897,0.017241379,0.775862069,1,0.033333333,0.733333333,0.1,0.133333333,111
0.684210526,0.263157895,0.052631579,0,0,0.693877551,0.204081633,0.081632653,0.020408163,0.857142857,0,0,0,0.142857143,0.05,0.1,0.116666667,0.733333333,1,0.018867925,0.830188679,0.113207547,0.037735849,112
0.72,0.2,0.04,0.04,0.018518519,0.62962963,0.185185185,0.148148148,0.018518519,0,0,0,0,0,0.086206897,0,0.051724138,0.862068966,1,0,0.803571429,0.089285714,0.107142857,113
0.6,0.333333333,0.066666667,0,0.021276596,0.680851064,0.212765957,0.063829787,0.021276596,0.75,0.166666667,0,0.083333333,0,0,0.186440678,0.152542373,0.661016949,1,0.019607843,0.843137255,0.137254902,0,114
0.666666667,0.238095238,0.047619048,0.047619048,0.02,0.66,0.2,0.1,0.02,0.8,0.2,0,0,0,0.087719298,0.087719298,0.035087719,0.789473684,1,0,0.785714286,0.107142857,0.107142857,115
0.461538462,0.461538462,0.076923077,0,0,0.733333333,0.222222222,0.044444444,0,1,0,0,0,0,0.037735849,0.245283019,0.018867925,0.698113208,1,0,0.74137931,0.120689655,0.137931034,116
0.461538462,0.461538462,0.076923077,0,0,0.76744186,0.209302326,0,0.023255814,0.764705882,0,0.058823529,0,0.176470588,0,0.269230769,0.038461538,0.692307692,1,0,0.736842105,0.140350877,0.122807018,117
0.533333333,0.4,0.066666667,0,0,0.75,0.227272727,0,0.022727273,0.785714286,0,0,0,0.214285714,0.034482759,0.189655172,0.103448276,0.672413793,1,0,0.811320755,0.132075472,0.056603774,118
0.625,0.3125,0.0625,0,0,0.755555556,0.222222222,0,0.022222222,0.818181818,0,0,0.181818182,0,0.064516129,0.14516129,0.129032258,0.661290323,1,0,0.862745098,0.117647059,0.019607843,119
0.533333333,0.4,0.066666667,0,0.022727273,0.75,0.227272727,0,0,0.909090909,0,0,0,0.090909091,0.052631579,0.175438596,0.070175439,0.701754386,1,0.035087719,0.771929825,0.105263158,0.087719298,120
0.384615385,0.461538462,0.153846154,0,0,0.76744186,0.209302326,0.023255814,0,0.875,0,0,0,0.125,0.017857143,0.25,0.089285714,0.642857143,1,0,0.777777778,0.148148148,0.074074074,121
0.533333333,0.4,0.066666667,0,0,0.733333333,0.222222222,0.044444444,0,0.785714286,0,0,0.142857143,0.071428571,0,0.189655172,0.137931034,0.672413793,1,0.019230769,0.826923077,0.134615385,0.019230769,122
0.416666667,0.5,0.083333333,0,0.022727273,0.75,0.227272727,0,0,0.866666667,0,0,0.133333333,0,0.017857143,0.232142857,0.089285714,0.660714286,1,0,0.814814815,0.111111111,0.074074074,123
0.666666667,0.259259259,0.037037037,0.037037037,0.02,0.64,0.2,0.12,0.02,0,0,0,0,0,0.114754098,0,0.06557377,0.819672131,1,0.035087719,0.754385965,0.122807018,0.087719298,124
