,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP', 'NPS'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V', 'NPO'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
10,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0,0,0,0,0,0,0,0.038461538,0,0.961538462,1,0.074074074,0.814814815,0.111111111,0,0
11,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.071428571,0,0.035714286,0,0.892857143,1,0.074074074,0.814814815,0.111111111,0,0
12,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0.037037037,0.814814815,0.111111111,0,0.037037037
13,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.15,0.016666667,0.016666667,0.016666667,0.8,1,0,0.88,0.12,0,0
14,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0,0.846153846,0.115384615,0,0.038461538
15,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0.018867925,0.830188679,0.113207547,0,0.037735849
16,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0.666666667,0,0,0,0.333333333,0.090909091,0.036363636,0,0,0.872727273,1,0.037037037,0.814814815,0.111111111,0,0.037037037
17,0.909090909,0,0,0.090909091,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.038461538,0.173076923,0,0,0.788461538,1,0.018867925,0.830188679,0.113207547,0,0.037735849
18,1,0,0,0,0,0.619047619,0.174603175,0.19047619,0.015873016,0.75,0,0,0.25,0,0.019607843,0.039215686,0,0.019607843,0.921568627,1,0,0.862745098,0.117647059,0,0.019607843
19,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.054545455,0,0.036363636,0,0.909090909,1,0.122807018,0.771929825,0.105263158,0,0
20,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.072727273,0,0.018181818,0,0.909090909,1,0.13559322,0.745762712,0.101694915,0,0.016949153
21,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.074074074,0,0,0,0.925925926,1,0.118644068,0.745762712,0.101694915,0,0.033898305
22,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.019607843,0,0,0.019607843,0.960784314,1,0.19047619,0.698412698,0.095238095,0,0.015873016
23,0.928571429,0.071428571,0,0,0.016949153,0.644067797,0.186440678,0.13559322,0.016949153,0.833333333,0,0,0.166666667,0,0.056603774,0.075471698,0,0.018867925,0.849056604,1,0.019607843,0.843137255,0.137254902,0,0
24,0.947368421,0,0,0.052631579,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.13559322,0,0.016949153,0.016949153,0.830508475,1,0.074074074,0.814814815,0.111111111,0,0
25,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.118644068,0,0.033898305,0,0.847457627,1,0.019607843,0.862745098,0.117647059,0,0
26,0.941176471,0,0,0.058823529,0,0.722222222,0.203703704,0.055555556,0.018518519,0.75,0,0,0,0.25,0.107142857,0.017857143,0,0.035714286,0.839285714,1,0.074074074,0.814814815,0.111111111,0,0
27,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.071428571,0.125,0.035714286,0,0.767857143,1,0.019607843,0.862745098,0.117647059,0,0
28,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.090909091,0.127272727,0,0.036363636,0.745454545,1,0,0.88,0.12,0,0
29,0.9375,0,0,0.0625,0,0.684210526,0.192982456,0.105263158,0.01754386,0.8,0,0,0.2,0,0.072727273,0.054545455,0.018181818,0.018181818,0.836363636,1,0.019607843,0.862745098,0.117647059,0,0
30,0.904761905,0,0,0.095238095,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.137931034,0,0,0,0.862068966,1,0.018867925,0.830188679,0.113207547,0,0.037735849
31,0.95,0,0,0.05,0,0.629032258,0.161290323,0.193548387,0.016129032,0,0,1,0,0,0.037735849,0.018867925,0.018867925,0,0.924528302,1,0.019230769,0.826923077,0.115384615,0.019230769,0.019230769
32,0.947368421,0,0,0.052631579,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.133333333,0.016666667,0.033333333,0,0.816666667,1,0.019607843,0.862745098,0.117647059,0,0
33,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.75,0,0,0,0.25,0.137931034,0.017241379,0,0.034482759,0.810344828,1,0.019607843,0.862745098,0.117647059,0,0
34,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.089285714,0.017857143,0.017857143,0.017857143,0.857142857,1,0.038461538,0.846153846,0.115384615,0,0
35,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.090909091,0.054545455,0,0.018181818,0.836363636,1,0,0.862745098,0.117647059,0,0.019607843
36,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.074074074,0,0,0,0.925925926,1,0.071428571,0.785714286,0.107142857,0,0.035714286
37,0.9375,0,0,0.0625,0,0.661016949,0.186440678,0.13559322,0.016949153,0.8,0,0,0,0.2,0.074074074,0.037037037,0,0.037037037,0.851851852,1,0,0.88,0.12,0,0
38,0.923076923,0,0,0.076923077,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.019230769,0.115384615,0.019230769,0.019230769,0.826923077,1,0,0.88,0.12,0,0
39,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.152542373,0.016949153,0,0.016949153,0.813559322,1,0.019230769,0.846153846,0.115384615,0,0.019230769
40,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.105263158,0,0.01754386,0,0.877192982,1,0.105263158,0.771929825,0.105263158,0,0.01754386
41,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.122807018,0.01754386,0,0,0.859649123,1,0.087719298,0.771929825,0.105263158,0,0.035087719
42,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.090909091,0.054545455,0,0,0.854545455,1,0.087719298,0.771929825,0.105263158,0,0.035087719
43,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.105263158,0,0.01754386,0,0.877192982,1,0.089285714,0.785714286,0.107142857,0,0.017857143
44,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.180327869,0.016393443,0,0.032786885,0.770491803,1,0.038461538,0.846153846,0.115384615,0,0
45,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.203125,0,0.015625,0,0.78125,1,0,0.862745098,0.117647059,0,0.019607843
46,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.089285714,0,0.017857143,0,0.892857143,1,0.089285714,0.785714286,0.107142857,0,0.017857143
47,0.944444444,0,0,0.055555556,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.019607843,0.039215686,0,0,0.941176471,1,0.087719298,0.771929825,0.105263158,0,0.035087719
48,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.19047619,0,0.015873016,0.015873016,0.777777778,1,0.038461538,0.846153846,0.115384615,0,0
49,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.180327869,0.032786885,0,0.032786885,0.754098361,1,0.019607843,0.862745098,0.117647059,0,0
50,0.947368421,0,0,0.052631579,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.122807018,0,0,0.01754386,0.859649123,1,0.105263158,0.771929825,0.105263158,0,0.01754386
51,1,0,0,0,0,0.75,0.211538462,0.019230769,0.019230769,0.866666667,0,0,0.066666667,0.066666667,0.038461538,0.211538462,0,0.038461538,0.711538462,1,0,0.88,0.12,0,0
52,0.9,0,0,0.1,0.018518519,0.703703704,0.203703704,0.074074074,0,0.9,0.1,0,0,0,0.018867925,0.188679245,0.037735849,0,0.754716981,1,0.019607843,0.862745098,0.117647059,0,0
53,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.054545455,0,0.036363636,0,0.909090909,1,0.090909091,0.8,0.109090909,0,0
54,1,0,0,0,0,0.609375,0.171875,0.203125,0.015625,1,0,0,0,0,0.019230769,0.019230769,0.019230769,0.019230769,0.923076923,1,0.019607843,0.862745098,0.117647059,0,0
55,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0.5,0,0,0,0.5,0.055555556,0.018518519,0.018518519,0,0.907407407,1,0.089285714,0.785714286,0.107142857,0,0.017857143
56,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.857142857,0,0,0,0.142857143,0.019607843,0.078431373,0,0.039215686,0.862745098,1,0.107142857,0.785714286,0.107142857,0,0
57,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0,0.08,0,0.02,0.9,1,0.105263158,0.771929825,0.105263158,0,0.01754386
58,0.95,0,0,0.05,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.090909091,0.8,0.109090909,0,0
59,0.947368421,0,0,0.052631579,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.105263158,0,0.01754386,0.01754386,0.859649123,1,0.056603774,0.830188679,0.113207547,0,0
60,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.177419355,0,0.016129032,0.016129032,0.790322581,1,0.038461538,0.846153846,0.115384615,0,0
61,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.107142857,0,0,0.035714286,0.857142857,1,0.038461538,0.846153846,0.115384615,0,0
62,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,0.857142857,0,0,0,0.142857143,0,0.12,0,0,0.88,1,0,0.846153846,0.115384615,0,0.038461538
63,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.090909091,0.036363636,0,0,0.872727273,1,0.018867925,0.830188679,0.113207547,0,0.037735849
64,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0,0,0,0,1,1,0.161290323,0.709677419,0.096774194,0,0.032258065
65,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0,0.02,0,0,0.98,1,0.1875,0.6875,0.09375,0,0.03125
66,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0,0.058823529,0.019607843,0.019607843,0.901960784,1,0.166666667,0.733333333,0.1,0,0
67,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0,0.04,0,0.02,0.94,1,0.163934426,0.721311475,0.098360656,0,0.016393443
68,0.947368421,0,0,0.052631579,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0,0,0,0.02,0.98,1,0.089285714,0.785714286,0.107142857,0,0.017857143
69,0.95,0,0,0.05,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.107142857,0,0,0,0.892857143,1,0.087719298,0.771929825,0.105263158,0,0.035087719
70,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.037735849,0.037735849,0.018867925,0,0.905660377,1,0.163934426,0.721311475,0.098360656,0,0.016393443
71,0.882352941,0,0,0.117647059,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.019607843,0.039215686,0,0.039215686,0.901960784,1,0.038461538,0.846153846,0.115384615,0,0
72,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0.75,0,0,0.25,0,0.055555556,0.055555556,0.018518519,0,0.87037037,1,0.055555556,0.814814815,0.111111111,0,0.018518519
73,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.056603774,0,0,0,0.943396226,1,0.147540984,0.721311475,0.098360656,0,0.032786885
74,0.95,0,0,0.05,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0,0,0,0,1,1,0.1875,0.6875,0.09375,0,0.03125
75,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.071428571,0.017857143,0.035714286,0,0.875,1,0.137931034,0.75862069,0.103448276,0,0
76,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.074074074,0,0,0,0.925925926,1,0.103448276,0.75862069,0.103448276,0,0.034482759
77,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0.857142857,0,0,0,0.142857143,0.122807018,0.105263158,0,0,0.771929825,1,0,0.846153846,0.115384615,0,0.038461538
78,0.947368421,0,0,0.052631579,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.152542373,0.016949153,0,0,0.830508475,1,0.018867925,0.830188679,0.113207547,0,0.037735849
79,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.122807018,0,0,0,0.877192982,1,0.054545455,0.8,0.109090909,0,0.036363636
80,1,0,0,0,0,0.722222222,0.203703704,0.055555556,0.018518519,0.9,0,0,0,0.1,0.019607843,0.156862745,0,0.019607843,0.803921569,1,0.055555556,0.814814815,0.111111111,0,0.018518519
81,0.916666667,0,0,0.083333333,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.019230769,0.153846154,0.019230769,0,0.807692308,1,0.019230769,0.846153846,0.115384615,0,0.019230769
82,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.161290323,0.016129032,0.032258065,0,0.790322581,1,0.019607843,0.862745098,0.117647059,0,0
83,0.941176471,0,0,0.058823529,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0,0.039215686,0.019607843,0.019607843,0.921568627,1,0.107142857,0.785714286,0.107142857,0,0
84,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.056603774,0,0,0.018867925,0.924528302,1,0.072727273,0.8,0.109090909,0,0.018181818
85,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.8,0,0,0,0.2,0.018867925,0.075471698,0.037735849,0,0.867924528,1,0.090909091,0.8,0.109090909,0,0
86,0.947368421,0,0,0.052631579,0.019607843,0.745098039,0.215686275,0.019607843,0,0,1,0,0,0,0.038461538,0.019230769,0,0,0.942307692,1,0.1875,0.6875,0.09375,0,0.03125
87,0.95,0,0,0.05,0,0.722222222,0.203703704,0.055555556,0.018518519,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.166666667,0.733333333,0.1,0,0
88,0.947368421,0,0,0.052631579,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.018867925,0.018867925,0.037735849,0,0.924528302,1,0.166666667,0.733333333,0.1,0,0
89,0.863636364,0.045454545,0,0.090909091,0,0.716981132,0.20754717,0.075471698,0,0,0,0,0,0,0.018867925,0,0.037735849,0,0.943396226,1,0.180327869,0.704918033,0.098360656,0.016393443,0
90,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.15,0,0.016666667,0,0.833333333,1,0.019230769,0.846153846,0.115384615,0,0.019230769
91,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.120689655,0,0.017241379,0,0.862068966,1,0.019230769,0.846153846,0.115384615,0,0.019230769
92,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.054545455,0.8,0.109090909,0,0.036363636
93,0.947368421,0,0,0.052631579,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.055555556,0,0.018518519,0.018518519,0.907407407,1,0.038461538,0.846153846,0.115384615,0,0
94,0.9,0,0,0.1,0,0.745098039,0.215686275,0.039215686,0,0.833333333,0.083333333,0,0.083333333,0,0,0.196078431,0.019607843,0.019607843,0.764705882,1,0.074074074,0.796296296,0.111111111,0.018518519,0
95,1,0,0,0,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0,0.12,0,0.02,0.86,1,0.055555556,0.814814815,0.111111111,0,0.018518519
96,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0,0,0.019607843,0,0.980392157,1,0.19047619,0.698412698,0.095238095,0,0.015873016
97,1,0,0,0,0.017857143,0.678571429,0.196428571,0.089285714,0.017857143,0.5,0.5,0,0,0,0.038461538,0.019230769,0,0.019230769,0.923076923,1,0.118644068,0.762711864,0.084745763,0,0.033898305
98,0.947368421,0.052631579,0,0,0.01754386,0.666666667,0.192982456,0.122807018,0,0,0,0,0,0,0,0,0.019607843,0,0.980392157,1,0.163934426,0.721311475,0.098360656,0,0.016393443
99,1,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,0,0,0,0,0,0.019230769,0,0.019230769,0,0.961538462,1,0.072727273,0.8,0.109090909,0,0.018181818
100,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0,0,0,0,0,0.019230769,0,0.019230769,0,0.961538462,1,0.089285714,0.785714286,0.107142857,0,0.017857143
101,0.944444444,0,0,0.055555556,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.018867925,0.037735849,0.037735849,0,0.905660377,1,0.074074074,0.814814815,0.111111111,0,0
102,1,0,0,0,0,0.65,0.183333333,0.15,0.016666667,1,0,0,0,0,0.074074074,0.018518519,0,0.018518519,0.888888889,1,0.037735849,0.830188679,0.113207547,0,0.018867925
103,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,1,0,0,0,0,0.037735849,0.113207547,0.018867925,0.018867925,0.811320755,1,0.056603774,0.830188679,0.113207547,0,0
104,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,0.857142857,0,0,0,0.142857143,0,0.1,0,0.02,0.88,1,0.105263158,0.771929825,0.105263158,0,0.01754386
105,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.074074074,0.018518519,0,0,0.907407407,1,0.147540984,0.721311475,0.098360656,0,0.032786885
106,0.909090909,0,0,0.090909091,0,0.684210526,0.192982456,0.105263158,0.01754386,0.9,0,0,0.1,0,0,0.156862745,0.019607843,0.019607843,0.803921569,1,0,0.88,0.12,0,0
107,0.928571429,0,0,0.071428571,0,0.709090909,0.2,0.072727273,0.018181818,0.857142857,0,0,0.142857143,0,0.019230769,0.115384615,0.019230769,0,0.846153846,1,0.055555556,0.814814815,0.111111111,0,0.018518519
108,0.933333333,0,0,0.066666667,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.071428571,0.089285714,0.035714286,0,0.803571429,1,0.074074074,0.814814815,0.111111111,0,0
109,0.947368421,0,0,0.052631579,0,0.672413793,0.189655172,0.120689655,0.017241379,1,0,0,0,0,0.122807018,0.01754386,0,0,0.859649123,1,0,0.846153846,0.115384615,0,0.038461538
110,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.087719298,0.035087719,0.035087719,0,0.842105263,1,0.090909091,0.8,0.109090909,0,0
111,0.941176471,0,0,0.058823529,0,0.684210526,0.192982456,0.105263158,0.01754386,1,0,0,0,0,0.019607843,0.039215686,0,0.019607843,0.921568627,1,0.105263158,0.771929825,0.105263158,0,0.01754386
112,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,1,0,0,0,0,0.018867925,0.018867925,0.037735849,0,0.924528302,1,0.074074074,0.814814815,0.111111111,0,0
113,0.947368421,0,0,0.052631579,0,0.722222222,0.203703704,0.055555556,0.018518519,1,0,0,0,0,0.019230769,0,0.019230769,0.019230769,0.942307692,1,0.180327869,0.721311475,0.098360656,0,0
114,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.037037037,0,0.037037037,0,0.925925926,1,0.193548387,0.709677419,0.096774194,0,0
115,0.95,0,0,0.05,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0.120689655,0.75862069,0.103448276,0,0.017241379
116,0.904761905,0,0,0.095238095,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.089285714,0,0.017857143,0,0.892857143,1,0.055555556,0.814814815,0.111111111,0,0.018518519
117,0.95,0,0,0.05,0,0.709090909,0.2,0.072727273,0.018181818,0,0,0,0,0,0.163934426,0,0.016393443,0,0.819672131,1,0.019230769,0.846153846,0.115384615,0,0.019230769
118,0.95,0,0,0.05,0,0.672413793,0.189655172,0.120689655,0.017241379,0,0,0,0,0,0.105263158,0,0.01754386,0,0.877192982,1,0.037735849,0.830188679,0.113207547,0,0.018867925
119,1,0,0,0,0,0.629032258,0.177419355,0.177419355,0.016129032,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0,0.846153846,0.115384615,0,0.038461538
120,1,0,0,0,0,0.609375,0.171875,0.203125,0.015625,0,0,0,0,0,0.055555556,0,0.018518519,0,0.925925926,1,0,0.862745098,0.117647059,0,0.019607843
121,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0,0,0,0,0,0.133333333,0,0.033333333,0,0.833333333,1,0.056603774,0.830188679,0.113207547,0,0
122,1,0,0,0,0,0.639344262,0.180327869,0.163934426,0.016393443,0.75,0,0,0.25,0,0.038461538,0.057692308,0,0,0.903846154,1,0,0.846153846,0.115384615,0,0.038461538
123,1,0,0,0,0,0.696428571,0.196428571,0.089285714,0.017857143,0.857142857,0,0,0.142857143,0,0.038461538,0.096153846,0,0.019230769,0.846153846,1,0.055555556,0.814814815,0.111111111,0,0.018518519
124,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.018867925,0.037735849,0.037735849,0,0.905660377,1,0.152542373,0.745762712,0.101694915,0,0
125,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0,0,0,0.02,0.98,1,0.13559322,0.745762712,0.101694915,0,0.016949153
126,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.166666667,0,0,0,0.833333333,1,0.071428571,0.785714286,0.107142857,0,0.035714286
127,1,0,0,0,0,0.684210526,0.192982456,0.105263158,0.01754386,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.087719298,0.771929825,0.105263158,0,0.035087719
128,0.947368421,0,0,0.052631579,0,0.696428571,0.196428571,0.089285714,0.017857143,0.5,0,0,0.5,0,0.055555556,0.018518519,0.018518519,0,0.907407407,1,0.089285714,0.785714286,0.107142857,0,0.017857143
129,0.933333333,0,0,0.066666667,0,0.722222222,0.203703704,0.055555556,0.018518519,0.833333333,0,0,0,0.166666667,0.120689655,0.068965517,0.017241379,0.017241379,0.775862069,1,0,0.88,0.12,0,0
130,1,0,0,0,0,0.709090909,0.2,0.072727273,0.018181818,1,0,0,0,0,0.122807018,0.052631579,0,0,0.824561404,1,0.037037037,0.814814815,0.111111111,0,0.037037037
131,0.947368421,0,0,0.052631579,0,0.735849057,0.20754717,0.037735849,0.018867925,1,0,0,0,0,0.107142857,0.017857143,0,0,0.875,1,0.103448276,0.75862069,0.103448276,0,0.034482759
132,0.9,0,0,0.1,0,0.661016949,0.186440678,0.13559322,0.016949153,1,0,0,0,0,0.056603774,0.018867925,0,0,0.924528302,1,0.037037037,0.814814815,0.111111111,0,0.037037037
133,0.947368421,0.052631579,0,0,0.016666667,0.633333333,0.183333333,0.166666667,0,0,0,0,0,0,0.090909091,0,0,0,0.909090909,1,0.037037037,0.814814815,0.111111111,0,0.037037037
134,1,0,0,0,0,0.661016949,0.186440678,0.13559322,0.016949153,0,0,0,0,0,0.056603774,0,0,0,0.943396226,1,0.087719298,0.771929825,0.105263158,0,0.035087719
135,1,0,0,0,0,0.735849057,0.20754717,0.037735849,0.018867925,0,0,0,0,0,0.163934426,0,0.016393443,0,0.819672131,1,0.072727273,0.8,0.109090909,0,0.018181818
