,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
1,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
2,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
3,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
4,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
5,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
6,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
7,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
8,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
9,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
10,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
11,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
12,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
13,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
14,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
15,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
16,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
17,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
18,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
19,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
20,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
21,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
22,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
23,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
24,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
25,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
26,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
27,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
28,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
29,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
30,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
31,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
32,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
33,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
34,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
35,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
36,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
37,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
38,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
39,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
40,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
41,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
42,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
43,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
44,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
45,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
46,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
47,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
