,"('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')"
144,0.684210526,0,0.090909091,0.052631579,0.820512821,0.818181818,0.263157895,0.179487179,0.090909091
145,0.421052632,0,0,0,0.871794872,0.909090909,0.578947368,0.128205128,0.090909091
146,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
147,0,0,0,0,0.871794872,0.909090909,1,0.128205128,0.090909091
148,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
149,0.105263158,0.025641026,0,0.052631579,0.846153846,0.727272727,0.842105263,0.128205128,0.272727273
150,0.263157895,0,0,0.105263158,0.820512821,0.909090909,0.631578947,0.179487179,0.090909091
151,0.105263158,0.025641026,0,0.052631579,0.846153846,0.909090909,0.842105263,0.128205128,0.090909091
152,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
153,0.105263158,0,0,0.052631579,0.846153846,0.909090909,0.842105263,0.153846154,0.090909091
154,0.105263158,0,0,0,0.846153846,0.909090909,0.894736842,0.153846154,0.090909091
155,0.105263158,0,0,0.052631579,0.871794872,0.909090909,0.842105263,0.128205128,0.090909091
156,0.421052632,0,0,0.052631579,0.871794872,0.909090909,0.526315789,0.128205128,0.090909091
157,0.736842105,0,0,0,0.846153846,0.909090909,0.263157895,0.153846154,0.090909091
158,0.421052632,0.051282051,0,0.157894737,0.794871795,0.909090909,0.421052632,0.153846154,0.090909091
159,0.368421053,0,0,0.052631579,0.871794872,0.909090909,0.578947368,0.128205128,0.090909091
160,0.421052632,0,0.090909091,0.052631579,0.871794872,0.818181818,0.526315789,0.128205128,0.090909091
161,0.526315789,0,0,0.052631579,0.871794872,0.909090909,0.421052632,0.128205128,0.090909091
162,0.315789474,0,0.090909091,0.052631579,0.871794872,0.818181818,0.631578947,0.128205128,0.090909091
163,0.578947368,0,0,0,0.871794872,0.909090909,0.421052632,0.128205128,0.090909091
164,0.526315789,0,0,0,0.871794872,0.909090909,0.473684211,0.128205128,0.090909091
165,0.473684211,0,0,0.052631579,0.846153846,0.909090909,0.473684211,0.153846154,0.090909091
166,0.473684211,0,0,0,0.871794872,0.909090909,0.526315789,0.128205128,0.090909091
167,0.368421053,0.025641026,0,0.052631579,0.820512821,0.909090909,0.578947368,0.153846154,0.090909091
168,0.052631579,0,0,0.052631579,0.871794872,0.909090909,0.894736842,0.128205128,0.090909091
169,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
170,0,0,0,0,0.871794872,0.909090909,1,0.128205128,0.090909091
171,0.157894737,0.076923077,0.090909091,0.105263158,0.794871795,0.818181818,0.736842105,0.128205128,0.090909091
172,0.473684211,0,0,0,0.871794872,0.909090909,0.526315789,0.128205128,0.090909091
173,0.526315789,0,0,0.052631579,0.846153846,0.909090909,0.421052632,0.153846154,0.090909091
174,0.473684211,0,0,0,0.846153846,0.909090909,0.526315789,0.153846154,0.090909091
175,0.368421053,0,0,0,0.871794872,0.909090909,0.631578947,0.128205128,0.090909091
176,0,0.025641026,0,0.105263158,0.820512821,0.909090909,0.894736842,0.153846154,0.090909091
177,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
178,0.526315789,0,0,0,0.871794872,0.909090909,0.473684211,0.128205128,0.090909091
179,0.526315789,0.025641026,0,0.052631579,0.794871795,0.909090909,0.421052632,0.179487179,0.090909091
180,0.421052632,0,0,0,0.871794872,0.909090909,0.578947368,0.128205128,0.090909091
181,0.315789474,0,0,0.052631579,0.871794872,0.909090909,0.631578947,0.128205128,0.090909091
182,0.736842105,0,0,0,0.846153846,0.909090909,0.263157895,0.153846154,0.090909091
183,0.736842105,0,0,0,0.846153846,0.909090909,0.263157895,0.153846154,0.090909091
184,0.736842105,0,0,0,0.846153846,0.909090909,0.263157895,0.153846154,0.090909091
185,0.631578947,0.051282051,0,0.052631579,0.794871795,0.909090909,0.315789474,0.153846154,0.090909091
186,0.526315789,0,0,0,0.871794872,0.909090909,0.473684211,0.128205128,0.090909091
187,0.473684211,0,0,0,0.871794872,0.909090909,0.526315789,0.128205128,0.090909091
188,0.210526316,0,0,0.052631579,0.846153846,0.909090909,0.736842105,0.153846154,0.090909091
189,0.315789474,0,0,0,0.846153846,0.909090909,0.684210526,0.153846154,0.090909091
190,0.052631579,0,0,0.052631579,0.871794872,0.909090909,0.894736842,0.128205128,0.090909091
191,0.105263158,0,0,0,0.871794872,0.909090909,0.894736842,0.128205128,0.090909091
192,0.210526316,0,0,0.052631579,0.846153846,0.909090909,0.736842105,0.153846154,0.090909091
193,0.105263158,0,0.090909091,0,0.871794872,0.818181818,0.894736842,0.128205128,0.090909091
194,0.473684211,0,0,0,0.871794872,0.909090909,0.526315789,0.128205128,0.090909091
195,0.578947368,0,0,0.052631579,0.871794872,0.909090909,0.368421053,0.128205128,0.090909091
196,0.526315789,0,0,0,0.871794872,0.909090909,0.473684211,0.128205128,0.090909091
197,0.315789474,0.025641026,0,0,0.846153846,0.909090909,0.684210526,0.128205128,0.090909091
198,0.526315789,0,0,0,0.871794872,0.909090909,0.473684211,0.128205128,0.090909091
199,0.315789474,0.051282051,0,0.105263158,0.769230769,0.909090909,0.578947368,0.179487179,0.090909091
200,0.263157895,0,0,0.052631579,0.871794872,0.909090909,0.684210526,0.128205128,0.090909091
201,0.052631579,0,0,0,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
202,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
203,0,0,0,0.052631579,0.820512821,0.909090909,0.947368421,0.179487179,0.090909091
204,0.105263158,0,0.272727273,0,0.871794872,0.636363636,0.894736842,0.128205128,0.090909091
205,0,0,0,0.052631579,0.820512821,0.909090909,0.947368421,0.179487179,0.090909091
206,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
207,0,0,0,0,0.871794872,0.909090909,1,0.128205128,0.090909091
208,0.052631579,0,0,0.052631579,0.871794872,0.818181818,0.894736842,0.128205128,0.181818182
209,0,0,0,0,0.794871795,0.636363636,1,0.205128205,0.363636364
210,0.157894737,0,0.090909091,0.052631579,0.871794872,0.818181818,0.789473684,0.128205128,0.090909091
211,0,0,0,0.052631579,0.871794872,0.818181818,0.947368421,0.128205128,0.181818182
212,0,0.025641026,0,0.052631579,0.820512821,0.909090909,0.947368421,0.153846154,0.090909091
213,0.105263158,0,0,0,0.871794872,0.909090909,0.894736842,0.128205128,0.090909091
214,0.473684211,0,0.090909091,0,0.871794872,0.727272727,0.526315789,0.128205128,0.181818182
215,0,0.025641026,0,0.052631579,0.820512821,0.909090909,0.947368421,0.153846154,0.090909091
216,0,0,0.090909091,0,0.769230769,0.818181818,1,0.230769231,0.090909091
217,0.263157895,0,0,0,0.846153846,0.909090909,0.736842105,0.153846154,0.090909091
218,0.210526316,0,0,0.105263158,0.846153846,0.818181818,0.684210526,0.153846154,0.181818182
219,0,0,0,0.105263158,0.846153846,0.909090909,0.894736842,0.153846154,0.090909091
220,0,0,0,0,0.846153846,0.909090909,1,0.153846154,0.090909091
221,0.684210526,0,0,0,0.846153846,0.909090909,0.315789474,0.153846154,0.090909091
222,0.210526316,0,0,0,0.820512821,0.909090909,0.789473684,0.179487179,0.090909091
223,0.315789474,0,0,0,0.794871795,0.909090909,0.684210526,0.205128205,0.090909091
224,0.315789474,0,0,0.052631579,0.846153846,0.909090909,0.631578947,0.153846154,0.090909091
225,0.157894737,0,0,0.052631579,0.846153846,0.909090909,0.789473684,0.153846154,0.090909091
226,0,0,0,0,0.871794872,0.909090909,1,0.128205128,0.090909091
227,0.368421053,0,0,0,0.871794872,0.909090909,0.631578947,0.128205128,0.090909091
228,0.315789474,0,0,0,0.846153846,0.909090909,0.684210526,0.153846154,0.090909091
229,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
230,0,0,0,0,0.871794872,0.909090909,1,0.128205128,0.090909091
231,0,0,0,0,0.820512821,0.909090909,1,0.179487179,0.090909091
232,0,0,0.090909091,0,0.846153846,0.818181818,1,0.153846154,0.090909091
233,0,0,0,0.052631579,0.871794872,0.818181818,0.947368421,0.128205128,0.181818182
234,0,0,0,0,0.794871795,0.909090909,1,0.205128205,0.090909091
235,0.473684211,0,0,0.105263158,0.820512821,0.909090909,0.421052632,0.179487179,0.090909091
236,0.526315789,0,0,0,0.820512821,0.909090909,0.473684211,0.179487179,0.090909091
237,0.368421053,0.025641026,0,0.052631579,0.846153846,0.909090909,0.578947368,0.128205128,0.090909091
238,0.210526316,0,0,0.052631579,0.846153846,0.818181818,0.736842105,0.153846154,0.181818182
239,0.105263158,0.025641026,0,0.052631579,0.820512821,0.909090909,0.842105263,0.153846154,0.090909091
240,0.578947368,0,0,0,0.871794872,0.909090909,0.421052632,0.128205128,0.090909091
241,0.526315789,0,0,0.052631579,0.871794872,0.909090909,0.421052632,0.128205128,0.090909091
242,0.526315789,0,0,0.052631579,0.846153846,0.909090909,0.421052632,0.153846154,0.090909091
243,0.315789474,0,0,0.052631579,0.871794872,0.909090909,0.631578947,0.128205128,0.090909091
244,0.210526316,0,0,0,0.871794872,0.909090909,0.789473684,0.128205128,0.090909091
245,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
246,0.631578947,0,0,0,0.846153846,0.909090909,0.368421053,0.153846154,0.090909091
247,0.105263158,0,0,0.052631579,0.846153846,0.909090909,0.842105263,0.153846154,0.090909091
248,0.052631579,0,0,0.052631579,0.871794872,0.909090909,0.894736842,0.128205128,0.090909091
249,0.368421053,0,0,0,0.871794872,0.909090909,0.631578947,0.128205128,0.090909091
250,0.210526316,0,0,0.105263158,0.820512821,0.909090909,0.684210526,0.179487179,0.090909091
251,0.368421053,0,0,0.052631579,0.871794872,0.909090909,0.578947368,0.128205128,0.090909091
252,0.578947368,0.051282051,0.090909091,0.052631579,0.769230769,0.818181818,0.368421053,0.179487179,0.090909091
253,0.368421053,0.051282051,0,0,0.794871795,0.909090909,0.631578947,0.153846154,0.090909091
254,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
255,0.421052632,0.025641026,0,0.052631579,0.794871795,0.909090909,0.526315789,0.179487179,0.090909091
256,0.526315789,0.025641026,0,0.052631579,0.794871795,0.909090909,0.421052632,0.179487179,0.090909091
257,0.421052632,0,0.090909091,0,0.871794872,0.818181818,0.578947368,0.128205128,0.090909091
258,0,0,0,0.052631579,0.871794872,0.818181818,0.947368421,0.128205128,0.181818182
259,0.105263158,0,0,0.052631579,0.846153846,0.909090909,0.842105263,0.153846154,0.090909091
260,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
261,0.315789474,0,0,0.105263158,0.846153846,0.909090909,0.578947368,0.153846154,0.090909091
262,0.631578947,0,0,0,0.871794872,0.909090909,0.368421053,0.128205128,0.090909091
263,0.526315789,0,0,0.052631579,0.846153846,0.909090909,0.421052632,0.153846154,0.090909091
264,0.315789474,0,0,0,0.871794872,0.909090909,0.684210526,0.128205128,0.090909091
265,0,0,0,0,0.871794872,0.909090909,1,0.128205128,0.090909091
266,0.263157895,0.025641026,0,0,0.846153846,0.909090909,0.736842105,0.128205128,0.090909091
267,0,0,0,0,0.794871795,0.909090909,1,0.205128205,0.090909091
268,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
269,0,0,0,0,0.871794872,0.818181818,1,0.128205128,0.181818182
270,0,0,0,0,0.871794872,0.909090909,1,0.128205128,0.090909091
271,0.421052632,0.025641026,0,0,0.846153846,0.909090909,0.578947368,0.128205128,0.090909091
272,0.421052632,0,0,0.052631579,0.846153846,0.909090909,0.526315789,0.153846154,0.090909091
273,0.368421053,0.025641026,0,0,0.846153846,0.909090909,0.631578947,0.128205128,0.090909091
274,0.526315789,0.025641026,0,0.105263158,0.846153846,0.909090909,0.368421053,0.128205128,0.090909091
275,0.052631579,0,0,0,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
276,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
277,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
278,0,0,0,0,0.871794872,0.909090909,1,0.128205128,0.090909091
279,0.105263158,0,0,0,0.871794872,0.909090909,0.894736842,0.128205128,0.090909091
280,0,0,0,0.157894737,0.820512821,0.909090909,0.842105263,0.179487179,0.090909091
281,0,0,0,0.105263158,0.846153846,0.909090909,0.894736842,0.153846154,0.090909091
282,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
283,0.052631579,0,0,0.052631579,0.871794872,0.727272727,0.894736842,0.128205128,0.272727273
284,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
285,0,0,0,0.052631579,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
286,0,0.025641026,0,0.052631579,0.846153846,0.909090909,0.947368421,0.128205128,0.090909091
287,0,0,0,0.105263158,0.846153846,0.818181818,0.894736842,0.153846154,0.181818182
288,0.052631579,0,0,0,0.871794872,0.909090909,0.947368421,0.128205128,0.090909091
289,0.052631579,0,0,0.052631579,0.871794872,0.909090909,0.894736842,0.128205128,0.090909091
290,0.263157895,0,0.090909091,0.052631579,0.871794872,0.818181818,0.684210526,0.128205128,0.090909091
291,0.210526316,0,0,0,0.846153846,0.909090909,0.789473684,0.153846154,0.090909091
292,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
293,0.052631579,0,0,0,0.820512821,0.909090909,0.947368421,0.179487179,0.090909091
294,0,0,0,0,0.846153846,0.909090909,1,0.153846154,0.090909091
295,0,0,0,0.105263158,0.820512821,0.909090909,0.894736842,0.179487179,0.090909091
296,0,0,0,0.105263158,0.820512821,0.909090909,0.894736842,0.179487179,0.090909091
297,0.052631579,0,0,0.052631579,0.846153846,0.909090909,0.894736842,0.153846154,0.090909091
298,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
299,0,0,0,0.052631579,0.846153846,0.909090909,0.947368421,0.153846154,0.090909091
300,0,0,0,0.105263158,0.794871795,0.909090909,0.894736842,0.205128205,0.090909091
301,0.263157895,0,0,0.052631579,0.846153846,0.909090909,0.684210526,0.153846154,0.090909091
