,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,1,0,0.089285714,0.714285714,0.017857143,0.017857143,0.160714286,1,0.037037037,0.037037037,0.296296296,0.592592593,0.037037037
1,0.971830986,0.028169014,0.054545455,0.727272727,0.036363636,0.018181818,0.163636364,1,0.037735849,0.056603774,0.301886792,0.603773585,0
2,0.907894737,0.092105263,0.018518519,0.759259259,0.055555556,0.018518519,0.148148148,1,0.019607843,0.019607843,0.274509804,0.68627451,0
3,0.958333333,0.041666667,0.114754098,0.655737705,0.06557377,0.032786885,0.131147541,1,0,0.019230769,0.211538462,0.75,0.019230769
4,0.958333333,0.041666667,0.101694915,0.644067797,0.050847458,0.101694915,0.101694915,1,0.037735849,0,0.150943396,0.754716981,0.056603774
5,1,0,0.119402985,0.492537313,0.134328358,0.044776119,0.208955224,1,0.06557377,0.06557377,0.016393443,0.737704918,0.114754098
6,0.971830986,0.028169014,0.06779661,0.576271186,0.084745763,0,0.271186441,1,0.185185185,0,0.185185185,0.555555556,0.074074074
7,0.971830986,0.028169014,0.037735849,0.754716981,0.018867925,0.018867925,0.169811321,1,0.056603774,0.056603774,0.320754717,0.566037736,0
8,1,0,0,0.788461538,0.038461538,0.057692308,0.115384615,1,0.016949153,0.118644068,0.220338983,0.610169492,0.033898305
9,0.985714286,0.014285714,0.018867925,0.735849057,0.037735849,0.037735849,0.169811321,1,0,0.152542373,0.254237288,0.593220339,0
10,1,0,0.036363636,0.690909091,0.054545455,0.018181818,0.2,1,0.090909091,0.072727273,0.272727273,0.545454545,0.018181818
11,0.907894737,0.092105263,0.019607843,0.745098039,0,0.078431373,0.156862745,1,0.055555556,0.018518519,0.222222222,0.648148148,0.055555556
