,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,0.906976744,0.093023256,0.019230769,0.730769231,0.019230769,0.038461538,0.192307692,1,0.058823529,0.019607843,0.470588235,0.450980392,0
1,0.939759036,0.060240964,0.017857143,0.696428571,0.089285714,0,0.196428571,1,0.058823529,0,0.470588235,0.450980392,0.019607843
2,0.939759036,0.060240964,0,0.769230769,0.038461538,0.038461538,0.153846154,1,0.071428571,0,0.339285714,0.482142857,0.107142857
3,0.928571429,0.071428571,0,0.745098039,0.019607843,0,0.235294118,1,0.049180328,0.049180328,0.31147541,0.459016393,0.131147541
4,0.962962963,0.037037037,0.055555556,0.685185185,0.018518519,0,0.240740741,1,0.032258065,0.048387097,0.322580645,0.451612903,0.14516129
5,1,0,0.017241379,0.551724138,0.120689655,0.086206897,0.224137931,1,0.123287671,0.068493151,0.01369863,0.547945205,0.246575342
6,0.951219512,0.048780488,0,0.566666667,0.166666667,0.05,0.216666667,1,0.109375,0.0625,0.09375,0.578125,0.15625
7,0.917647059,0.082352941,0.018867925,0.735849057,0.037735849,0.018867925,0.188679245,1,0.036363636,0.018181818,0.381818182,0.490909091,0.072727273
8,0.928571429,0.071428571,0.074074074,0.703703704,0,0.055555556,0.166666667,1,0.035714286,0.017857143,0.339285714,0.517857143,0.089285714
9,0.917647059,0.082352941,0.037735849,0.679245283,0.018867925,0.018867925,0.245283019,1,0.094339623,0.018867925,0.433962264,0.41509434,0.037735849
10,0.962962963,0.037037037,0.13559322,0.627118644,0.016949153,0.016949153,0.203389831,1,0,0.016666667,0.3,0.533333333,0.15
11,0.917647059,0.082352941,0.016393443,0.62295082,0.163934426,0.032786885,0.163934426,1,0,0.072727273,0.272727273,0.636363636,0.018181818
12,0.917647059,0.082352941,0.068965517,0.586206897,0.068965517,0.051724138,0.224137931,1,0.087719298,0,0.245614035,0.543859649,0.122807018
13,0.917647059,0.082352941,0,0.661016949,0.152542373,0.016949153,0.169491525,1,0.089285714,0,0.196428571,0.607142857,0.107142857
14,0.906976744,0.093023256,0,0.678571429,0.107142857,0,0.214285714,1,0.054545455,0.018181818,0.327272727,0.527272727,0.072727273
15,0.876404494,0.123595506,0,0.8,0,0.02,0.18,1,0,0.017857143,0.357142857,0.535714286,0.089285714
16,0.917647059,0.082352941,0.054545455,0.636363636,0.036363636,0.090909091,0.181818182,1,0.072727273,0.018181818,0.309090909,0.527272727,0.072727273
17,0.962962963,0.037037037,0.016393443,0.590163934,0.163934426,0,0.229508197,1,0.153846154,0,0.346153846,0.461538462,0.038461538
18,0.939759036,0.060240964,0,0.714285714,0.107142857,0,0.178571429,1,0.01754386,0.070175439,0.333333333,0.526315789,0.052631579
19,0.962962963,0.037037037,0.017857143,0.696428571,0.089285714,0.017857143,0.178571429,1,0.050847458,0.050847458,0.288135593,0.508474576,0.101694915
20,0.928571429,0.071428571,0.072727273,0.618181818,0.018181818,0.018181818,0.272727273,1,0.016393443,0.081967213,0.327868852,0.475409836,0.098360656
21,0.928571429,0.071428571,0.019607843,0.745098039,0,0.058823529,0.176470588,1,0.061538462,0.030769231,0.169230769,0.538461538,0.2
22,0.928571429,0.071428571,0.017857143,0.660714286,0.089285714,0.107142857,0.125,1,0.03030303,0.045454545,0.075757576,0.651515152,0.196969697
23,0.975,0.025,0.111111111,0.523809524,0.095238095,0.047619048,0.222222222,1,0.037037037,0.074074074,0.388888889,0.5,0
24,0.896551724,0.103448276,0.101694915,0.559322034,0.050847458,0.084745763,0.203389831,1,0.08,0,0.36,0.56,0
25,0.928571429,0.071428571,0,0.722222222,0.074074074,0.018518519,0.185185185,1,0.035087719,0.052631579,0.333333333,0.50877193,0.070175439
26,0.939759036,0.060240964,0.034482759,0.672413793,0.103448276,0,0.189655172,1,0,0.072727273,0.381818182,0.527272727,0.018181818
27,0.906976744,0.093023256,0,0.8,0,0.02,0.18,1,0.055555556,0,0.407407407,0.462962963,0.074074074
28,0.939759036,0.060240964,0.037037037,0.722222222,0.037037037,0.092592593,0.111111111,1,0,0.051724138,0.293103448,0.568965517,0.086206897
29,0.951219512,0.048780488,0,0.649122807,0.122807018,0,0.228070175,1,0.052631579,0.070175439,0.350877193,0.473684211,0.052631579
30,0.975,0.025,0.038461538,0.730769231,0,0.038461538,0.192307692,1,0.015625,0.0625,0.296875,0.46875,0.15625
31,0.939759036,0.060240964,0.051724138,0.568965517,0.086206897,0.120689655,0.172413793,1,0.101694915,0,0.169491525,0.576271186,0.152542373
32,0.939759036,0.060240964,0.037037037,0.648148148,0.037037037,0.037037037,0.240740741,1,0.028169014,0.056338028,0.126760563,0.549295775,0.23943662
33,0.975,0.025,0.019230769,0.769230769,0.019230769,0,0.192307692,1,0.057142857,0.014285714,0.142857143,0.514285714,0.271428571
34,1,0,0.038461538,0.769230769,0,0,0.192307692,1,0.053333333,0.013333333,0.093333333,0.52,0.32
35,1,0,0.081967213,0.606557377,0.098360656,0.016393443,0.196721311,1,0.059701493,0.014925373,0.119402985,0.567164179,0.23880597
36,0.987341772,0.012658228,0.107692308,0.476923077,0.123076923,0.092307692,0.2,1,0.057142857,0.057142857,0.014285714,0.642857143,0.228571429
37,0.987341772,0.012658228,0.05,0.666666667,0.116666667,0.033333333,0.133333333,1,0.015384615,0.030769231,0.138461538,0.615384615,0.2
38,0.975,0.025,0.074074074,0.666666667,0,0.092592593,0.166666667,1,0.040540541,0.027027027,0.054054054,0.581081081,0.297297297
39,0.975,0.025,0.105263158,0.070175439,0.01754386,0.333333333,0.473684211,1,0.593220339,0.016949153,0.033898305,0.220338983,0.13559322
40,0.975,0.025,0,0.02,0,0.38,0.6,1,0.52173913,0.130434783,0.014492754,0.188405797,0.144927536
41,0.928571429,0.071428571,0.017857143,0.017857143,0.089285714,0.321428571,0.553571429,1,0.684210526,0.035087719,0.01754386,0.175438596,0.087719298
42,0.896551724,0.103448276,0.054545455,0,0.036363636,0.381818182,0.527272727,1,0.764705882,0,0.058823529,0.156862745,0.019607843
43,0.906976744,0.093023256,0.068965517,0,0.068965517,0.24137931,0.620689655,1,0.709090909,0,0.072727273,0.127272727,0.090909091
44,0.928571429,0.071428571,0.055555556,0.037037037,0.018518519,0.407407407,0.481481481,1,0.672727273,0.054545455,0.036363636,0.2,0.036363636
45,0.928571429,0.071428571,0.056603774,0.018867925,0,0.358490566,0.566037736,1,0.722222222,0,0.111111111,0.092592593,0.074074074
46,0.917647059,0.082352941,0.089285714,0,0.017857143,0.357142857,0.535714286,1,0.685185185,0.018518519,0.074074074,0.166666667,0.055555556
47,0.928571429,0.071428571,0.15,0.016666667,0.016666667,0.383333333,0.433333333,1,0.603773585,0.037735849,0.056603774,0.283018868,0.018867925
48,0.906976744,0.093023256,0.019607843,0.019607843,0,0.333333333,0.62745098,1,0.65,0,0.033333333,0.15,0.166666667
49,0.939759036,0.060240964,0.016949153,0.016949153,0.13559322,0.288135593,0.542372881,1,0.714285714,0.035714286,0,0.178571429,0.071428571
50,0.939759036,0.060240964,0,0.092592593,0.074074074,0.296296296,0.537037037,1,0.684210526,0.01754386,0.035087719,0.157894737,0.105263158
51,0.939759036,0.060240964,0.015384615,0.015384615,0.215384615,0.076923077,0.676923077,1,0.64516129,0,0,0.161290323,0.193548387
52,0.939759036,0.060240964,0.036363636,0.054545455,0.054545455,0.109090909,0.745454545,1,0.529411765,0.044117647,0.073529412,0.132352941,0.220588235
53,0.906976744,0.093023256,0.018518519,0,0.055555556,0.166666667,0.759259259,1,0.625,0,0.046875,0.109375,0.21875
54,0.987341772,0.012658228,0.126760563,0.070422535,0.169014085,0.028169014,0.605633803,1,0.55,0,0.1,0.183333333,0.166666667
55,0.987341772,0.012658228,0.122807018,0.157894737,0,0.052631579,0.666666667,1,0.441176471,0.014705882,0.147058824,0.147058824,0.25
56,0.951219512,0.048780488,0.054545455,0.709090909,0.036363636,0.018181818,0.181818182,1,0,0.032786885,0.295081967,0.524590164,0.147540984
57,0.951219512,0.048780488,0.034482759,0.655172414,0.103448276,0.051724138,0.155172414,1,0.033898305,0.033898305,0.237288136,0.576271186,0.118644068
58,0.951219512,0.048780488,0.074074074,0.685185185,0,0.12962963,0.111111111,1,0.055555556,0,0.351851852,0.518518519,0.074074074
59,0.939759036,0.060240964,0,0.75,0.038461538,0.057692308,0.153846154,1,0.074074074,0.018518519,0.388888889,0.462962963,0.055555556
60,0.987341772,0.012658228,0.105263158,0.684210526,0.01754386,0.01754386,0.175438596,1,0.033898305,0,0.322033898,0.491525424,0.152542373
61,0.906976744,0.093023256,0.038461538,0.75,0,0,0.211538462,1,0.018181818,0,0.418181818,0.472727273,0.090909091
62,0.928571429,0.071428571,0,0.74,0,0,0.26,1,0.051724138,0.068965517,0.413793103,0.396551724,0.068965517
63,0.975,0.025,0,0.754716981,0.056603774,0.037735849,0.150943396,1,0,0.120689655,0.396551724,0.465517241,0.017241379
64,0.975,0.025,0.019607843,0.68627451,0,0.019607843,0.274509804,1,0,0.169230769,0.369230769,0.4,0.061538462
65,0.951219512,0.048780488,0.019230769,0.769230769,0.019230769,0,0.192307692,1,0,0.1,0.366666667,0.466666667,0.066666667
66,0.975,0.025,0,0.705882353,0.019607843,0.117647059,0.156862745,1,0,0.140625,0.296875,0.484375,0.078125
67,0.939759036,0.060240964,0,0.709090909,0.090909091,0,0.2,1,0.015384615,0.076923077,0.2,0.553846154,0.153846154
68,0.987341772,0.012658228,0.109375,0.59375,0.109375,0,0.1875,1,0,0.018867925,0.41509434,0.528301887,0.037735849
69,0.962962963,0.037037037,0.018867925,0.641509434,0.037735849,0.113207547,0.188679245,1,0.047619048,0.111111111,0.253968254,0.492063492,0.095238095
70,0.975,0.025,0.087719298,0.614035088,0.035087719,0.01754386,0.245614035,1,0.050847458,0.050847458,0.355932203,0.440677966,0.101694915
71,0.928571429,0.071428571,0.056603774,0.754716981,0,0,0.188679245,1,0,0,0.338983051,0.508474576,0.152542373
72,0.917647059,0.082352941,0.037735849,0.698113208,0.018867925,0.094339623,0.150943396,1,0.033333333,0.016666667,0.233333333,0.566666667,0.15
73,0.896551724,0.103448276,0,0.727272727,0.090909091,0.054545455,0.127272727,1,0.019230769,0.019230769,0.346153846,0.596153846,0.019230769
74,0.928571429,0.071428571,0.018518519,0.703703704,0.055555556,0.055555556,0.166666667,1,0.049180328,0.032786885,0.213114754,0.557377049,0.147540984
75,0.962962963,0.037037037,0.044117647,0.529411765,0.220588235,0.044117647,0.161764706,1,0.016129032,0.096774194,0.080645161,0.709677419,0.096774194
76,0.962962963,0.037037037,0.072463768,0.550724638,0.202898551,0,0.173913043,1,0,0.032258065,0.096774194,0.709677419,0.161290323
77,0.939759036,0.060240964,0.030769231,0.123076923,0.2,0.215384615,0.430769231,1,0.592592593,0.037037037,0,0.333333333,0.037037037
78,0.951219512,0.048780488,0,0.203125,0.21875,0.21875,0.359375,1,0.557692308,0.019230769,0.038461538,0.365384615,0.019230769
79,0.975,0.025,0.014705882,0.073529412,0.25,0.088235294,0.573529412,1,0.75,0.019230769,0.115384615,0.096153846,0.019230769
80,0.962962963,0.037037037,0,0.028571429,0.285714286,0.1,0.585714286,1,0.722222222,0.055555556,0.055555556,0.148148148,0.018518519
81,0.951219512,0.048780488,0.019230769,0.711538462,0.019230769,0.057692308,0.192307692,1,0.063492063,0.047619048,0.238095238,0.492063492,0.158730159
82,0.928571429,0.071428571,0.038461538,0.769230769,0,0.019230769,0.173076923,1,0.01754386,0,0.368421053,0.49122807,0.122807018
83,0.962962963,0.037037037,0.019607843,0.705882353,0,0.019607843,0.254901961,1,0.049180328,0.081967213,0.37704918,0.393442623,0.098360656
