,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
680,0.956521739,0.043478261,0.038461538,0.096153846,0,0.019230769,0.846153846,1,0.090909091,0.090909091,0.054545455,0.763636364,0
681,0.956521739,0.043478261,0.105263158,0,0.01754386,0.01754386,0.859649123,1,0.127272727,0.072727273,0.018181818,0.763636364,0.018181818
682,0.916666667,0.083333333,0.074074074,0.018518519,0,0,0.907407407,1,0.211538462,0,0.038461538,0.711538462,0.038461538
683,0.88,0.12,0.070175439,0.01754386,0.052631579,0,0.859649123,1,0.196078431,0,0,0.784313725,0.019607843
684,0.88,0.12,0,0.06,0,0,0.94,1,0.235294118,0,0.058823529,0.68627451,0.019607843
685,0.916666667,0.083333333,0.055555556,0,0.018518519,0,0.925925926,1,0.230769231,0.019230769,0.038461538,0.692307692,0.019230769
686,0.956521739,0.043478261,0.037735849,0.018867925,0.018867925,0.037735849,0.886792453,1,0.163636364,0.090909091,0.018181818,0.727272727,0
687,0.956521739,0.043478261,0.053571429,0.017857143,0.053571429,0.017857143,0.857142857,1,0.235294118,0.019607843,0,0.745098039,0
688,1,0,0.037037037,0.166666667,0.037037037,0.018518519,0.740740741,1,0.094339623,0.037735849,0,0.849056604,0.018867925
689,0.916666667,0.083333333,0.038461538,0.038461538,0,0.019230769,0.903846154,1,0.188679245,0.037735849,0.037735849,0.716981132,0.018867925
690,0.956521739,0.043478261,0.056603774,0,0,0.056603774,0.886792453,1,0.25,0.019230769,0,0.711538462,0.019230769
691,0.956521739,0.043478261,0.056603774,0.150943396,0,0.037735849,0.754716981,1,0,0.107142857,0.035714286,0.857142857,0
692,0.916666667,0.083333333,0.074074074,0.166666667,0,0.055555556,0.703703704,1,0.019230769,0.038461538,0.019230769,0.923076923,0
693,0.88,0.12,0.070175439,0.105263158,0.052631579,0.01754386,0.754385965,1,0,0.090909091,0,0.909090909,0
694,0.916666667,0.083333333,0,0.16,0,0.04,0.8,1,0.092592593,0.055555556,0.018518519,0.814814815,0.018518519
695,0.956521739,0.043478261,0,0.06,0,0.08,0.86,1,0.163636364,0.090909091,0,0.745454545,0
696,1,0,0.087719298,0,0.035087719,0,0.877192982,1,0.188679245,0.056603774,0.037735849,0.716981132,0
697,0.956521739,0.043478261,0,0.08,0,0.04,0.88,1,0.122807018,0.105263158,0.01754386,0.736842105,0.01754386
698,1,0,0,0.24,0,0.02,0.74,1,0.096153846,0.019230769,0.038461538,0.826923077,0.019230769
699,1,0,0.038461538,0.076923077,0,0,0.884615385,1,0.166666667,0.055555556,0.055555556,0.703703704,0.018518519
700,1,0,0,0.055555556,0.074074074,0,0.87037037,1,0.274509804,0.019607843,0,0.705882353,0
701,1,0,0,0.1,0,0.02,0.88,1,0.203703704,0.037037037,0.018518519,0.703703704,0.037037037
702,0.956521739,0.043478261,0.105263158,0.157894737,0.01754386,0.052631579,0.666666667,1,0.04,0,0,0.96,0
703,1,0,0,0.02,0,0.02,0.96,1,0.228070175,0.070175439,0,0.649122807,0.052631579
704,1,0,0,0.02,0,0,0.98,1,0.228070175,0.070175439,0.01754386,0.631578947,0.052631579
705,0.956521739,0.043478261,0.038461538,0.230769231,0,0.038461538,0.692307692,1,0.019230769,0.038461538,0.038461538,0.903846154,0
706,1,0,0.103448276,0.086206897,0.034482759,0.034482759,0.74137931,1,0.096153846,0.038461538,0,0.865384615,0
707,0.956521739,0.043478261,0.131147541,0.114754098,0.049180328,0,0.704918033,1,0.04,0,0.02,0.94,0
708,0.956521739,0.043478261,0.074074074,0.12962963,0,0.018518519,0.777777778,1,0.053571429,0.053571429,0,0.839285714,0.053571429
709,1,0,0.037735849,0.20754717,0.018867925,0,0.735849057,1,0,0.089285714,0.035714286,0.857142857,0.017857143
710,1,0,0,0.274509804,0.019607843,0.058823529,0.647058824,1,0.058823529,0.019607843,0,0.921568627,0
711,0.88,0.12,0.019607843,0.137254902,0,0,0.843137255,1,0.036363636,0.090909091,0.072727273,0.8,0
712,1,0,0.090909091,0.109090909,0,0,0.8,1,0.072727273,0.054545455,0.036363636,0.8,0.036363636
713,1,0,0.054545455,0,0.036363636,0.036363636,0.872727273,1,0.203703704,0.074074074,0,0.722222222,0
714,1,0,0.038461538,0.038461538,0,0.057692308,0.865384615,1,0.031746032,0.19047619,0,0.761904762,0.015873016
715,1,0,0.037037037,0.092592593,0.037037037,0,0.833333333,1,0.051724138,0.137931034,0.034482759,0.775862069,0
716,1,0,0.166666667,0.016666667,0,0.033333333,0.783333333,1,0.134615385,0,0,0.826923077,0.038461538
717,1,0,0.072727273,0.054545455,0.018181818,0.054545455,0.8,1,0.033898305,0.152542373,0,0.813559322,0
718,1,0,0.056603774,0.075471698,0,0,0.867924528,1,0.192307692,0.019230769,0.057692308,0.711538462,0.019230769
719,1,0,0.120689655,0.086206897,0.017241379,0.034482759,0.74137931,1,0.12,0,0.02,0.86,0
720,1,0,0.1875,0,0.03125,0,0.78125,1,0.037037037,0.074074074,0.037037037,0.851851852,0
721,0.956521739,0.043478261,0.019607843,0.235294118,0,0.039215686,0.705882353,1,0.08,0,0.04,0.88,0
722,1,0,0.089285714,0.214285714,0.017857143,0.017857143,0.660714286,1,0,0.018867925,0,0.943396226,0.037735849
723,1,0,0,0.156862745,0.019607843,0,0.823529412,1,0,0.166666667,0.05,0.783333333,0
724,0.916666667,0.083333333,0.152542373,0,0,0,0.847457627,1,0.051724138,0.068965517,0,0.810344828,0.068965517
725,0.956521739,0.043478261,0.13559322,0.033898305,0.016949153,0.016949153,0.796610169,1,0.035087719,0.087719298,0,0.842105263,0.035087719
726,0.956521739,0.043478261,0.071428571,0.035714286,0.035714286,0,0.857142857,1,0.107142857,0.089285714,0.017857143,0.767857143,0.017857143
727,0.916666667,0.083333333,0,0.254901961,0.019607843,0,0.725490196,1,0.018518519,0.037037037,0.018518519,0.888888889,0.037037037
728,0.88,0.12,0,0.28,0,0,0.72,1,0.018867925,0,0.018867925,0.905660377,0.056603774
729,0.956521739,0.043478261,0,0.26,0,0,0.74,1,0.078431373,0,0.058823529,0.843137255,0.019607843
730,1,0,0.147540984,0.06557377,0.032786885,0.016393443,0.737704918,1,0.078431373,0.019607843,0.019607843,0.882352941,0
731,1,0,0.019607843,0.254901961,0,0.019607843,0.705882353,1,0.036363636,0.036363636,0,0.872727273,0.054545455
732,0.916666667,0.083333333,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.230769231,0.038461538,0.057692308,0.673076923,0
733,1,0,0.120689655,0.086206897,0.017241379,0,0.775862069,1,0.113207547,0,0,0.830188679,0.056603774
734,0.956521739,0.043478261,0,0.058823529,0.019607843,0.019607843,0.901960784,1,0.178571429,0.071428571,0,0.714285714,0.035714286
735,1,0,0.074074074,0.222222222,0,0.018518519,0.685185185,1,0.018867925,0.018867925,0.018867925,0.905660377,0.037735849
736,0.916666667,0.083333333,0.072727273,0.2,0.018181818,0,0.709090909,1,0,0.019607843,0.058823529,0.921568627,0
737,0.956521739,0.043478261,0.074074074,0.018518519,0,0.037037037,0.87037037,1,0.087719298,0.122807018,0.035087719,0.754385965,0
738,1,0,0.120689655,0,0.017241379,0.034482759,0.827586207,1,0.070175439,0.122807018,0.01754386,0.789473684,0
739,0.916666667,0.083333333,0.056603774,0,0,0.037735849,0.905660377,1,0.254901961,0,0.019607843,0.705882353,0.019607843
740,1,0,0,0.18,0,0.08,0.74,1,0.134615385,0.038461538,0,0.826923077,0
741,0.956521739,0.043478261,0.019607843,0.098039216,0,0,0.882352941,1,0.070175439,0.122807018,0.070175439,0.736842105,0
742,1,0,0.090909091,0.036363636,0,0,0.872727273,1,0.086206897,0.103448276,0.034482759,0.74137931,0.034482759
743,0.88,0.12,0.037735849,0.018867925,0.018867925,0.018867925,0.905660377,1,0.188679245,0.037735849,0.018867925,0.735849057,0.018867925
744,1,0,0.090909091,0.036363636,0,0.054545455,0.818181818,1,0.068965517,0.120689655,0,0.793103448,0.017241379
745,1,0,0.019230769,0.153846154,0.019230769,0.057692308,0.75,1,0.134615385,0.038461538,0,0.826923077,0
746,1,0,0,0.094339623,0.056603774,0,0.849056604,1,0.235294118,0.019607843,0.019607843,0.725490196,0
747,0.956521739,0.043478261,0.019607843,0.078431373,0,0.019607843,0.882352941,1,0.235294118,0,0.039215686,0.705882353,0.019607843
748,1,0,0.056603774,0.037735849,0,0.037735849,0.867924528,1,0.122807018,0.105263158,0.01754386,0.736842105,0.01754386
749,0.956521739,0.043478261,0,0.038461538,0.038461538,0.019230769,0.903846154,1,0.081967213,0.163934426,0,0.737704918,0.016393443
750,0.956521739,0.043478261,0.038461538,0.192307692,0,0.019230769,0.75,1,0.056603774,0.037735849,0.037735849,0.849056604,0.018867925
751,1,0,0.019607843,0.078431373,0,0.039215686,0.862745098,1,0.105263158,0.122807018,0.035087719,0.736842105,0
752,0.956521739,0.043478261,0.116666667,0.033333333,0.05,0,0.8,1,0.074074074,0.074074074,0.018518519,0.833333333,0
753,0.956521739,0.043478261,0.037735849,0.056603774,0.018867925,0.056603774,0.830188679,1,0.016393443,0.180327869,0,0.803278689,0
754,0.956521739,0.043478261,0.036363636,0,0.054545455,0,0.909090909,1,0.25,0.038461538,0.019230769,0.692307692,0
755,0.956521739,0.043478261,0.037735849,0.169811321,0.018867925,0,0.773584906,1,0,0.107142857,0.053571429,0.839285714,0
756,1,0,0.056603774,0.018867925,0,0.056603774,0.867924528,1,0.203703704,0.055555556,0,0.722222222,0.018518519
757,1,0,0.053571429,0.071428571,0.053571429,0,0.821428571,1,0.089285714,0.107142857,0.017857143,0.785714286,0
758,0.956521739,0.043478261,0.107142857,0.071428571,0,0.035714286,0.785714286,1,0.053571429,0.071428571,0,0.839285714,0.035714286
759,0.956521739,0.043478261,0.019607843,0.117647059,0,0.019607843,0.843137255,1,0.052631579,0.122807018,0.052631579,0.771929825,0
760,1,0,0.019230769,0.057692308,0.019230769,0,0.903846154,1,0.122807018,0.122807018,0.052631579,0.701754386,0
761,0.916666667,0.083333333,0.019230769,0,0.019230769,0,0.961538462,1,0.222222222,0.055555556,0.037037037,0.666666667,0.018518519
762,0.916666667,0.083333333,0.037735849,0.20754717,0.018867925,0.037735849,0.698113208,1,0,0.056603774,0.018867925,0.924528302,0
763,0.956521739,0.043478261,0.074074074,0.203703704,0,0,0.722222222,1,0.037735849,0,0.018867925,0.886792453,0.056603774
764,0.956521739,0.043478261,0.090909091,0.090909091,0,0,0.818181818,1,0.054545455,0.072727273,0.054545455,0.8,0.018181818
765,1,0,0.055555556,0.111111111,0.018518519,0.055555556,0.759259259,1,0.134615385,0.038461538,0,0.826923077,0
766,1,0,0,0.25,0.038461538,0.019230769,0.692307692,1,0.1,0,0.02,0.88,0
767,1,0,0,0.14,0,0.06,0.8,1,0.196078431,0.019607843,0.019607843,0.764705882,0
768,1,0,0.037037037,0,0.037037037,0,0.925925926,1,0.137931034,0.137931034,0.034482759,0.689655172,0
769,1,0,0.072727273,0.109090909,0.018181818,0.018181818,0.781818182,1,0.072727273,0.072727273,0.018181818,0.818181818,0.018181818
770,0.956521739,0.043478261,0.056603774,0.056603774,0,0.018867925,0.867924528,1,0.169811321,0.037735849,0.037735849,0.735849057,0.018867925
771,0.956521739,0.043478261,0.054545455,0.090909091,0.036363636,0.018181818,0.8,1,0.071428571,0.089285714,0,0.821428571,0.017857143
772,0.916666667,0.083333333,0.019607843,0.117647059,0,0.039215686,0.823529412,1,0.034482759,0.120689655,0.017241379,0.810344828,0.017241379
773,1,0,0.019607843,0.274509804,0,0.058823529,0.647058824,1,0.058823529,0,0,0.921568627,0.019607843
774,0.916666667,0.083333333,0.120689655,0,0.017241379,0.051724138,0.810344828,1,0.18,0,0,0.82,0
775,1,0,0.018867925,0.094339623,0.037735849,0.018867925,0.830188679,1,0.107142857,0.107142857,0.017857143,0.767857143,0
776,0.956521739,0.043478261,0.074074074,0.018518519,0,0,0.907407407,1,0.118644068,0.084745763,0,0.728813559,0.06779661
777,1,0,0.084745763,0.118644068,0.06779661,0,0.728813559,1,0.056603774,0.056603774,0,0.886792453,0
778,1,0,0,0.058823529,0.019607843,0,0.921568627,1,0.0625,0.171875,0,0.71875,0.046875
779,1,0,0.107142857,0.160714286,0,0.035714286,0.696428571,1,0,0.055555556,0.018518519,0.907407407,0.018518519
780,0.916666667,0.083333333,0.089285714,0.035714286,0.017857143,0,0.857142857,1,0.176470588,0,0.039215686,0.764705882,0.019607843
781,0.956521739,0.043478261,0.037037037,0.148148148,0.037037037,0.018518519,0.759259259,1,0.137254902,0,0,0.843137255,0.019607843
782,1,0,0.018867925,0.018867925,0.037735849,0,0.924528302,1,0.081967213,0.180327869,0.032786885,0.704918033,0
783,0.88,0.12,0,0.294117647,0.019607843,0.019607843,0.666666667,1,0,0,0.019607843,0.960784314,0.019607843
784,0.88,0.12,0.019230769,0.211538462,0.019230769,0.038461538,0.711538462,1,0.019230769,0.038461538,0.019230769,0.923076923,0
785,0.956521739,0.043478261,0.038461538,0.230769231,0,0.019230769,0.711538462,1,0,0.055555556,0.037037037,0.888888889,0.018518519
786,1,0,0.105263158,0.052631579,0.01754386,0,0.824561404,1,0.134615385,0.038461538,0.057692308,0.769230769,0
787,0.88,0.12,0.122807018,0.052631579,0,0.035087719,0.789473684,1,0.098039216,0,0.019607843,0.862745098,0.019607843
788,1,0,0.056603774,0.075471698,0,0.037735849,0.830188679,1,0.22,0,0.04,0.74,0
789,0.916666667,0.083333333,0.071428571,0.053571429,0.035714286,0.017857143,0.821428571,1,0.153846154,0.019230769,0,0.807692308,0.019230769
790,0.956521739,0.043478261,0.193548387,0.048387097,0,0,0.758064516,1,0,0.038461538,0.076923077,0.884615385,0
791,0.916666667,0.083333333,0.087719298,0,0.035087719,0.035087719,0.842105263,1,0.150943396,0.056603774,0,0.79245283,0
792,0.916666667,0.083333333,0,0.076923077,0.038461538,0,0.884615385,1,0.24,0,0.04,0.72,0
793,0.956521739,0.043478261,0.074074074,0.018518519,0,0.037037037,0.87037037,1,0.107142857,0.107142857,0.035714286,0.75,0
794,1,0,0,0.22,0,0,0.78,1,0.075471698,0.056603774,0.075471698,0.79245283,0
795,0.916666667,0.083333333,0.019230769,0.230769231,0.019230769,0.019230769,0.711538462,1,0.018867925,0.037735849,0.018867925,0.905660377,0.018867925
796,0.956521739,0.043478261,0.019230769,0.057692308,0.019230769,0.038461538,0.865384615,1,0.142857143,0.089285714,0,0.75,0.017857143
797,0.956521739,0.043478261,0.053571429,0,0.053571429,0,0.892857143,1,0.226415094,0.037735849,0,0.716981132,0.018867925
798,1,0,0.018181818,0.018181818,0.072727273,0,0.890909091,1,0.269230769,0.038461538,0,0.692307692,0
799,0.956521739,0.043478261,0.038461538,0.057692308,0,0.019230769,0.884615385,1,0.185185185,0.037037037,0.018518519,0.722222222,0.037037037
800,0.916666667,0.083333333,0.056603774,0.056603774,0,0,0.886792453,1,0.148148148,0.037037037,0.037037037,0.740740741,0.037037037
