,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
0,0.917647059,0.082352941,0,0.705882353,0.019607843,0.058823529,0.215686275,1,0.106060606,0.015151515,0.121212121,0.53030303,0.227272727
1,0.928571429,0.071428571,0.016949153,0,0.13559322,0.254237288,0.593220339,1,0.701754386,0.01754386,0.01754386,0.157894737,0.105263158
2,0.939759036,0.060240964,0.035087719,0.052631579,0.087719298,0.228070175,0.596491228,1,0.655172414,0,0.068965517,0.137931034,0.137931034
3,0.975,0.025,0.04109589,0.02739726,0.273972603,0.02739726,0.630136986,1,0.701754386,0.01754386,0.035087719,0.140350877,0.105263158
4,0.928571429,0.071428571,0.063492063,0.063492063,0.142857143,0.158730159,0.571428571,1,0.703703704,0,0.055555556,0.166666667,0.074074074
5,0.917647059,0.082352941,0.035714286,0,0.071428571,0.339285714,0.553571429,1,0.685185185,0.074074074,0.092592593,0.148148148,0
6,0.962962963,0.037037037,0.036363636,0.145454545,0.054545455,0.145454545,0.618181818,1,0.457142857,0.042857143,0.028571429,0.228571429,0.242857143
7,0.962962963,0.037037037,0.1,0,0.066666667,0.283333333,0.55,1,0.637931034,0.034482759,0.051724138,0.172413793,0.103448276
8,0.975,0.025,0.103448276,0.034482759,0.034482759,0.310344828,0.517241379,1,0.573770492,0.032786885,0.032786885,0.213114754,0.147540984
9,0.951219512,0.048780488,0.072727273,0.036363636,0.018181818,0.345454545,0.527272727,1,0.637931034,0.034482759,0.051724138,0.172413793,0.103448276
10,0.962962963,0.037037037,0.017241379,0.068965517,0.120689655,0.275862069,0.517241379,1,0.740740741,0,0.055555556,0.12962963,0.074074074
11,0.962962963,0.037037037,0.051724138,0.034482759,0.086206897,0.362068966,0.465517241,1,0.649122807,0.070175439,0,0.228070175,0.052631579
12,0.928571429,0.071428571,0.107142857,0.017857143,0,0.375,0.5,1,0.698113208,0.018867925,0.075471698,0.169811321,0.037735849
