,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
19,1,0,0.158730159,0.063492063,0.047619048,0.015873016,0.714285714,1,0.018867925,0.056603774,0,0.924528302,0
20,1,0,0.074074074,0.185185185,0,0,0.740740741,1,0.076923077,0,0.038461538,0.846153846,0.038461538
21,1,0,0.074074074,0.12962963,0,0.018518519,0.777777778,1,0.055555556,0.074074074,0.055555556,0.814814815,0
22,0.956521739,0.043478261,0.037735849,0,0.018867925,0.037735849,0.905660377,1,0.245283019,0.037735849,0,0.698113208,0.018867925
23,1,0,0.038461538,0.096153846,0,0.076923077,0.788461538,1,0.196078431,0.019607843,0,0.784313725,0
24,1,0,0.019607843,0.078431373,0,0.058823529,0.843137255,1,0.26,0,0.02,0.72,0
25,1,0,0,0.04,0,0.04,0.92,1,0.133333333,0.133333333,0,0.7,0.033333333
26,0.956521739,0.043478261,0.037037037,0.037037037,0.037037037,0.018518519,0.87037037,1,0.188679245,0.056603774,0.018867925,0.735849057,0
27,0.956521739,0.043478261,0.037735849,0.056603774,0.018867925,0.018867925,0.867924528,1,0.169811321,0.056603774,0.037735849,0.735849057,0
28,1,0,0.105263158,0.122807018,0.01754386,0.01754386,0.736842105,1,0.037735849,0.056603774,0.037735849,0.867924528,0
29,0.916666667,0.083333333,0.105263158,0.157894737,0.01754386,0,0.719298246,1,0,0.018867925,0.018867925,0.924528302,0.037735849
30,1,0,0,0.08,0,0.02,0.9,1,0.254901961,0.019607843,0.058823529,0.666666667,0
31,1,0,0.019230769,0.096153846,0.019230769,0.019230769,0.846153846,1,0.192307692,0.038461538,0.038461538,0.730769231,0
32,1,0,0.166666667,0.016666667,0,0.05,0.766666667,1,0.035714286,0.089285714,0,0.857142857,0.017857143
33,0.956521739,0.043478261,0.15,0.033333333,0.016666667,0.016666667,0.783333333,1,0,0.105263158,0.01754386,0.859649123,0.01754386
34,1,0,0.107142857,0.035714286,0,0.017857143,0.839285714,1,0.052631579,0.122807018,0.052631579,0.771929825,0
35,1,0,0.107142857,0.125,0,0.035714286,0.732142857,1,0.098039216,0,0.019607843,0.862745098,0.019607843
36,0.956521739,0.043478261,0.122807018,0.070175439,0,0,0.807017544,1,0,0.107142857,0.071428571,0.821428571,0
37,0.88,0.12,0.019230769,0.019230769,0.019230769,0.019230769,0.923076923,1,0.122807018,0.105263158,0.01754386,0.736842105,0.01754386
38,1,0,0.038461538,0.173076923,0,0,0.788461538,1,0.072727273,0.054545455,0.036363636,0.8,0.036363636
39,1,0,0.180327869,0.081967213,0,0.049180328,0.68852459,1,0,0.037735849,0,0.943396226,0.018867925
40,0.956521739,0.043478261,0.101694915,0.016949153,0.050847458,0.016949153,0.813559322,1,0.111111111,0.074074074,0,0.814814815,0
41,0.956521739,0.043478261,0.038461538,0.057692308,0,0,0.903846154,1,0.068965517,0.137931034,0.068965517,0.724137931,0
42,0.956521739,0.043478261,0.019230769,0.288461538,0.019230769,0.057692308,0.615384615,1,0,0.019607843,0,0.980392157,0
43,1,0,0,0.16,0,0.06,0.78,1,0.173076923,0.019230769,0,0.788461538,0.019230769
44,1,0,0.166666667,0.05,0,0.033333333,0.75,1,0.037037037,0.055555556,0.018518519,0.87037037,0.018518519
45,0.956521739,0.043478261,0.037735849,0.075471698,0.018867925,0,0.867924528,1,0.173076923,0.038461538,0.057692308,0.730769231,0
46,1,0,0.019607843,0.098039216,0,0.019607843,0.862745098,1,0.087719298,0.122807018,0.052631579,0.736842105,0
47,1,0,0.074074074,0.148148148,0,0.055555556,0.722222222,1,0.037037037,0.074074074,0.018518519,0.87037037,0
48,0.916666667,0.083333333,0.055555556,0.222222222,0.018518519,0,0.703703704,1,0.019230769,0,0.019230769,0.923076923,0.038461538
49,1,0,0.070175439,0.192982456,0.052631579,0,0.684210526,1,0.039215686,0.019607843,0.019607843,0.921568627,0
50,0.956521739,0.043478261,0.071428571,0.214285714,0.035714286,0.035714286,0.642857143,1,0.02,0,0,0.98,0
51,0.916666667,0.083333333,0.019230769,0.153846154,0.019230769,0.019230769,0.788461538,1,0.115384615,0.019230769,0.019230769,0.826923077,0.019230769
52,1,0,0.072727273,0.072727273,0.018181818,0,0.836363636,1,0.145454545,0.036363636,0,0.763636364,0.054545455
53,0.956521739,0.043478261,0.055555556,0.092592593,0.018518519,0.018518519,0.814814815,1,0.092592593,0.074074074,0.037037037,0.796296296,0
54,0.916666667,0.083333333,0,0.037735849,0.056603774,0,0.905660377,1,0.20754717,0.056603774,0.018867925,0.716981132,0
55,0.956521739,0.043478261,0.13559322,0.118644068,0.016949153,0.016949153,0.711864407,1,0.018867925,0.018867925,0,0.924528302,0.037735849
56,0.916666667,0.083333333,0,0.12,0,0,0.88,1,0.176470588,0.019607843,0.078431373,0.725490196,0
57,0.956521739,0.043478261,0.056603774,0.113207547,0,0.018867925,0.811320755,1,0.035087719,0.105263158,0.035087719,0.807017544,0.01754386
58,1,0,0.122807018,0.157894737,0,0.035087719,0.684210526,1,0.019230769,0.019230769,0.019230769,0.923076923,0.019230769
59,1,0,0.038461538,0.038461538,0,0.038461538,0.884615385,1,0.185185185,0.074074074,0.037037037,0.703703704,0
60,0.956521739,0.043478261,0.090909091,0.2,0,0.018181818,0.690909091,1,0.02,0,0.06,0.92,0
61,1,0,0.074074074,0.166666667,0,0.055555556,0.703703704,1,0.078431373,0.019607843,0.019607843,0.882352941,0
62,0.916666667,0.083333333,0,0.019230769,0.038461538,0.019230769,0.923076923,1,0.269230769,0.019230769,0,0.692307692,0.019230769
63,1,0,0.070175439,0.01754386,0.052631579,0,0.859649123,1,0.086206897,0.137931034,0.017241379,0.75862069,0
64,0.916666667,0.083333333,0.074074074,0.166666667,0,0.055555556,0.703703704,1,0.019230769,0.038461538,0.019230769,0.923076923,0
65,1,0,0.038461538,0.153846154,0,0.057692308,0.75,1,0.115384615,0.038461538,0.019230769,0.826923077,0
66,1,0,0.107142857,0.125,0,0,0.767857143,1,0.094339623,0,0.018867925,0.830188679,0.056603774
67,1,0,0.053571429,0.107142857,0.053571429,0.017857143,0.767857143,1,0.113207547,0.056603774,0,0.830188679,0
68,0.916666667,0.083333333,0.074074074,0.166666667,0,0,0.759259259,1,0.058823529,0,0.058823529,0.862745098,0.019607843
69,1,0,0.089285714,0.071428571,0.017857143,0.035714286,0.785714286,1,0.18,0,0.02,0.8,0
70,0.916666667,0.083333333,0.019607843,0.098039216,0,0,0.882352941,1,0.2,0,0.08,0.72,0
71,1,0,0.038461538,0.134615385,0,0.038461538,0.788461538,1,0.113207547,0.056603774,0.037735849,0.79245283,0
72,0.956521739,0.043478261,0.019230769,0.173076923,0.019230769,0.038461538,0.75,1,0.074074074,0.055555556,0,0.851851852,0.018518519
73,0.916666667,0.083333333,0.019607843,0.235294118,0,0.019607843,0.725490196,1,0,0.055555556,0.037037037,0.888888889,0.018518519
74,1,0,0.166666667,0.066666667,0,0.016666667,0.75,1,0.018518519,0.055555556,0.037037037,0.87037037,0.018518519
75,0.916666667,0.083333333,0.054545455,0.018181818,0.036363636,0,0.890909091,1,0.122807018,0.087719298,0,0.754385965,0.035087719
76,0.88,0.12,0,0.14,0,0.06,0.8,1,0.16,0,0.02,0.82,0
77,1,0,0.13559322,0,0.016949153,0,0.847457627,1,0.107142857,0.071428571,0.017857143,0.767857143,0.035714286
78,1,0,0.074074074,0.055555556,0,0.018518519,0.851851852,1,0.084745763,0.101694915,0,0.762711864,0.050847458
79,0.956521739,0.043478261,0.105263158,0.087719298,0.01754386,0.01754386,0.771929825,1,0.076923077,0.038461538,0.038461538,0.846153846,0
80,0.88,0.12,0,0.22,0,0,0.78,1,0,0.071428571,0.035714286,0.857142857,0.035714286
81,0.916666667,0.083333333,0.018518519,0.203703704,0.055555556,0.018518519,0.703703704,1,0.058823529,0.019607843,0,0.921568627,0
82,1,0,0.056603774,0.20754717,0,0.056603774,0.679245283,1,0.08,0,0.02,0.9,0
83,1,0,0.056603774,0.056603774,0,0.056603774,0.830188679,1,0.033333333,0.166666667,0.016666667,0.783333333,0
84,0.956521739,0.043478261,0.074074074,0.074074074,0,0.037037037,0.814814815,1,0.113207547,0.056603774,0.037735849,0.79245283,0
85,1,0,0.089285714,0.017857143,0.017857143,0,0.875,1,0.122807018,0.087719298,0.01754386,0.736842105,0.035087719
86,1,0,0.056603774,0.075471698,0,0.018867925,0.849056604,1,0.086206897,0.103448276,0.017241379,0.75862069,0.034482759
87,0.916666667,0.083333333,0.037735849,0.075471698,0.018867925,0.018867925,0.849056604,1,0.196078431,0,0.019607843,0.764705882,0.019607843
88,0.956521739,0.043478261,0.038461538,0.134615385,0,0.038461538,0.788461538,1,0.16,0,0.04,0.8,0
89,1,0,0.193548387,0.048387097,0,0.032258065,0.725806452,1,0,0.056603774,0.037735849,0.905660377,0
90,1,0,0.037735849,0.018867925,0.018867925,0,0.924528302,1,0.03125,0.203125,0.03125,0.71875,0.015625
91,0.956521739,0.043478261,0.037735849,0.075471698,0.018867925,0.037735849,0.830188679,1,0.051724138,0.137931034,0.017241379,0.793103448,0
92,0.956521739,0.043478261,0.018867925,0.113207547,0.037735849,0,0.830188679,1,0.169811321,0.018867925,0,0.773584906,0.037735849
93,1,0,0.090909091,0.090909091,0,0.018181818,0.8,1,0.115384615,0.038461538,0.057692308,0.788461538,0
94,1,0,0.131147541,0.032786885,0.049180328,0,0.786885246,1,0.16,0,0.02,0.82,0
95,0.956521739,0.043478261,0.056603774,0.018867925,0,0,0.924528302,1,0.25,0,0.038461538,0.673076923,0.038461538
96,1,0,0.019607843,0.176470588,0,0.039215686,0.764705882,1,0.137254902,0.019607843,0.039215686,0.803921569,0
97,1,0,0.056603774,0.169811321,0,0,0.773584906,1,0.017857143,0.089285714,0.053571429,0.821428571,0.017857143
98,1,0,0.116666667,0.166666667,0.05,0,0.666666667,1,0.019607843,0,0,0.960784314,0.019607843
99,1,0,0.137931034,0.120689655,0,0.068965517,0.672413793,1,0.019230769,0.038461538,0,0.942307692,0
100,1,0,0.037735849,0.169811321,0.018867925,0.037735849,0.735849057,1,0.14,0,0.02,0.84,0
101,0.916666667,0.083333333,0.056603774,0.169811321,0,0,0.773584906,1,0,0.068965517,0,0.862068966,0.068965517
102,0.956521739,0.043478261,0.037735849,0.245283019,0.018867925,0,0.698113208,1,0.039215686,0,0.039215686,0.901960784,0.019607843
103,1,0,0,0.269230769,0.038461538,0.038461538,0.653846154,1,0.018867925,0.056603774,0,0.924528302,0
104,1,0,0.018867925,0.037735849,0.037735849,0,0.905660377,1,0.178571429,0.089285714,0.017857143,0.696428571,0.017857143
105,1,0,0.018518519,0.074074074,0.055555556,0,0.851851852,1,0,0.203125,0,0.78125,0.015625
106,0.916666667,0.083333333,0,0.192307692,0.038461538,0,0.769230769,1,0.035714286,0.071428571,0,0.857142857,0.035714286
107,1,0,0.101694915,0.13559322,0.050847458,0,0.711864407,1,0,0.072727273,0,0.909090909,0.018181818
108,1,0,0,0.076923077,0.038461538,0.019230769,0.865384615,1,0.20754717,0.056603774,0.018867925,0.716981132,0
109,0.956521739,0.043478261,0.118644068,0.016949153,0.033898305,0,0.830508475,1,0.017241379,0.137931034,0.034482759,0.810344828,0
110,0.956521739,0.043478261,0.137931034,0.086206897,0,0.034482759,0.74137931,1,0,0.071428571,0,0.892857143,0.035714286
111,0.956521739,0.043478261,0.037735849,0.188679245,0.018867925,0,0.754716981,1,0.1,0,0.06,0.84,0
112,1,0,0.018867925,0.188679245,0.037735849,0.018867925,0.735849057,1,0.115384615,0.019230769,0,0.846153846,0.019230769
113,0.916666667,0.083333333,0.038461538,0.25,0,0.019230769,0.692307692,1,0.019230769,0,0.019230769,0.923076923,0.038461538
114,0.956521739,0.043478261,0,0.132075472,0.056603774,0.018867925,0.79245283,1,0.176470588,0.019607843,0,0.803921569,0
115,1,0,0.055555556,0.185185185,0.018518519,0.018518519,0.722222222,1,0.018518519,0.074074074,0.037037037,0.87037037,0
116,0.956521739,0.043478261,0.105263158,0.140350877,0.01754386,0.035087719,0.701754386,1,0.018867925,0.037735849,0,0.924528302,0.018867925
117,1,0,0.037735849,0.20754717,0.018867925,0,0.735849057,1,0.076923077,0.019230769,0.038461538,0.846153846,0.019230769
118,0.956521739,0.043478261,0.055555556,0.12962963,0.018518519,0.055555556,0.740740741,1,0.075471698,0.056603774,0,0.867924528,0
119,0.88,0.12,0.087719298,0.175438596,0.035087719,0,0.701754386,1,0,0,0.019607843,0.960784314,0.019607843
120,0.916666667,0.083333333,0,0.28,0,0.02,0.7,1,0.039215686,0,0.039215686,0.901960784,0.019607843
121,1,0,0,0.173076923,0.038461538,0.019230769,0.769230769,1,0.134615385,0.038461538,0.019230769,0.807692308,0
122,0.916666667,0.083333333,0,0.096153846,0.038461538,0.019230769,0.846153846,1,0.215686275,0,0,0.764705882,0.019607843
123,1,0,0.018867925,0.037735849,0.037735849,0.037735849,0.867924528,1,0.203703704,0.074074074,0,0.722222222,0
124,0.916666667,0.083333333,0.037037037,0.240740741,0.037037037,0.018518519,0.666666667,1,0.02,0,0.02,0.96,0
125,0.956521739,0.043478261,0.019230769,0.038461538,0.019230769,0.038461538,0.884615385,1,0.20754717,0.056603774,0.018867925,0.716981132,0
126,0.956521739,0.043478261,0.107142857,0.035714286,0,0.035714286,0.821428571,1,0.176470588,0,0.019607843,0.784313725,0.019607843
127,0.88,0.12,0.019607843,0.019607843,0,0,0.960784314,1,0.203703704,0.037037037,0.037037037,0.685185185,0.037037037
128,0.88,0.12,0,0,0,0.04,0.96,1,0.288461538,0,0,0.673076923,0.038461538
129,1,0,0.019230769,0,0.019230769,0,0.961538462,1,0.196428571,0.107142857,0.053571429,0.642857143,0
130,0.956521739,0.043478261,0,0.094339623,0.056603774,0,0.849056604,1,0.087719298,0.122807018,0.01754386,0.771929825,0
131,1,0,0.019230769,0.173076923,0.019230769,0,0.788461538,1,0.01754386,0.122807018,0.052631579,0.807017544,0
132,0.956521739,0.043478261,0.038461538,0.173076923,0,0,0.788461538,1,0.056603774,0.056603774,0.075471698,0.811320755,0
133,0.916666667,0.083333333,0.018867925,0.169811321,0.037735849,0.018867925,0.754716981,1,0,0.107142857,0.017857143,0.875,0
134,0.956521739,0.043478261,0.018867925,0.094339623,0.037735849,0.018867925,0.830188679,1,0.051724138,0.137931034,0.017241379,0.793103448,0
135,0.956521739,0.043478261,0.056603774,0,0,0,0.943396226,1,0.203703704,0.055555556,0.055555556,0.666666667,0.018518519
136,1,0,0,0.137254902,0.019607843,0,0.843137255,1,0.051724138,0.137931034,0.051724138,0.75862069,0
137,0.916666667,0.083333333,0.037735849,0.056603774,0.018867925,0.018867925,0.867924528,1,0.086206897,0.103448276,0,0.775862069,0.034482759
138,1,0,0,0.173076923,0.038461538,0.019230769,0.769230769,1,0.071428571,0.089285714,0,0.821428571,0.017857143
139,1,0,0,0.098039216,0.019607843,0,0.882352941,1,0.26,0,0.06,0.68,0
140,0.916666667,0.083333333,0.018867925,0.150943396,0.037735849,0.018867925,0.773584906,1,0.117647059,0.019607843,0.019607843,0.843137255,0
141,0.956521739,0.043478261,0.038461538,0.288461538,0,0,0.673076923,1,0,0,0.058823529,0.921568627,0.019607843
142,0.88,0.12,0.019230769,0.230769231,0.019230769,0.019230769,0.711538462,1,0,0.037037037,0,0.925925926,0.037037037
143,0.956521739,0.043478261,0.090909091,0.018181818,0,0,0.890909091,1,0,0.174603175,0.031746032,0.761904762,0.031746032
144,1,0,0.056603774,0.226415094,0,0.075471698,0.641509434,1,0.019230769,0.038461538,0,0.942307692,0
145,0.956521739,0.043478261,0.019607843,0.058823529,0,0,0.921568627,1,0.2,0.036363636,0.018181818,0.690909091,0.054545455
146,1,0,0.089285714,0.125,0.017857143,0.017857143,0.75,1,0.115384615,0,0,0.846153846,0.038461538
147,1,0,0.019607843,0.137254902,0,0.019607843,0.823529412,1,0.090909091,0.090909091,0.054545455,0.763636364,0
148,1,0,0.090909091,0.145454545,0,0,0.763636364,1,0.056603774,0.037735849,0.056603774,0.830188679,0.018867925
149,1,0,0.037037037,0.037037037,0.037037037,0.037037037,0.851851852,1,0.084745763,0.152542373,0,0.762711864,0
150,1,0,0.090909091,0.090909091,0,0.018181818,0.8,1,0.01754386,0.122807018,0.052631579,0.807017544,0
151,1,0,0,0.134615385,0.038461538,0,0.826923077,1,0.06779661,0.118644068,0,0.779661017,0.033898305
152,0.956521739,0.043478261,0.116666667,0.033333333,0.05,0,0.8,1,0.134615385,0.019230769,0,0.826923077,0.019230769
153,1,0,0.107142857,0.196428571,0,0.035714286,0.660714286,1,0,0.019230769,0.019230769,0.942307692,0.019230769
154,0.88,0.12,0.019607843,0.058823529,0,0.019607843,0.901960784,1,0.150943396,0.056603774,0.056603774,0.735849057,0
155,0.956521739,0.043478261,0.019607843,0.058823529,0,0.039215686,0.882352941,1,0.235294118,0.019607843,0.039215686,0.705882353,0
156,0.956521739,0.043478261,0.018867925,0.075471698,0.037735849,0.018867925,0.849056604,1,0.24,0,0.02,0.74,0
157,1,0,0,0.098039216,0.019607843,0,0.882352941,1,0.140350877,0.087719298,0.01754386,0.719298246,0.035087719
158,0.916666667,0.083333333,0.036363636,0.036363636,0.054545455,0,0.872727273,1,0.211538462,0.019230769,0,0.75,0.019230769
159,0.956521739,0.043478261,0,0.26,0,0,0.74,1,0.057692308,0.019230769,0.057692308,0.846153846,0.019230769
160,1,0,0.071428571,0,0.035714286,0,0.892857143,1,0.049180328,0.180327869,0.032786885,0.737704918,0
161,0.956521739,0.043478261,0,0.2,0,0.04,0.76,1,0.092592593,0.037037037,0,0.833333333,0.037037037
162,0.956521739,0.043478261,0.072727273,0.018181818,0.018181818,0.018181818,0.872727273,1,0.148148148,0.074074074,0.037037037,0.740740741,0
163,1,0,0.137931034,0,0,0.034482759,0.827586207,1,0.2,0,0.04,0.76,0
164,1,0,0.090909091,0.181818182,0,0,0.727272727,1,0.036363636,0.018181818,0,0.872727273,0.072727273
165,0.956521739,0.043478261,0,0.18,0,0,0.82,1,0.115384615,0.038461538,0.076923077,0.769230769,0
166,0.916666667,0.083333333,0.107142857,0.017857143,0,0,0.875,1,0,0.152542373,0.06779661,0.779661017,0
167,1,0,0.074074074,0.185185185,0,0.018518519,0.722222222,1,0.056603774,0.018867925,0.018867925,0.867924528,0.037735849
168,1,0,0,0.215686275,0.019607843,0,0.764705882,1,0.117647059,0.019607843,0.058823529,0.803921569,0
169,1,0,0.137931034,0.017241379,0,0,0.844827586,1,0.134615385,0.038461538,0.076923077,0.75,0
170,1,0,0.037735849,0.018867925,0.018867925,0.018867925,0.905660377,1,0.030769231,0.2,0,0.738461538,0.030769231
171,1,0,0,0.078431373,0.019607843,0.058823529,0.843137255,1,0.066666667,0.166666667,0,0.766666667,0
172,0.956521739,0.043478261,0.137931034,0.086206897,0,0.017241379,0.75862069,1,0.08,0,0.06,0.86,0
173,0.956521739,0.043478261,0.071428571,0.125,0.035714286,0.017857143,0.75,1,0.055555556,0.055555556,0,0.87037037,0.018518519
174,1,0,0.019230769,0.076923077,0.019230769,0,0.884615385,1,0.105263158,0.122807018,0.052631579,0.719298246,0
175,0.956521739,0.043478261,0,0.25,0.038461538,0.019230769,0.692307692,1,0.037735849,0.037735849,0,0.905660377,0.018867925
176,0.956521739,0.043478261,0,0.14,0,0.02,0.84,1,0.148148148,0.037037037,0.018518519,0.759259259,0.037037037
177,0.956521739,0.043478261,0.019607843,0.039215686,0,0.078431373,0.862745098,1,0.20754717,0.056603774,0,0.735849057,0
178,0.956521739,0.043478261,0.019230769,0.057692308,0.019230769,0.019230769,0.884615385,1,0.254901961,0,0.019607843,0.705882353,0.019607843
179,1,0,0.133333333,0.033333333,0.033333333,0,0.8,1,0.074074074,0.074074074,0.037037037,0.814814815,0
180,0.916666667,0.083333333,0.074074074,0.166666667,0,0.037037037,0.722222222,1,0.039215686,0.019607843,0.039215686,0.901960784,0
181,0.956521739,0.043478261,0.056603774,0.113207547,0,0.075471698,0.754716981,1,0.115384615,0.038461538,0,0.846153846,0
182,0.956521739,0.043478261,0.120689655,0.068965517,0.017241379,0.017241379,0.775862069,1,0.115384615,0,0,0.846153846,0.038461538
183,0.88,0.12,0,0.019607843,0.019607843,0,0.960784314,1,0.25,0.019230769,0.038461538,0.673076923,0.019230769
184,0.916666667,0.083333333,0.018867925,0.20754717,0.037735849,0.018867925,0.716981132,1,0.037735849,0.037735849,0,0.905660377,0.018867925
185,0.956521739,0.043478261,0,0.1,0,0.02,0.88,1,0.142857143,0.071428571,0.017857143,0.732142857,0.035714286
186,1,0,0,0.117647059,0.019607843,0.058823529,0.803921569,1,0.050847458,0.152542373,0,0.796610169,0
187,0.956521739,0.043478261,0.019607843,0.235294118,0,0.019607843,0.725490196,1,0,0.072727273,0.036363636,0.872727273,0.018181818
188,1,0,0.019230769,0.057692308,0.019230769,0.057692308,0.846153846,1,0.230769231,0.038461538,0,0.730769231,0
189,0.916666667,0.083333333,0,0.115384615,0.038461538,0,0.846153846,1,0.2,0,0.04,0.76,0
190,0.956521739,0.043478261,0,0.04,0,0.04,0.92,1,0.081967213,0.163934426,0.016393443,0.721311475,0.016393443
191,1,0,0.019230769,0,0.019230769,0,0.961538462,1,0.078125,0.1875,0.015625,0.6875,0.03125
192,0.916666667,0.083333333,0.137931034,0.068965517,0,0.051724138,0.74137931,1,0.057692308,0.019230769,0,0.903846154,0.019230769
193,0.956521739,0.043478261,0,0.074074074,0.074074074,0,0.851851852,1,0.125,0.107142857,0,0.767857143,0
194,0.956521739,0.043478261,0.019230769,0.192307692,0.019230769,0.019230769,0.75,1,0.075471698,0.037735849,0.018867925,0.849056604,0.018867925
195,0.916666667,0.083333333,0.019607843,0.196078431,0,0.019607843,0.764705882,1,0.074074074,0.018518519,0,0.851851852,0.055555556
196,1,0,0.018181818,0.054545455,0.072727273,0,0.854545455,1,0.084745763,0.152542373,0,0.762711864,0
197,0.956521739,0.043478261,0.038461538,0.134615385,0,0,0.826923077,1,0.071428571,0.071428571,0.035714286,0.785714286,0.035714286
198,1,0,0.13559322,0,0.016949153,0.033898305,0.813559322,1,0,0.166666667,0.016666667,0.816666667,0
199,0.956521739,0.043478261,0.087719298,0.01754386,0.035087719,0.01754386,0.842105263,1,0.12962963,0.074074074,0.018518519,0.777777778,0
200,1,0,0.070175439,0.070175439,0.052631579,0.01754386,0.789473684,1,0.153846154,0.038461538,0,0.807692308,0
201,0.916666667,0.083333333,0.038461538,0.134615385,0,0.038461538,0.788461538,1,0.092592593,0.037037037,0,0.833333333,0.037037037
202,0.956521739,0.043478261,0,0.176470588,0.019607843,0.058823529,0.745098039,1,0.094339623,0.056603774,0,0.849056604,0
203,0.956521739,0.043478261,0.152542373,0.06779661,0,0.050847458,0.728813559,1,0.057692308,0.019230769,0,0.903846154,0.019230769
204,0.956521739,0.043478261,0,0.16,0,0.02,0.82,1,0.173076923,0,0.019230769,0.769230769,0.038461538
205,1,0,0,0.094339623,0.056603774,0.018867925,0.830188679,1,0.211538462,0.038461538,0,0.75,0
206,1,0,0.038461538,0.173076923,0,0.038461538,0.75,1,0.117647059,0.019607843,0.039215686,0.823529412,0
207,0.956521739,0.043478261,0.071428571,0.142857143,0.035714286,0.017857143,0.732142857,1,0.098039216,0,0,0.882352941,0.019607843
208,1,0,0.056603774,0.094339623,0,0,0.849056604,1,0,0.166666667,0.066666667,0.766666667,0
209,1,0,0.13559322,0.084745763,0.016949153,0.016949153,0.745762712,1,0.055555556,0.037037037,0,0.87037037,0.037037037
210,1,0,0.056603774,0.113207547,0,0.056603774,0.773584906,1,0.156862745,0.019607843,0.019607843,0.803921569,0
211,0.956521739,0.043478261,0.071428571,0.178571429,0.035714286,0.017857143,0.696428571,1,0.039215686,0.019607843,0.019607843,0.921568627,0
212,0.956521739,0.043478261,0.037037037,0.12962963,0.037037037,0,0.796296296,1,0.094339623,0.056603774,0.037735849,0.811320755,0
213,1,0,0,0.176470588,0.019607843,0.039215686,0.764705882,1,0.111111111,0.055555556,0,0.814814815,0.018518519
214,0.916666667,0.083333333,0.084745763,0,0.06779661,0,0.847457627,1,0.22,0,0,0.78,0
215,0.916666667,0.083333333,0.018518519,0.074074074,0.055555556,0,0.851851852,1,0.22,0,0.02,0.76,0
216,0.916666667,0.083333333,0.052631579,0.157894737,0.070175439,0,0.719298246,1,0.08,0,0,0.92,0
217,1,0,0,0.215686275,0.019607843,0.019607843,0.745098039,1,0.074074074,0.055555556,0.018518519,0.833333333,0.018518519
218,0.956521739,0.043478261,0,0.156862745,0.019607843,0.019607843,0.803921569,1,0.153846154,0.019230769,0.019230769,0.788461538,0.019230769
219,0.956521739,0.043478261,0.074074074,0.148148148,0,0.018518519,0.759259259,1,0.018518519,0.074074074,0.055555556,0.851851852,0
