,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
183,0.945205479,0.054794521,0.01754386,0.666666667,0.105263158,0.01754386,0.192982456,1,0.1,0.016666667,0.05,0.683333333,0.15
184,1,0,0.018867925,0.773584906,0.037735849,0.018867925,0.150943396,1,0.072727273,0.054545455,0.272727273,0.563636364,0.036363636
185,0.945205479,0.054794521,0.056603774,0.773584906,0,0.018867925,0.150943396,1,0.06,0,0.34,0.6,0
186,1,0,0.05,0.633333333,0.116666667,0.05,0.15,1,0.035087719,0.105263158,0.157894737,0.684210526,0.01754386
187,0.985714286,0.014285714,0,0.719298246,0.122807018,0.01754386,0.140350877,1,0.052631579,0.070175439,0.157894737,0.666666667,0.052631579
188,0.896103896,0.103896104,0,0.803921569,0.019607843,0.039215686,0.137254902,1,0.016129032,0,0.064516129,0.725806452,0.193548387
189,0.932432432,0.067567568,0.050847458,0.661016949,0.101694915,0.033898305,0.152542373,1,0.037037037,0.018518519,0.148148148,0.740740741,0.055555556
190,0.932432432,0.067567568,0.036363636,0.727272727,0.054545455,0.018181818,0.163636364,1,0.057692308,0,0.25,0.653846154,0.038461538
191,0.945205479,0.054794521,0,0.76,0,0.04,0.2,1,0.181818182,0,0.181818182,0.545454545,0.090909091
192,0.985714286,0.014285714,0.090909091,0.690909091,0,0.018181818,0.2,1,0.06779661,0.016949153,0.186440678,0.593220339,0.13559322
193,0.958333333,0.041666667,0.072727273,0.727272727,0.018181818,0.036363636,0.145454545,1,0.053571429,0,0.178571429,0.660714286,0.107142857
194,0.932432432,0.067567568,0,0.76,0,0.04,0.2,1,0.107142857,0.017857143,0.214285714,0.571428571,0.089285714
195,0.958333333,0.041666667,0.060606061,0.575757576,0.181818182,0.03030303,0.151515152,1,0.038461538,0.038461538,0.115384615,0.807692308,0
196,0.971830986,0.028169014,0.121212121,0.575757576,0.121212121,0.075757576,0.106060606,1,0,0.019230769,0.115384615,0.846153846,0.019230769
197,0.896103896,0.103896104,0,0.666666667,0.166666667,0.016666667,0.15,1,0,0.018867925,0.132075472,0.811320755,0.037735849
