,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
51,0.956521739,0.043478261,0.018518519,0.203703704,0.055555556,0,0.722222222,1,0,0.090909091,0.018181818,0.890909091,0
52,0.916666667,0.083333333,0,0.288461538,0.038461538,0.019230769,0.653846154,1,0.02,0,0.02,0.96,0
53,0.88,0.12,0,0.24,0,0.02,0.74,1,0,0.056603774,0.056603774,0.886792453,0
54,0.88,0.12,0.019230769,0.173076923,0.019230769,0.019230769,0.769230769,1,0.098039216,0,0.019607843,0.862745098,0.019607843
55,0.956521739,0.043478261,0.118644068,0.033898305,0.033898305,0.016949153,0.796610169,1,0.074074074,0.074074074,0.018518519,0.833333333,0
56,0.916666667,0.083333333,0,0.018867925,0.056603774,0,0.924528302,1,0.294117647,0,0,0.68627451,0.019607843
57,1,0,0.107142857,0.035714286,0,0.017857143,0.839285714,1,0.032786885,0.131147541,0,0.786885246,0.049180328
58,0.916666667,0.083333333,0.090909091,0.181818182,0,0.036363636,0.690909091,1,0,0.019607843,0.039215686,0.941176471,0
59,1,0,0.019230769,0.115384615,0.019230769,0,0.846153846,1,0.196078431,0.019607843,0.058823529,0.725490196,0
60,1,0,0.038461538,0.076923077,0,0.038461538,0.846153846,1,0.188679245,0.037735849,0.018867925,0.735849057,0.018867925
61,1,0,0,0.176470588,0.019607843,0.019607843,0.784313725,1,0.12962963,0.037037037,0,0.796296296,0.037037037
62,1,0,0.055555556,0.055555556,0.018518519,0.018518519,0.851851852,1,0.068965517,0.137931034,0.034482759,0.75862069,0
63,0.956521739,0.043478261,0,0.06,0,0.04,0.9,1,0.140350877,0.105263158,0.01754386,0.719298246,0.01754386
64,0.956521739,0.043478261,0.056603774,0.075471698,0,0.018867925,0.849056604,1,0.111111111,0.074074074,0.055555556,0.759259259,0
65,0.956521739,0.043478261,0.019230769,0.192307692,0.019230769,0,0.769230769,1,0.056603774,0.056603774,0.056603774,0.830188679,0
66,0.956521739,0.043478261,0.055555556,0.037037037,0.018518519,0.018518519,0.87037037,1,0.06779661,0.13559322,0.016949153,0.762711864,0.016949153
67,1,0,0.107142857,0.035714286,0,0,0.857142857,1,0.192307692,0,0.038461538,0.730769231,0.038461538
68,0.956521739,0.043478261,0.13559322,0.050847458,0.016949153,0.033898305,0.762711864,1,0.098039216,0.019607843,0.019607843,0.862745098,0
69,0.956521739,0.043478261,0.019607843,0.058823529,0,0.058823529,0.862745098,1,0.163636364,0.072727273,0,0.745454545,0.018181818
70,0.916666667,0.083333333,0.019607843,0.117647059,0,0.019607843,0.843137255,1,0.072727273,0.090909091,0.054545455,0.781818182,0
71,0.956521739,0.043478261,0,0.038461538,0.038461538,0,0.923076923,1,0.3,0,0.04,0.66,0
72,0.956521739,0.043478261,0.056603774,0.094339623,0,0,0.849056604,1,0.107142857,0.053571429,0.017857143,0.767857143,0.053571429
73,0.956521739,0.043478261,0.074074074,0.074074074,0,0.018518519,0.833333333,1,0.016949153,0.13559322,0.033898305,0.796610169,0.016949153
74,1,0,0.072727273,0,0.018181818,0,0.909090909,1,0.048387097,0.177419355,0.032258065,0.725806452,0.016129032
75,0.916666667,0.083333333,0,0.12,0,0.02,0.86,1,0.176470588,0.019607843,0.058823529,0.745098039,0
76,1,0,0.019607843,0.137254902,0,0,0.843137255,1,0.169811321,0.018867925,0.037735849,0.735849057,0.037735849
77,1,0,0.166666667,0.016666667,0,0,0.816666667,1,0.055555556,0.074074074,0.074074074,0.796296296,0
78,1,0,0.038461538,0.038461538,0,0.038461538,0.884615385,1,0.254901961,0.019607843,0.039215686,0.68627451,0
79,0.916666667,0.083333333,0.037735849,0.056603774,0.018867925,0.037735849,0.849056604,1,0.150943396,0.056603774,0.018867925,0.773584906,0
80,0.956521739,0.043478261,0,0.12,0,0,0.88,1,0.125,0.071428571,0.035714286,0.732142857,0.035714286
81,0.956521739,0.043478261,0.038461538,0.192307692,0,0.076923077,0.692307692,1,0.057692308,0.038461538,0,0.903846154,0
82,0.956521739,0.043478261,0,0.26,0,0.02,0.72,1,0.078431373,0,0.039215686,0.862745098,0.019607843
83,0.956521739,0.043478261,0.019607843,0.019607843,0,0,0.960784314,1,0.203703704,0.074074074,0.074074074,0.648148148,0
84,0.916666667,0.083333333,0,0.274509804,0.019607843,0,0.705882353,1,0,0.038461538,0.057692308,0.903846154,0
85,0.956521739,0.043478261,0,0.24,0,0.02,0.74,1,0.1,0,0.06,0.84,0
86,1,0,0.019607843,0.254901961,0,0.019607843,0.705882353,1,0.055555556,0.018518519,0,0.87037037,0.055555556
87,1,0,0,0.22,0,0,0.78,1,0.115384615,0.019230769,0.057692308,0.788461538,0.019230769
88,0.956521739,0.043478261,0,0.26,0,0.06,0.68,1,0.037735849,0.037735849,0,0.905660377,0.018867925
89,1,0,0.074074074,0.185185185,0,0.037037037,0.703703704,1,0.08,0,0.04,0.88,0
90,0.916666667,0.083333333,0.037037037,0.185185185,0.037037037,0,0.740740741,1,0.018518519,0.055555556,0.018518519,0.888888889,0.018518519
91,0.956521739,0.043478261,0.070175439,0.01754386,0.052631579,0,0.859649123,1,0.192307692,0.038461538,0.019230769,0.75,0
92,1,0,0.054545455,0.127272727,0.036363636,0,0.781818182,1,0.090909091,0.054545455,0,0.818181818,0.036363636
93,0.916666667,0.083333333,0.018181818,0.018181818,0.072727273,0,0.890909091,1,0.254901961,0.019607843,0,0.725490196,0
94,0.956521739,0.043478261,0.038461538,0.038461538,0,0.057692308,0.865384615,1,0.142857143,0.089285714,0,0.75,0.017857143
95,1,0,0.019230769,0.192307692,0.019230769,0.057692308,0.711538462,1,0.096153846,0.038461538,0,0.865384615,0
96,1,0,0.019607843,0.137254902,0,0.039215686,0.803921569,1,0.148148148,0.037037037,0,0.777777778,0.037037037
97,1,0,0.177419355,0.016129032,0.016129032,0.032258065,0.758064516,1,0.098039216,0.019607843,0.019607843,0.862745098,0
98,1,0,0.090909091,0.090909091,0,0.018181818,0.8,1,0,0.137931034,0.051724138,0.810344828,0
99,0.916666667,0.083333333,0.019230769,0.153846154,0.019230769,0.019230769,0.788461538,1,0.115384615,0.019230769,0.019230769,0.826923077,0.019230769
100,0.956521739,0.043478261,0,0.078431373,0.019607843,0.039215686,0.862745098,1,0.185185185,0.055555556,0,0.740740741,0.018518519
101,1,0,0,0.098039216,0.019607843,0.019607843,0.862745098,1,0.211538462,0.038461538,0.038461538,0.711538462,0
102,0.956521739,0.043478261,0.056603774,0.056603774,0,0,0.886792453,1,0.125,0.071428571,0.035714286,0.732142857,0.035714286
103,0.88,0.12,0.019607843,0.098039216,0,0,0.882352941,1,0.153846154,0.019230769,0.057692308,0.75,0.019230769
104,0.956521739,0.043478261,0.090909091,0.090909091,0,0.054545455,0.763636364,1,0.074074074,0.055555556,0,0.851851852,0.018518519
105,0.956521739,0.043478261,0.086206897,0.017241379,0.051724138,0.017241379,0.827586207,1,0.051724138,0.137931034,0,0.810344828,0
106,0.916666667,0.083333333,0.019230769,0.057692308,0.019230769,0.019230769,0.884615385,1,0.235294118,0,0.019607843,0.725490196,0.019607843
107,0.956521739,0.043478261,0.116666667,0.083333333,0.05,0.016666667,0.733333333,1,0.057692308,0.038461538,0,0.903846154,0
108,1,0,0.122807018,0.052631579,0,0.052631579,0.771929825,1,0.054545455,0.090909091,0.018181818,0.836363636,0
109,0.956521739,0.043478261,0.038461538,0.153846154,0,0.057692308,0.75,1,0.096153846,0.038461538,0.019230769,0.846153846,0
110,1,0,0.019607843,0.196078431,0,0,0.784313725,1,0.117647059,0.019607843,0.078431373,0.784313725,0
111,0.916666667,0.083333333,0.105263158,0.157894737,0.01754386,0.052631579,0.666666667,1,0,0.019607843,0,0.980392157,0
112,0.956521739,0.043478261,0.089285714,0.196428571,0.017857143,0,0.696428571,1,0.018867925,0,0,0.924528302,0.056603774
113,0.956521739,0.043478261,0.158730159,0.063492063,0.047619048,0,0.73015873,1,0,0.055555556,0,0.925925926,0.018518519
114,1,0,0.056603774,0.113207547,0,0.018867925,0.811320755,1,0.134615385,0.038461538,0.057692308,0.769230769,0
115,1,0,0.137931034,0.086206897,0,0.017241379,0.75862069,1,0.076923077,0.019230769,0.038461538,0.846153846,0.019230769
116,0.916666667,0.083333333,0.019230769,0.076923077,0.019230769,0.057692308,0.826923077,1,0.196078431,0.019607843,0,0.784313725,0
117,0.88,0.12,0,0.098039216,0.019607843,0.039215686,0.843137255,1,0.2,0,0.02,0.78,0
118,0.956521739,0.043478261,0.038461538,0.076923077,0,0.057692308,0.826923077,1,0.22,0,0.02,0.76,0
119,1,0,0.019607843,0.078431373,0,0.058823529,0.843137255,1,0.235294118,0.019607843,0.019607843,0.725490196,0
120,0.956521739,0.043478261,0.074074074,0.222222222,0,0.018518519,0.685185185,1,0.02,0,0.06,0.92,0
121,0.956521739,0.043478261,0.019607843,0.019607843,0,0,0.960784314,1,0.083333333,0.166666667,0.066666667,0.683333333,0
122,0.88,0.12,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.203703704,0.037037037,0.018518519,0.703703704,0.037037037
123,1,0,0.122807018,0.035087719,0,0,0.842105263,1,0.035087719,0.122807018,0.070175439,0.771929825,0
124,1,0,0.038461538,0.134615385,0,0,0.826923077,1,0.050847458,0.101694915,0.016949153,0.779661017,0.050847458
125,1,0,0.107142857,0.071428571,0,0.053571429,0.767857143,1,0.134615385,0.019230769,0,0.826923077,0.019230769
126,1,0,0,0.235294118,0.019607843,0,0.745098039,1,0.12,0,0.06,0.82,0
127,0.916666667,0.083333333,0.019607843,0.058823529,0,0.058823529,0.862745098,1,0.215686275,0.019607843,0.019607843,0.745098039,0
128,0.956521739,0.043478261,0.072727273,0.127272727,0.018181818,0.018181818,0.763636364,1,0.01754386,0.087719298,0,0.859649123,0.035087719
129,0.916666667,0.083333333,0.056603774,0.075471698,0,0,0.867924528,1,0.12962963,0.037037037,0.037037037,0.759259259,0.037037037
130,0.956521739,0.043478261,0.137931034,0.137931034,0,0,0.724137931,1,0,0.019607843,0.078431373,0.901960784,0
131,1,0,0,0.196078431,0.019607843,0.039215686,0.745098039,1,0.074074074,0.074074074,0.018518519,0.833333333,0
132,0.956521739,0.043478261,0,0.117647059,0.019607843,0.019607843,0.843137255,1,0.125,0.071428571,0,0.767857143,0.035714286
133,1,0,0.056603774,0.037735849,0,0.018867925,0.886792453,1,0.120689655,0.103448276,0.017241379,0.724137931,0.034482759
134,1,0,0.122807018,0.01754386,0,0.01754386,0.842105263,1,0.109090909,0.072727273,0.036363636,0.763636364,0.018181818
135,0.956521739,0.043478261,0.137931034,0.120689655,0,0.017241379,0.724137931,1,0,0.038461538,0.057692308,0.903846154,0
136,0.956521739,0.043478261,0.038461538,0.211538462,0,0.038461538,0.711538462,1,0.056603774,0.018867925,0,0.886792453,0.037735849
137,0.956521739,0.043478261,0.018518519,0.148148148,0.055555556,0,0.777777778,1,0.094339623,0.056603774,0.018867925,0.830188679,0
138,1,0,0.038461538,0.076923077,0,0.038461538,0.846153846,1,0.235294118,0,0.019607843,0.725490196,0.019607843
139,0.956521739,0.043478261,0.056603774,0.037735849,0,0,0.905660377,1,0.20754717,0.018867925,0.037735849,0.698113208,0.037735849
140,0.956521739,0.043478261,0.056603774,0.113207547,0,0.056603774,0.773584906,1,0.074074074,0.074074074,0.018518519,0.833333333,0
141,1,0,0.019607843,0.156862745,0,0.078431373,0.745098039,1,0.18,0,0,0.82,0
142,1,0,0.019607843,0.196078431,0,0.019607843,0.764705882,1,0.055555556,0.074074074,0.055555556,0.814814815,0
143,1,0,0.163934426,0.032786885,0.016393443,0.049180328,0.737704918,1,0.056603774,0.056603774,0,0.886792453,0
144,0.916666667,0.083333333,0.152542373,0,0,0.016949153,0.830508475,1,0.132075472,0,0,0.811320755,0.056603774
145,0.956521739,0.043478261,0,0.096153846,0.038461538,0.019230769,0.846153846,1,0.211538462,0.019230769,0,0.75,0.019230769
146,1,0,0.105263158,0.157894737,0.01754386,0,0.719298246,1,0,0.053571429,0,0.892857143,0.053571429
147,0.956521739,0.043478261,0.174603175,0.031746032,0.031746032,0,0.761904762,1,0.037735849,0.037735849,0.018867925,0.886792453,0.018867925
148,1,0,0.070175439,0,0.052631579,0,0.877192982,1,0.226415094,0.037735849,0,0.716981132,0.018867925
149,0.956521739,0.043478261,0,0.039215686,0.019607843,0.019607843,0.921568627,1,0.226415094,0.056603774,0.037735849,0.679245283,0
150,0.916666667,0.083333333,0.037037037,0.166666667,0.037037037,0.018518519,0.740740741,1,0.078431373,0.019607843,0.019607843,0.882352941,0
151,0.88,0.12,0.038461538,0.115384615,0,0.019230769,0.826923077,1,0.094339623,0.037735849,0.037735849,0.811320755,0.018867925
152,0.956521739,0.043478261,0.071428571,0.142857143,0.035714286,0,0.75,1,0,0.090909091,0.036363636,0.872727273,0
153,1,0,0.019607843,0.235294118,0,0.019607843,0.725490196,1,0.1,0,0.06,0.84,0
154,0.916666667,0.083333333,0.037735849,0.169811321,0.018867925,0.018867925,0.754716981,1,0.1,0,0.04,0.86,0
155,0.916666667,0.083333333,0,0.115384615,0.038461538,0,0.846153846,1,0.192307692,0,0,0.769230769,0.038461538
156,1,0,0,0.24,0,0.04,0.72,1,0.075471698,0.037735849,0.018867925,0.849056604,0.018867925
157,1,0,0.166666667,0.05,0,0.033333333,0.75,1,0.098039216,0,0.019607843,0.862745098,0.019607843
158,0.956521739,0.043478261,0.072727273,0.036363636,0.018181818,0,0.872727273,1,0,0.180327869,0.049180328,0.770491803,0
159,1,0,0.019230769,0.115384615,0.019230769,0.057692308,0.788461538,1,0.173076923,0.038461538,0,0.788461538,0
160,1,0,0.018518519,0.166666667,0.055555556,0.018518519,0.740740741,1,0.115384615,0.038461538,0,0.846153846,0
161,1,0,0.056603774,0.113207547,0,0,0.830188679,1,0.125,0.035714286,0,0.767857143,0.071428571
162,0.956521739,0.043478261,0.019607843,0.254901961,0,0,0.725490196,1,0.039215686,0.019607843,0.078431373,0.862745098,0
163,0.956521739,0.043478261,0.019230769,0.173076923,0.019230769,0.019230769,0.769230769,1,0.072727273,0.054545455,0,0.836363636,0.036363636
164,0.916666667,0.083333333,0.090909091,0.109090909,0,0,0.8,1,0.035087719,0.052631579,0,0.842105263,0.070175439
165,1,0,0.054545455,0.109090909,0.036363636,0,0.8,1,0,0.147540984,0,0.819672131,0.032786885
166,0.916666667,0.083333333,0.038461538,0.096153846,0,0.057692308,0.807692308,1,0.18,0,0.02,0.8,0
167,0.916666667,0.083333333,0.037735849,0,0.018867925,0,0.943396226,1,0.274509804,0,0.039215686,0.666666667,0.019607843
168,1,0,0.018867925,0.094339623,0.037735849,0,0.849056604,1,0.185185185,0.037037037,0,0.740740741,0.037037037
169,1,0,0.019230769,0.057692308,0.019230769,0.057692308,0.846153846,1,0.049180328,0.180327869,0,0.770491803,0
170,1,0,0.019230769,0.076923077,0.019230769,0.038461538,0.846153846,1,0.20754717,0.037735849,0,0.735849057,0.018867925
171,0.88,0.12,0.019607843,0,0,0.019607843,0.960784314,1,0.274509804,0,0.039215686,0.666666667,0.019607843
172,1,0,0.019230769,0.057692308,0.019230769,0.019230769,0.884615385,1,0.230769231,0.038461538,0.038461538,0.692307692,0
173,1,0,0.089285714,0.089285714,0.017857143,0,0.803571429,1,0.109090909,0.036363636,0,0.8,0.054545455
174,1,0,0.15,0.066666667,0.016666667,0.016666667,0.75,1,0.096153846,0,0,0.865384615,0.038461538
175,0.916666667,0.083333333,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.245283019,0.018867925,0.018867925,0.679245283,0.037735849
176,0.916666667,0.083333333,0,0.16,0,0.02,0.82,1,0.071428571,0.071428571,0.017857143,0.803571429,0.035714286
177,0.956521739,0.043478261,0,0,0.038461538,0.038461538,0.923076923,1,0.264150943,0.056603774,0,0.679245283,0
178,0.956521739,0.043478261,0.152542373,0.084745763,0,0.033898305,0.728813559,1,0,0.054545455,0,0.909090909,0.036363636
179,0.956521739,0.043478261,0.090909091,0.072727273,0,0.018181818,0.818181818,1,0.01754386,0.122807018,0.052631579,0.807017544,0
180,1,0,0.056603774,0.132075472,0,0.018867925,0.79245283,1,0.132075472,0.018867925,0.018867925,0.79245283,0.037735849
181,1,0,0.090909091,0.018181818,0,0.018181818,0.872727273,1,0.185185185,0.037037037,0.018518519,0.722222222,0.037037037
182,0.956521739,0.043478261,0,0,0.038461538,0,0.961538462,1,0.189655172,0.103448276,0,0.672413793,0.034482759
183,0.916666667,0.083333333,0.105263158,0.052631579,0.01754386,0.01754386,0.807017544,1,0.14,0,0.04,0.82,0
184,1,0,0.037735849,0.018867925,0.018867925,0,0.924528302,1,0.152542373,0.101694915,0,0.694915254,0.050847458
185,0.916666667,0.083333333,0.019607843,0,0,0,0.980392157,1,0.137931034,0.120689655,0.051724138,0.672413793,0.017241379
186,1,0,0.018867925,0.018867925,0.037735849,0.018867925,0.905660377,1,0.222222222,0.074074074,0.018518519,0.685185185,0
187,0.916666667,0.083333333,0.1875,0.0625,0.03125,0.015625,0.703125,1,0,0,0.02,0.98,0
188,0.956521739,0.043478261,0.090909091,0.054545455,0,0.036363636,0.818181818,1,0.176470588,0,0.019607843,0.784313725,0.019607843
189,0.956521739,0.043478261,0.038461538,0.057692308,0,0.038461538,0.865384615,1,0.148148148,0.074074074,0.037037037,0.740740741,0
190,0.956521739,0.043478261,0.071428571,0.071428571,0.035714286,0,0.821428571,1,0.109090909,0.054545455,0,0.8,0.036363636
191,0.956521739,0.043478261,0,0,0.038461538,0,0.961538462,1,0.112903226,0.161290323,0,0.693548387,0.032258065
192,0.916666667,0.083333333,0.056603774,0.132075472,0,0.037735849,0.773584906,1,0.055555556,0.055555556,0.018518519,0.851851852,0.018518519
193,1,0,0.018867925,0.169811321,0.037735849,0,0.773584906,1,0.092592593,0.055555556,0.018518519,0.814814815,0.018518519
194,0.956521739,0.043478261,0.037037037,0.018518519,0.037037037,0,0.907407407,1,0.25,0.019230769,0.019230769,0.692307692,0.019230769
195,0.88,0.12,0.018518519,0.055555556,0.055555556,0,0.87037037,1,0.109090909,0.090909091,0.018181818,0.781818182,0
196,1,0,0.056603774,0.094339623,0,0.037735849,0.811320755,1,0.196078431,0,0.019607843,0.764705882,0.019607843
197,0.88,0.12,0.019230769,0.019230769,0.019230769,0.038461538,0.903846154,1,0.26,0,0.02,0.72,0
198,1,0,0,0.115384615,0.038461538,0.038461538,0.807692308,1,0.107142857,0.107142857,0,0.785714286,0
199,0.956521739,0.043478261,0.019230769,0.019230769,0.019230769,0,0.942307692,1,0.264150943,0.018867925,0.018867925,0.660377358,0.037735849
200,0.956521739,0.043478261,0.074074074,0,0,0.055555556,0.87037037,1,0.254901961,0,0,0.725490196,0.019607843
201,0.916666667,0.083333333,0.019607843,0.156862745,0,0.019607843,0.803921569,1,0.096153846,0.038461538,0.057692308,0.807692308,0
202,1,0,0.018518519,0.055555556,0.055555556,0,0.87037037,1,0.048387097,0.177419355,0,0.758064516,0.016129032
203,1,0,0.074074074,0,0,0.037037037,0.888888889,1,0.140350877,0.105263158,0.01754386,0.719298246,0.01754386
204,1,0,0,0.039215686,0.019607843,0.058823529,0.882352941,1,0.137931034,0.137931034,0,0.724137931,0
205,0.916666667,0.083333333,0.038461538,0.019230769,0,0,0.942307692,1,0.155172414,0.068965517,0,0.706896552,0.068965517
206,1,0,0.089285714,0.107142857,0.017857143,0,0.785714286,1,0.055555556,0.074074074,0.055555556,0.814814815,0
207,0.916666667,0.083333333,0.090909091,0.036363636,0,0.054545455,0.818181818,1,0.156862745,0.019607843,0.019607843,0.803921569,0
208,1,0,0,0.173076923,0.038461538,0.019230769,0.769230769,1,0.111111111,0.055555556,0,0.814814815,0.018518519
209,1,0,0.072727273,0.127272727,0.018181818,0.018181818,0.763636364,1,0.074074074,0.055555556,0.018518519,0.833333333,0.018518519
210,1,0,0.056603774,0.169811321,0,0.037735849,0.735849057,1,0.115384615,0,0,0.846153846,0.038461538
211,1,0,0.019607843,0.137254902,0,0,0.843137255,1,0.150943396,0.037735849,0.056603774,0.735849057,0.018867925
212,1,0,0.019607843,0,0,0.058823529,0.921568627,1,0.172413793,0.120689655,0,0.689655172,0.017241379
213,0.916666667,0.083333333,0.056603774,0,0,0.075471698,0.867924528,1,0.188679245,0.056603774,0,0.754716981,0
214,1,0,0.037735849,0.113207547,0.018867925,0,0.830188679,1,0.188679245,0,0,0.754716981,0.056603774
215,1,0,0.163934426,0.114754098,0.016393443,0.049180328,0.655737705,1,0.02,0,0,0.98,0
216,0.916666667,0.083333333,0.074074074,0.055555556,0,0.055555556,0.814814815,1,0.134615385,0.038461538,0.019230769,0.807692308,0
217,1,0,0.038461538,0.192307692,0,0,0.769230769,1,0.075471698,0.037735849,0.056603774,0.811320755,0.018867925
218,1,0,0.122807018,0.052631579,0,0.01754386,0.807017544,1,0.071428571,0.071428571,0.017857143,0.803571429,0.035714286
