"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V',))","('VP', ('VP', 'NPA'))",
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,10
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,11
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,12
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,13
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,14
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,15
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,16
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,17
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,18
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,19
0.703703704,0.259259259,0.037037037,0,0,0.761904762,0.238095238,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.264705882,0.617647059,0.117647059,0,20
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,21
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,22
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,23
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,24
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,25
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,26
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,27
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,28
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,29
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,30
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,31
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.223684211,0.565789474,0.118421053,0.092105263,1,0,0,1,0,32
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.223684211,0.565789474,0.118421053,0.092105263,1,0,0,1,0,33
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,34
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,35
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,36
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,37
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,38
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,39
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,40
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,41
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,42
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.233766234,0.545454545,0.116883117,0.103896104,1,0,0,1,0,43
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.223684211,0.565789474,0.118421053,0.092105263,1,0,0,1,0,44
0.703703704,0.259259259,0.037037037,0,0,0.761904762,0.238095238,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.264705882,0.617647059,0.117647059,0,45
0.678571429,0.285714286,0.035714286,0,0,0.756097561,0.243902439,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.275362319,0.594202899,0.130434783,0,46
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,47
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,48
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,49
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,50
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,51
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,52
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,53
0.633333333,0.333333333,0.033333333,0,0,0,0,0,0,0,0.743589744,0.256410256,0,0,0.295774648,0.549295775,0,0.154929577,1,0,0,0.847457627,0.152542373,54
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,55
0.678571429,0.285714286,0.035714286,0,0,0.756097561,0.243902439,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.275362319,0.594202899,0.130434783,0,56
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,57
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,58
0.678571429,0.25,0.071428571,0,0,0,0,0,0,0,0.780487805,0.219512195,0,0,0.275362319,0.594202899,0,0.130434783,1,0,0,0.847457627,0.152542373,59
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,60
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,61
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,62
0.633333333,0.333333333,0.033333333,0,0,0,0,0,0,0,0.743589744,0.256410256,0,0,0.295774648,0.549295775,0,0.154929577,1,0,0,0.847457627,0.152542373,63
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,64
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,65
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,66
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,67
0.461538462,0.461538462,0.076923077,0,0,0.76744186,0.23255814,0,0,1,0,0,0,0,0,0.220338983,0.152542373,0.627118644,1,0.074074074,0.796296296,0.12962963,0,68
0.5,0.4375,0.0625,0,0,0.761904762,0.238095238,0,0,1,0,0,0,0,0,0.186440678,0.152542373,0.661016949,1,0.122807018,0.736842105,0.140350877,0,69
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,70
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,71
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,72
0.703703704,0.222222222,0.074074074,0,0,0,0,0,0,0,0.785714286,0.214285714,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,73
0.678571429,0.285714286,0.035714286,0,0,0.756097561,0.243902439,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.275362319,0.594202899,0.130434783,0,74
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,75
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,76
0.730769231,0.230769231,0.038461538,0,0,0.76744186,0.23255814,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.253731343,0.641791045,0.104477612,0,77
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,78
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,79
0.655172414,0.310344828,0.034482759,0,0,0,0,0,0,0,0.75,0.25,0,0,0.285714286,0.571428571,0,0.142857143,1,0,0,0.847457627,0.152542373,80
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,81
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,82
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,83
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,84
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,85
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,86
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,87
0.655172414,0.310344828,0.034482759,0,0,0,0,0,0,0,0.75,0.25,0,0,0.285714286,0.571428571,0,0.142857143,1,0,0,0.847457627,0.152542373,88
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,89
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,90
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,91
0.678571429,0.285714286,0.035714286,0,0,0.756097561,0.243902439,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.275362319,0.594202899,0.130434783,0,92
0.703703704,0.259259259,0.037037037,0,0,0.761904762,0.238095238,0,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.264705882,0.617647059,0.117647059,0,93
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,94
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,95
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,96
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,97
0.678571429,0.285714286,0.035714286,0,0,0,0,0,0,0,0.756097561,0.243902439,0,0,0.275362319,0.594202899,0,0.130434783,1,0,0,0.847457627,0.152542373,98
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,99
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,100
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,101
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,102
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,103
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,104
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,105
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,106
0.678571429,0.25,0.071428571,0,0,0,0,0,0,0,0.780487805,0.219512195,0,0,0.275362319,0.594202899,0,0.130434783,1,0,0,0.847457627,0.152542373,107
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,108
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,109
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,110
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,111
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,112
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,113
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,114
0.5,0.416666667,0.083333333,0,0,0.76744186,0.23255814,0,0,0.764705882,0.058823529,0,0,0.176470588,0,0.28,0,0.72,1,0,0.728813559,0.118644068,0.152542373,115
0.5,0.428571429,0.071428571,0,0,0.76744186,0.23255814,0,0,1,0,0,0,0,0.078125,0.1875,0.140625,0.59375,1,0,0.86,0.14,0,116
0.461538462,0.461538462,0.076923077,0,0,0.76744186,0.23255814,0,0,1,0,0,0,0,0.063492063,0.206349206,0.142857143,0.587301587,1,0,0.86,0.14,0,117
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,118
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,119
0.678571429,0.285714286,0.035714286,0,0,0,0,0,0,0,0.756097561,0.243902439,0,0,0.275362319,0.594202899,0,0.130434783,1,0,0,0.847457627,0.152542373,120
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,121
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,122
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,123
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,124
0.678571429,0.214285714,0.107142857,0,0,0,0,0,0,0,0.804878049,0.195121951,0,0,0.275362319,0.594202899,0,0.130434783,1,0,0,0.847457627,0.152542373,125
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,126
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,127
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.28,0,0.72,1,0,0.728813559,0.118644068,0.152542373,128
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,129
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,130
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,131
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,132
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,133
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,134
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,135
0.703703704,0.259259259,0.037037037,0,0,0,0,0,0,0,0.761904762,0.238095238,0,0,0.264705882,0.617647059,0,0.117647059,1,0,0,0.847457627,0.152542373,136
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,137
0.678571429,0.25,0.071428571,0,0,0,0,0,0,0,0.780487805,0.219512195,0,0,0.275362319,0.594202899,0,0.130434783,1,0,0,0.847457627,0.152542373,138
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,139
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.28,0,0.72,1,0,0.728813559,0.118644068,0.152542373,140
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.28,0,0.72,1,0,0.728813559,0.118644068,0.152542373,141
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,142
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.28,0,0.72,1,0,0.728813559,0.118644068,0.152542373,143
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.28,0,0.72,1,0,0.728813559,0.118644068,0.152542373,144
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.28,0,0.72,1,0,0.728813559,0.118644068,0.152542373,145
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.28,0,0.72,1,0,0.728813559,0.118644068,0.152542373,146
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.28,0,0.72,1,0,0.728813559,0.118644068,0.152542373,147
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,148
0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.76744186,0.23255814,0,0,0.253731343,0.641791045,0,0.104477612,1,0,0,0.847457627,0.152542373,149
0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.823529412,0,0,0.176470588,0,0,0.237288136,0.152542373,0.610169492,1,0,0.86,0.14,0,150
