,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
0,0.611111111,0.333333333,0.055555556,0,0.040816327,0.673469388,0.204081633,0.081632653,0,0.857142857,0,0,0,0.142857143,0.050847458,0.101694915,0.101694915,0.745762712,1,0.018518519,0.833333333,0.092592593,0.055555556
1,0.714285714,0.238095238,0.047619048,0,0,0.755555556,0.222222222,0,0.022222222,0.666666667,0,0,0.166666667,0.166666667,0.018518519,0.074074074,0.055555556,0.851851852,1,0.125,0.6875,0.09375,0.09375
2,0.708333333,0.208333333,0.041666667,0.041666667,0,0.723404255,0.212765957,0.042553191,0.021276596,1,0,0,0,0,0.048387097,0.032258065,0.14516129,0.774193548,1,0.122807018,0.771929825,0.105263158,0
3,0.636363636,0.272727273,0.045454545,0.045454545,0.021276596,0.70212766,0.212765957,0.063829787,0,1,0,0,0,0,0.114754098,0.06557377,0.06557377,0.754098361,1,0.035714286,0.785714286,0.107142857,0.071428571
4,0.72,0.2,0.08,0,0.019230769,0.653846154,0.173076923,0.134615385,0.019230769,0,0,0,0,0,0.137931034,0,0,0.862068966,1,0,0.745762712,0.101694915,0.152542373
5,0.75,0.208333333,0.041666667,0,0.018518519,0.62962963,0.185185185,0.148148148,0.018518519,0,0,0,0,0,0.089285714,0,0.017857143,0.892857143,1,0.016949153,0.762711864,0.084745763,0.13559322
6,0.571428571,0.357142857,0.071428571,0,0,0.739130435,0.217391304,0.02173913,0.02173913,1,0,0,0,0,0.034482759,0.189655172,0.103448276,0.672413793,1,0.018518519,0.814814815,0.111111111,0.055555556
7,0.5625,0.3125,0.0625,0.0625,0,0.739130435,0.217391304,0.02173913,0.02173913,0.833333333,0,0,0.166666667,0,0.037735849,0.188679245,0.018867925,0.754716981,1,0,0.771929825,0.105263158,0.122807018
8,0.571428571,0.357142857,0.071428571,0,0.022222222,0.755555556,0.2,0,0.022222222,0.833333333,0,0.083333333,0,0.083333333,0.038461538,0.211538462,0,0.75,1,0.016666667,0.733333333,0.1,0.15
9,0.571428571,0.357142857,0.071428571,0,0,0.755555556,0.222222222,0,0.022222222,0.846153846,0,0,0,0.153846154,0,0.203703704,0.074074074,0.722222222,1,0.035087719,0.771929825,0.105263158,0.087719298
10,0.5625,0.375,0.0625,0,0.02173913,0.717391304,0.217391304,0.02173913,0.02173913,0.75,0,0,0.083333333,0.166666667,0.018867925,0.169811321,0.037735849,0.773584906,1,0.017241379,0.75862069,0.103448276,0.120689655
11,0.625,0.3125,0.0625,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.888888889,0,0,0.111111111,0,0.035714286,0.142857143,0.071428571,0.75,1,0.051724138,0.775862069,0.086206897,0.086206897
12,0.666666667,0.277777778,0.055555556,0,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,1,0,0,0,0,0.035087719,0.105263158,0.087719298,0.771929825,1,0.068965517,0.775862069,0.086206897,0.068965517
13,0.625,0.3125,0.0625,0,0,0.755555556,0.222222222,0,0.022222222,0.9,0,0,0.1,0,0.017241379,0.155172414,0.120689655,0.706896552,1,0.071428571,0.785714286,0.107142857,0.035714286
14,0.5625,0.375,0.0625,0,0.040816327,0.673469388,0.204081633,0.081632653,0,0.888888889,0,0,0.111111111,0,0,0.156862745,0.019607843,0.823529412,1,0.033333333,0.75,0.083333333,0.133333333
15,0.523809524,0.333333333,0.142857143,0,0.022222222,0.711111111,0.177777778,0.088888889,0,0.875,0,0,0,0.125,0.017241379,0.120689655,0.120689655,0.74137931,1,0.103448276,0.706896552,0.155172414,0.034482759
16,0.666666667,0.277777778,0.055555556,0,0,0.739130435,0.217391304,0.02173913,0.02173913,0.875,0,0,0,0.125,0.036363636,0.127272727,0.054545455,0.781818182,1,0.066666667,0.733333333,0.1,0.1
17,0.708333333,0.208333333,0.041666667,0.041666667,0,0.666666667,0.196078431,0.117647059,0.019607843,1,0,0,0,0,0.035714286,0.035714286,0.071428571,0.857142857,1,0.084745763,0.745762712,0.101694915,0.06779661
18,0.703703704,0.185185185,0.037037037,0.074074074,0,0.68,0.2,0.1,0.02,0,0,0,0,0,0,0,0.107142857,0.892857143,1,0.131147541,0.721311475,0.098360656,0.049180328
19,0.6,0.333333333,0.066666667,0,0,0.739130435,0.217391304,0.02173913,0.02173913,1,0,0,0,0,0.072727273,0.181818182,0.018181818,0.727272727,1,0,0.75862069,0.103448276,0.137931034
20,0.533333333,0.333333333,0.066666667,0.066666667,0,0.755555556,0.222222222,0,0.022222222,0.846153846,0,0,0.076923077,0.076923077,0.038461538,0.211538462,0,0.75,1,0,0.75862069,0.103448276,0.137931034
21,0.6,0.333333333,0.066666667,0,0,0.755555556,0.222222222,0,0.022222222,0.909090909,0,0,0,0.090909091,0.068965517,0.172413793,0.068965517,0.689655172,1,0,0.8,0.109090909,0.090909091
22,0.62962963,0.259259259,0.037037037,0.074074074,0.023255814,0.744186047,0.23255814,0,0,1,0,0,0,0,0.166666667,0.016666667,0,0.816666667,1,0.079365079,0.682539683,0.111111111,0.126984127
23,0.708333333,0.208333333,0.041666667,0.041666667,0,0.723404255,0.212765957,0.042553191,0.021276596,0.666666667,0,0,0,0.333333333,0.142857143,0.031746032,0.063492063,0.761904762,1,0,0.8,0.109090909,0.090909091
24,0.65,0.25,0.05,0.05,0,0.708333333,0.208333333,0.0625,0.020833333,0.857142857,0,0,0,0.142857143,0.064516129,0.096774194,0.129032258,0.709677419,1,0,0.862745098,0.117647059,0.019607843
25,0.666666667,0.277777778,0.055555556,0,0.020408163,0.693877551,0.204081633,0.06122449,0.020408163,0.857142857,0,0,0.142857143,0,0.036363636,0.109090909,0.054545455,0.8,1,0.034482759,0.775862069,0.086206897,0.103448276
26,0.538461538,0.384615385,0.076923077,0,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,0.916666667,0,0,0.083333333,0,0,0.196428571,0.107142857,0.696428571,1,0,0.849056604,0.094339623,0.056603774
27,0.5,0.416666667,0.083333333,0,0,0.755555556,0.222222222,0,0.022222222,0.928571429,0,0,0.071428571,0,0.016666667,0.216666667,0.15,0.616666667,1,0,0.88,0.12,0
28,0.75,0.208333333,0.041666667,0,0.017857143,0.607142857,0.178571429,0.178571429,0.017857143,0,0,0,0,0,0.055555556,0,0.018518519,0.925925926,1,0.016949153,0.762711864,0.084745763,0.13559322
29,0.666666667,0.277777778,0.055555556,0,0,0.76744186,0.23255814,0,0,0.777777778,0.111111111,0,0,0.111111111,0,0.142857143,0.107142857,0.75,1,0.131147541,0.704918033,0.114754098,0.049180328
30,0.666666667,0.277777778,0.055555556,0,0,0.693877551,0.204081633,0.081632653,0.020408163,1,0,0,0,0,0.064516129,0.112903226,0.129032258,0.693548387,1,0,0.862745098,0.117647059,0.019607843
31,0.68,0.24,0.04,0.04,0.021276596,0.70212766,0.212765957,0.021276596,0.042553191,1,0,0,0,0,0.078125,0.015625,0.140625,0.765625,1,0.107142857,0.785714286,0.107142857,0
32,0.5,0.428571429,0.071428571,0,0.022727273,0.75,0.227272727,0,0,0.846153846,0,0,0,0.153846154,0,0.192982456,0.122807018,0.684210526,1,0.054545455,0.8,0.109090909,0.036363636
33,0.625,0.3125,0.0625,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.8,0,0,0.1,0.1,0.066666667,0.133333333,0.1,0.7,1,0,0.849056604,0.094339623,0.056603774
34,0.588235294,0.294117647,0.117647059,0,0,0.723404255,0.191489362,0.063829787,0.021276596,0.818181818,0,0,0,0.181818182,0.016666667,0.15,0.15,0.683333333,1,0.019607843,0.843137255,0.137254902,0
35,0.571428571,0.357142857,0.071428571,0,0,0.755555556,0.222222222,0,0.022222222,0.916666667,0,0,0,0.083333333,0,0.192982456,0.122807018,0.684210526,1,0.054545455,0.8,0.109090909,0.036363636
36,0.5,0.3125,0.0625,0.125,0.021276596,0.723404255,0.191489362,0.042553191,0.021276596,0.833333333,0,0.083333333,0,0.083333333,0,0.215686275,0.019607843,0.764705882,1,0,0.771929825,0.105263158,0.122807018
37,0.611111111,0.277777778,0.055555556,0.055555556,0,0.666666667,0.196078431,0.117647059,0.019607843,1,0,0,0,0,0,0.148148148,0.074074074,0.777777778,1,0,0.8,0.109090909,0.090909091
38,0.5,0.333333333,0.055555556,0.111111111,0,0.75,0.227272727,0.022727273,0,0.909090909,0,0,0.090909091,0,0.056603774,0.188679245,0,0.754716981,1,0.016949153,0.728813559,0.118644068,0.13559322
39,0.608695652,0.304347826,0.043478261,0.043478261,0.054545455,0.581818182,0.181818182,0.163636364,0.018181818,0.666666667,0,0,0.333333333,0,0,0.035087719,0.122807018,0.842105263,1,0.037735849,0.849056604,0.094339623,0.018867925
40,0.625,0.3125,0.0625,0,0,0.68,0.2,0.1,0.02,0.9,0,0,0,0.1,0,0.163636364,0.090909091,0.745454545,1,0,0.814814815,0.111111111,0.074074074
41,0.652173913,0.260869565,0.043478261,0.043478261,0.02173913,0.717391304,0.217391304,0.02173913,0.02173913,0.75,0,0,0,0.25,0.129032258,0.048387097,0.064516129,0.758064516,1,0.035714286,0.785714286,0.107142857,0.071428571
42,0.631578947,0.315789474,0.052631579,0,0.042553191,0.70212766,0.212765957,0.042553191,0,0.833333333,0,0,0.166666667,0,0.122807018,0.087719298,0,0.789473684,1,0,0.762711864,0.084745763,0.152542373
43,0.5,0.375,0.0625,0.0625,0,0.733333333,0.222222222,0.022222222,0.022222222,0.846153846,0,0,0,0.153846154,0.034482759,0.189655172,0.103448276,0.672413793,1,0,0.826923077,0.134615385,0.038461538
44,0.588235294,0.294117647,0.117647059,0,0.021276596,0.723404255,0.191489362,0.042553191,0.021276596,1,0,0,0,0,0.064516129,0.129032258,0.129032258,0.677419355,1,0.019230769,0.846153846,0.115384615,0.019230769
45,0.5,0.416666667,0.083333333,0,0,0.790697674,0.186046512,0,0.023255814,0.8125,0,0.125,0.0625,0,0.018181818,0.272727273,0.072727273,0.636363636,1,0,0.763636364,0.145454545,0.090909091
46,0.6,0.333333333,0.066666667,0,0,0.739130435,0.217391304,0.02173913,0.02173913,0.909090909,0,0,0.090909091,0,0,0.181818182,0.090909091,0.727272727,1,0.052631579,0.771929825,0.105263158,0.070175439
47,0.56,0.32,0.04,0.08,0,0.720930233,0.209302326,0.069767442,0,0.833333333,0,0.166666667,0,0,0.018867925,0.113207547,0.037735849,0.830188679,1,0.138461538,0.615384615,0.153846154,0.092307692
48,0.6,0.3,0.05,0.05,0.022727273,0.75,0.227272727,0,0,1,0,0,0,0,0.049180328,0.098360656,0.131147541,0.721311475,1,0.122807018,0.771929825,0.105263158,0
49,0.739130435,0.217391304,0.043478261,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,1,0,0,0,0,0.152542373,0.016949153,0,0.830508475,1,0.048387097,0.725806452,0.080645161,0.14516129
50,0.620689655,0.275862069,0.034482759,0.068965517,0,0.738095238,0.238095238,0,0.023809524,1,0,0,0,0,0.216216216,0.013513514,0.108108108,0.662162162,1,0,0.82,0.18,0
51,0.76,0.2,0.04,0,0,0.723404255,0.212765957,0.042553191,0.021276596,0,0,0,0,0,0.166666667,0,0.075757576,0.757575758,1,0.035714286,0.785714286,0.107142857,0.071428571
52,0.65,0.25,0.05,0.05,0,0.673469388,0.204081633,0.102040816,0.020408163,0.857142857,0.142857143,0,0,0,0.037735849,0.132075472,0.018867925,0.811320755,1,0.016949153,0.728813559,0.118644068,0.13559322
53,0.68,0.2,0.04,0.08,0.018518519,0.62962963,0.185185185,0.148148148,0.018518519,1,0,0,0,0,0,0.018518519,0.074074074,0.907407407,1,0.068965517,0.775862069,0.086206897,0.068965517
54,0.75,0.208333333,0.041666667,0,0.017241379,0.586206897,0.172413793,0.206896552,0.017241379,0,0,0,0,0,0,0,0.090909091,0.909090909,1,0.035714286,0.803571429,0.089285714,0.071428571
55,0.65,0.25,0.05,0.05,0,0.666666667,0.196078431,0.117647059,0.019607843,0.857142857,0,0,0.142857143,0,0,0.103448276,0.137931034,0.75862069,1,0.038461538,0.846153846,0.115384615,0
56,0.708333333,0.25,0.041666667,0,0.04,0.66,0.2,0.1,0,0,0,0,0,0,0.016666667,0,0.15,0.833333333,1,0.152542373,0.762711864,0.084745763,0
57,0.708333333,0.25,0.041666667,0,0.019230769,0.634615385,0.192307692,0.153846154,0,0.5,0,0,0,0.5,0.048387097,0.016129032,0.14516129,0.790322581,1,0.056603774,0.830188679,0.113207547,0
58,0.636363636,0.272727273,0.045454545,0.045454545,0,0.75,0.227272727,0.022727273,0,0.833333333,0,0,0.166666667,0,0.017857143,0.089285714,0.089285714,0.803571429,1,0.14516129,0.693548387,0.112903226,0.048387097
59,0.583333333,0.291666667,0.041666667,0.083333333,0.021276596,0.680851064,0.191489362,0.085106383,0.021276596,0.666666667,0,0.166666667,0,0.166666667,0,0.089285714,0.107142857,0.803571429,1,0.103448276,0.724137931,0.137931034,0.034482759
60,0.76,0.2,0.04,0,0,0.723404255,0.212765957,0.042553191,0.021276596,0,0,0,0,0,0,0,0.122807018,0.877192982,1,0.2,0.676923077,0.092307692,0.030769231
61,0.703703704,0.222222222,0.037037037,0.037037037,0,0.717391304,0.217391304,0.043478261,0.02173913,0,0,0,0,0,0.017241379,0,0.120689655,0.862068966,1,0.203125,0.671875,0.109375,0.015625
62,0.727272727,0.227272727,0.045454545,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.666666667,0,0,0.333333333,0,0,0.033898305,0.152542373,0.813559322,1,0.180327869,0.737704918,0.081967213,0
63,0.75,0.208333333,0.041666667,0,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0,0,0,0,0,0.032786885,0,0.147540984,0.819672131,1,0.122807018,0.789473684,0.087719298,0
64,0.68,0.24,0.04,0.04,0.022727273,0.75,0.204545455,0.022727273,0,0.5,0,0.5,0,0,0.033898305,0.033898305,0.118644068,0.813559322,1,0.19047619,0.682539683,0.111111111,0.015873016
65,0.708333333,0.208333333,0.041666667,0.041666667,0,0.708333333,0.208333333,0.0625,0.020833333,1,0,0,0,0,0.054545455,0.036363636,0.036363636,0.872727273,1,0.111111111,0.698412698,0.095238095,0.095238095
66,0.620689655,0.24137931,0.034482759,0.103448276,0.023255814,0.744186047,0.23255814,0,0,0,0,0,0,0,0.129032258,0,0.064516129,0.806451613,1,0.114754098,0.704918033,0.114754098,0.06557377
67,0.666666667,0.208333333,0.041666667,0.083333333,0,0.755555556,0.222222222,0,0.022222222,1,0,0,0,0,0.018518519,0.055555556,0.055555556,0.87037037,1,0.153846154,0.676923077,0.092307692,0.076923077
68,0.684210526,0.263157895,0.052631579,0,0.020408163,0.693877551,0.204081633,0.06122449,0.020408163,0.833333333,0,0,0,0.166666667,0.016949153,0.084745763,0.13559322,0.762711864,1,0.072727273,0.818181818,0.090909091,0.018181818
69,0.533333333,0.333333333,0.066666667,0.066666667,0,0.755555556,0.222222222,0,0.022222222,0.846153846,0,0,0.076923077,0.076923077,0.019607843,0.215686275,0,0.764705882,1,0.016949153,0.745762712,0.101694915,0.13559322
70,0.428571429,0.357142857,0.214285714,0,0,0.790697674,0.186046512,0,0.023255814,0.866666667,0,0,0.133333333,0,0.019230769,0.25,0.019230769,0.711538462,1,0.016949153,0.711864407,0.13559322,0.13559322
71,0.625,0.3125,0.0625,0,0,0.723404255,0.212765957,0.042553191,0.021276596,0.9,0,0,0.1,0,0.019607843,0.176470588,0,0.803921569,1,0.032786885,0.721311475,0.098360656,0.147540984
72,0.571428571,0.285714286,0.095238095,0.047619048,0.020408163,0.653061224,0.183673469,0.12244898,0.020408163,0.6,0.1,0,0.1,0.2,0,0.134615385,0.038461538,0.826923077,1,0,0.736842105,0.140350877,0.122807018
73,0.695652174,0.217391304,0.043478261,0.043478261,0.017857143,0.607142857,0.178571429,0.178571429,0.017857143,1,0,0,0,0,0,0.036363636,0.090909091,0.872727273,1,0.036363636,0.818181818,0.090909091,0.054545455
74,0.461538462,0.384615385,0.076923077,0.076923077,0.044444444,0.733333333,0.222222222,0,0,0.846153846,0.076923077,0,0.076923077,0,0.037735849,0.226415094,0.018867925,0.716981132,1,0,0.789473684,0.087719298,0.122807018
75,0.526315789,0.368421053,0.052631579,0.052631579,0,0.738095238,0.238095238,0.023809524,0,0.818181818,0.090909091,0,0,0.090909091,0.033898305,0.169491525,0.118644068,0.677966102,1,0.071428571,0.732142857,0.160714286,0.035714286
76,0.681818182,0.272727273,0.045454545,0,0.02173913,0.717391304,0.217391304,0.043478261,0,0.75,0,0,0.25,0,0.095238095,0.047619048,0.111111111,0.746031746,1,0.071428571,0.785714286,0.107142857,0.035714286
77,0.695652174,0.217391304,0.086956522,0,0.022727273,0.772727273,0.159090909,0.022727273,0.022727273,0.5,0,0.5,0,0,0.101694915,0.06779661,0.050847458,0.779661017,1,0.096774194,0.677419355,0.129032258,0.096774194
78,0.538461538,0.384615385,0.076923077,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.846153846,0,0,0,0.153846154,0.019607843,0.215686275,0,0.764705882,1,0,0.762711864,0.084745763,0.152542373
79,0.461538462,0.384615385,0.076923077,0.076923077,0.045454545,0.727272727,0.204545455,0.022727273,0,0.6875,0.125,0.0625,0,0.125,0,0.259259259,0.074074074,0.666666667,1,0,0.796296296,0.12962963,0.074074074
80,0.461538462,0.461538462,0.076923077,0,0.022222222,0.733333333,0.222222222,0,0.022222222,0.857142857,0,0,0,0.142857143,0.019607843,0.235294118,0,0.745098039,1,0,0.745762712,0.101694915,0.152542373
81,0.578947368,0.263157895,0.052631579,0.105263158,0,0.723404255,0.212765957,0.042553191,0.021276596,0.888888889,0,0,0,0.111111111,0.017241379,0.137931034,0.120689655,0.724137931,1,0.037735849,0.830188679,0.113207547,0.018867925
82,0.5,0.333333333,0.055555556,0.111111111,0.022222222,0.733333333,0.222222222,0.022222222,0,0.9,0,0,0.1,0,0.033898305,0.152542373,0.118644068,0.694915254,1,0.037735849,0.830188679,0.113207547,0.018867925
83,0.533333333,0.333333333,0.066666667,0.066666667,0,0.717391304,0.217391304,0.043478261,0.02173913,0.916666667,0.083333333,0,0,0,0.01754386,0.210526316,0.105263158,0.666666667,1,0.018867925,0.811320755,0.132075472,0.037735849
84,0.5,0.357142857,0.071428571,0.071428571,0,0.755555556,0.222222222,0,0.022222222,0.923076923,0,0,0.076923077,0,0.019230769,0.230769231,0.019230769,0.730769231,1,0.017241379,0.75862069,0.103448276,0.120689655
85,0.533333333,0.4,0.066666667,0,0,0.75,0.227272727,0,0.022727273,0.916666667,0,0,0.083333333,0,0.038461538,0.211538462,0,0.75,1,0.032786885,0.704918033,0.114754098,0.147540984
86,0.545454545,0.272727273,0.045454545,0.136363636,0.022222222,0.733333333,0.222222222,0,0.022222222,1,0,0,0,0,0.086206897,0.103448276,0.051724138,0.75862069,1,0.035087719,0.771929825,0.105263158,0.087719298
87,0.653846154,0.230769231,0.038461538,0.076923077,0.041666667,0.6875,0.208333333,0.0625,0,0,0,0,0,0,0.084745763,0,0.06779661,0.847457627,1,0.1,0.75,0.083333333,0.066666667
88,0.72,0.24,0.04,0,0.02,0.66,0.2,0.12,0,0,0,0,0,0,0.126984127,0,0.079365079,0.793650794,1,0.035714286,0.785714286,0.107142857,0.071428571
89,0.72,0.2,0.04,0.04,0,0.653846154,0.192307692,0.134615385,0.019230769,0.5,0,0,0,0.5,0.084745763,0.016949153,0.06779661,0.830508475,1,0.018181818,0.8,0.109090909,0.072727273
90,0.72,0.24,0.04,0,0.018867925,0.603773585,0.188679245,0.169811321,0.018867925,0,1,0,0,0,0.107142857,0.017857143,0,0.875,1,0,0.728813559,0.118644068,0.152542373
91,0.703703704,0.185185185,0.074074074,0.037037037,0,0.739130435,0.195652174,0.043478261,0.02173913,0,0,0,0,0,0.138461538,0,0.092307692,0.769230769,1,0.087719298,0.754385965,0.122807018,0.035087719
92,0.653846154,0.269230769,0.038461538,0.038461538,0.037037037,0.592592593,0.185185185,0.185185185,0,0,0,0,0,0,0.018181818,0,0.072727273,0.909090909,1,0.06779661,0.745762712,0.101694915,0.084745763
93,0.708333333,0.25,0.041666667,0,0.01754386,0.578947368,0.175438596,0.228070175,0,0.5,0,0,0,0.5,0,0.018867925,0.056603774,0.924528302,1,0.01754386,0.771929825,0.105263158,0.105263158
94,0.739130435,0.217391304,0.043478261,0,0.037037037,0.592592593,0.185185185,0.185185185,0,0,1,0,0,0,0.038461538,0.038461538,0,0.923076923,1,0.032786885,0.721311475,0.098360656,0.147540984
95,0.68,0.24,0.08,0,0.035714286,0.589285714,0.160714286,0.214285714,0,0,0,0,0,0,0.072727273,0,0.018181818,0.909090909,1,0,0.75862069,0.103448276,0.137931034
96,0.72,0.2,0.04,0.04,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0,0,0,0,0,0.06779661,0,0.084745763,0.847457627,1,0.068965517,0.775862069,0.086206897,0.068965517
97,0.76,0.2,0.04,0,0,0.708333333,0.208333333,0.0625,0.020833333,0,0,0,0,0,0.034482759,0,0.103448276,0.862068966,1,0.158730159,0.698412698,0.095238095,0.047619048
98,0.692307692,0.269230769,0.038461538,0,0.022222222,0.711111111,0.222222222,0.044444444,0,0,0,0,0,0,0,0,0.152542373,0.847457627,1,0.230769231,0.661538462,0.107692308,0
99,0.633333333,0.233333333,0.033333333,0.1,0,0.744186047,0.23255814,0.023255814,0,0,0,0,0,0,0.06557377,0,0.114754098,0.819672131,1,0.177419355,0.677419355,0.129032258,0.016129032
100,0.5,0.357142857,0.071428571,0.071428571,0,0.755555556,0.222222222,0,0.022222222,0.857142857,0,0,0,0.142857143,0.017241379,0.206896552,0.120689655,0.655172414,1,0,0.862745098,0.117647059,0.019607843
101,0.6,0.333333333,0.066666667,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.9,0,0,0,0.1,0,0.173076923,0.038461538,0.788461538,1,0.06557377,0.737704918,0.081967213,0.114754098
102,0.6,0.333333333,0.066666667,0,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,0.9,0,0,0.1,0,0,0.155172414,0.137931034,0.706896552,1,0.037735849,0.849056604,0.094339623,0.018867925
103,0.588235294,0.294117647,0.117647059,0,0,0.708333333,0.1875,0.083333333,0.020833333,0.818181818,0,0,0,0.181818182,0,0.163636364,0.090909091,0.745454545,1,0.018181818,0.781818182,0.127272727,0.072727273
104,0.65,0.25,0.05,0.05,0.02,0.68,0.2,0.08,0.02,0.833333333,0,0,0,0.166666667,0.066666667,0.083333333,0.1,0.75,1,0,0.865384615,0.096153846,0.038461538
105,0.588235294,0.294117647,0.058823529,0.058823529,0,0.68,0.2,0.1,0.02,1,0,0,0,0,0,0.176470588,0.019607843,0.803921569,1,0,0.75862069,0.103448276,0.137931034
106,0.5625,0.375,0.0625,0,0,0.733333333,0.222222222,0.044444444,0,0.833333333,0,0,0.166666667,0,0.037037037,0.185185185,0.037037037,0.740740741,1,0.017241379,0.74137931,0.120689655,0.120689655
107,0.571428571,0.357142857,0.071428571,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.909090909,0,0,0.090909091,0,0.033333333,0.166666667,0.133333333,0.666666667,1,0.019230769,0.865384615,0.096153846,0.019230769
108,0.538461538,0.384615385,0.076923077,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,0.846153846,0,0,0.153846154,0,0,0.196428571,0.107142857,0.696428571,1,0,0.849056604,0.094339623,0.056603774
109,0.461538462,0.461538462,0.076923077,0,0,0.76744186,0.23255814,0,0,0.8125,0,0,0.1875,0,0,0.240740741,0.074074074,0.685185185,1,0.017857143,0.767857143,0.125,0.089285714
110,0.384615385,0.538461538,0.076923077,0,0.0625,0.666666667,0.208333333,0,0.0625,0.916666667,0,0,0.083333333,0,0,0.186440678,0.152542373,0.661016949,1,0,0.9,0.1,0
111,0.357142857,0.5,0.071428571,0.071428571,0,0.761904762,0.214285714,0.023809524,0,0.777777778,0,0.055555556,0.111111111,0.055555556,0,0.263157895,0.122807018,0.614035088,1,0,0.803921569,0.176470588,0.019607843
112,0.375,0.4375,0.125,0.0625,0,0.780487805,0.219512195,0,0,0.866666667,0,0,0.133333333,0,0.036363636,0.236363636,0.054545455,0.672727273,1,0.01754386,0.719298246,0.157894737,0.105263158
113,0.416666667,0.5,0.083333333,0,0,0.76744186,0.23255814,0,0,0.875,0,0,0.125,0,0.019607843,0.274509804,0,0.705882353,1,0,0.728813559,0.118644068,0.152542373
114,0.384615385,0.461538462,0.076923077,0.076923077,0.044444444,0.711111111,0.222222222,0,0.022222222,0.857142857,0.071428571,0,0.071428571,0,0,0.240740741,0.074074074,0.685185185,1,0.018181818,0.8,0.109090909,0.072727273
115,0.608695652,0.217391304,0.130434783,0.043478261,0.04,0.66,0.16,0.12,0.02,0.75,0.25,0,0,0,0.055555556,0.074074074,0.018518519,0.851851852,1,0.05,0.716666667,0.116666667,0.116666667
116,0.631578947,0.315789474,0.052631579,0,0.02173913,0.717391304,0.217391304,0.02173913,0.02173913,0.75,0,0,0,0.25,0,0.115384615,0.038461538,0.846153846,1,0.095238095,0.698412698,0.095238095,0.111111111
117,0.625,0.3125,0.0625,0,0.022222222,0.733333333,0.222222222,0,0.022222222,0.888888889,0.111111111,0,0,0,0.037037037,0.166666667,0.037037037,0.759259259,1,0.06557377,0.721311475,0.098360656,0.114754098
118,0.533333333,0.4,0.066666667,0,0,0.70212766,0.212765957,0.063829787,0.021276596,0.916666667,0,0,0,0.083333333,0.019230769,0.211538462,0.019230769,0.75,1,0,0.74137931,0.120689655,0.137931034
119,0.538461538,0.384615385,0.076923077,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.846153846,0,0,0,0.153846154,0,0.203703704,0.074074074,0.722222222,1,0.017857143,0.803571429,0.089285714,0.089285714
120,0.533333333,0.4,0.066666667,0,0.041666667,0.6875,0.208333333,0.0625,0,0.818181818,0,0,0,0.181818182,0.01754386,0.157894737,0.105263158,0.719298246,1,0,0.849056604,0.094339623,0.056603774
121,0.611111111,0.277777778,0.111111111,0,0.02,0.68,0.18,0.1,0.02,0.875,0,0,0.125,0,0.037735849,0.132075472,0.018867925,0.811320755,1,0,0.75862069,0.103448276,0.137931034
122,0.714285714,0.238095238,0.047619048,0,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,1,0,0,0,0,0.016666667,0.05,0.15,0.783333333,1,0.152542373,0.762711864,0.084745763,0
123,0.708333333,0.208333333,0.041666667,0.041666667,0.02173913,0.739130435,0.217391304,0,0.02173913,1,0,0,0,0,0.01754386,0.01754386,0.105263158,0.859649123,1,0.1875,0.703125,0.078125,0.03125
124,0.72,0.24,0.04,0,0.02173913,0.717391304,0.217391304,0.043478261,0,0,0,0,0,0,0.081967213,0,0.098360656,0.819672131,1,0.14516129,0.709677419,0.096774194,0.048387097
125,0.620689655,0.206896552,0.068965517,0.103448276,0,0.634615385,0.173076923,0.173076923,0.019230769,1,0,0,0,0,0.050847458,0.016949153,0.101694915,0.830508475,1,0.018518519,0.777777778,0.148148148,0.055555556
126,0.75,0.208333333,0.041666667,0,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,0,0,0,0,0,0.064516129,0,0.129032258,0.806451613,1,0.089285714,0.803571429,0.089285714,0.017857143
